"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
36303,1551439135585,1.508,2.416,1.6981,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36323,1551439135603,1.508,2.417,1.7006,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36343,1551439135623,1.515,2.416,1.6943,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
36363,1551439135643,1.508,2.411,1.7019,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,111.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36383,1551439135663,1.513,2.407,1.7006,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,111.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36403,1551439135683,1.503,2.41,1.7006,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,111.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36423,1551439135702,1.513,2.411,1.7056,0.16,0.03,0.98,0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,111.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36443,1551439135722,1.516,2.408,1.7006,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,111.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
36463,1551439135742,1.512,2.403,1.6968,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36483,1551439135762,1.507,2.412,1.6956,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36503,1551439135782,1.513,2.411,1.6981,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36523,1551439135804,1.508,2.418,1.6993,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36543,1551439135824,1.513,2.417,1.6943,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
36563,1551439135844,1.508,2.412,1.6993,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36583,1551439135864,1.511,2.406,1.6993,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36603,1551439135884,1.506,2.412,1.6956,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36623,1551439135908,1.51,2.411,1.6968,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36643,1551439135928,1.511,2.412,1.6981,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,45.845669,5.178976,0.0,733.1,0.0
36663,1551439135948,1.505,2.413,1.6968,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36683,1551439135968,1.513,2.404,1.6956,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36703,1551439135988,1.511,2.41,1.7019,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
36723,1551439136002,1.507,2.416,1.7006,0.16,0.03,0.98,-0,-0,-0,0,0,91,25,98,1498,0.0,300,300,60,110.0,0,0,0,0,0,0,0,0,0,0,0,,,,,
