"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
91823,1551445947773,1.581,2.334,1.7283,0.24,0.16,-0.24,6,4,4,9328,25,85,21,46,741,469.0,300,300,60,109.0,362,0,470,388,164,0,0,0,0,0,0,,,,,,,,,,,
91843,1551445947794,1.61,2.378,1.6591,0.42,0.3,-0.22,6,6,3,9328,25,85,21,46,741,469.0,300,300,60,109.0,362,0,470,388,164,0,0,0,0,0,0,45.846458,5.179737,28.06,729.1,0.066,0,0.0,0,0.0,0.2667,1
91863,1551445947814,1.512,2.378,1.629,0.58,0.26,-0.4,6,8,3,9328,25,85,21,46,741,469.0,300,300,60,109.0,362,0,470,388,164,0,0,0,0,0,0,,,,,,,,,,,
91883,1551445947834,1.614,2.398,1.673,0.73,0.4,-0.44,7,8,2,9001,16,85,21,40,720,462.0,300,300,60,111.0,353,0,534,368,165,0,0,0,0,0,0,,,,,,,,,,,
91903,1551445947854,1.516,2.325,1.639,0.86,0.35,-0.46,7,9,3,9001,16,85,21,40,720,462.0,300,300,60,111.0,353,0,534,368,165,0,0,0,0,0,0,,,,,,,,,,,
91923,1551445947874,1.652,2.319,1.634,0.97,0.41,-0.62,7,8,4,9001,16,85,21,40,720,462.0,300,300,60,111.0,353,0,534,368,165,0,0,0,0,0,0,,,,,,,,,,,
91943,1551445947893,1.564,2.371,1.6516,0.86,0.35,-0.76,7,5,4,9001,16,85,21,40,720,462.0,300,300,60,111.0,353,0,534,368,165,0,0,0,0,0,0,45.846455,5.179752,28.22,729.1,0.067,0,0.0,0,0.0,0.2683,1
91963,1551445947913,1.594,2.393,1.5058,0.83,0.19,-0.49,7,6,2,9001,16,85,21,40,720,462.0,300,300,60,111.0,353,0,534,368,165,0,0,0,0,0,0,,,,,,,,,,,
91983,1551445947933,1.574,2.408,1.5875,0.8,0.12,-0.64,7,1,3,8449,15,85,21,39,782,458.0,300,300,60,112.0,261,0,568,334,121,0,0,0,0,0,0,,,,,,,,,,,
92003,1551445947953,1.543,2.402,1.5561,0.81,0.09,-0.38,7,4,3,8449,15,85,21,39,782,458.0,300,300,60,112.0,261,0,568,334,121,0,0,0,0,0,0,,,,,,,,,,,
92023,1551445947973,1.611,2.456,1.585,0.63,0.16,-0.54,8,0,3,8449,15,85,21,39,782,458.0,300,300,60,112.0,261,0,568,334,121,0,0,0,0,0,0,,,,,,,,,,,
92043,1551445947993,1.613,2.453,1.4995,0.77,0.16,-0.45,8,2,2,8449,15,85,21,39,782,458.0,300,300,60,112.0,261,0,568,334,121,0,0,0,0,0,0,45.846455,5.179752,28.22,729.1,0.067,0,0.0,0,0.0,0.2683,1
92063,1551445948007,1.601,2.438,1.541,0.57,0.11,-0.42,8,-3,1,8449,15,85,21,39,782,458.0,300,300,60,112.0,261,0,568,334,121,0,0,0,0,0,0,,,,,,,,,,,
92083,1551445948027,1.694,2.426,1.5799,0.41,0.03,-0.18,8,-1,-0,8396,15,85,21,40,877,437.0,300,300,60,113.0,230,0,570,249,102,0,0,0,0,0,0,,,,,,,,,,,
92103,1551445948047,1.523,2.442,1.6252,0.56,0.03,0.03,9,3,-0,8396,15,85,21,40,877,437.0,300,300,60,113.0,230,0,570,249,102,0,0,0,0,0,0,,,,,,,,,,,
92123,1551445948067,1.741,2.441,1.639,0.7,0.11,-0.17,9,3,1,8396,15,85,21,40,877,437.0,300,300,60,113.0,230,0,570,249,102,0,0,0,0,0,0,,,,,,,,,,,
92143,1551445948093,1.428,2.31,1.678,0.74,0.03,-0.36,10,5,2,8396,15,85,21,40,877,437.0,300,300,60,113.0,230,0,570,249,102,0,0,0,0,0,0,45.846447,5.179781,26.44,728.9,0.069,0,0.0,0,0.0,0.2717,1
92163,1551445948113,1.493,2.294,1.6956,0.87,0.15,-0.53,10,4,4,8396,15,85,21,40,877,437.0,300,300,60,113.0,230,0,570,249,102,0,0,0,0,0,0,,,,,,,,,,,
92183,1551445948133,1.503,2.284,1.6843,0.94,0.1,-0.68,10,4,6,8971,14,85,20,36,916,431.0,300,300,60,113.0,254,0,561,355,108,0,0,0,0,0,0,,,,,,,,,,,
92203,1551445948153,1.59,2.316,1.7157,1.0,0.11,-0.81,11,5,6,8971,14,85,20,36,916,431.0,300,300,60,113.0,254,0,561,355,108,0,0,0,0,0,0,,,,,,,,,,,
92223,1551445948173,1.562,2.291,1.7735,0.94,0.01,-0.93,10,6,7,8971,14,85,20,36,916,431.0,300,300,60,113.0,254,0,561,355,108,0,0,0,0,0,0,,,,,,,,,,,
92243,1551445948193,1.448,2.353,1.7107,0.77,-0.06,-0.76,10,5,6,8971,14,85,20,36,916,431.0,300,300,60,113.0,254,0,561,355,108,0,0,0,0,0,0,45.846443,5.179794,25.7,728.8,0.069,0,0.0,0,0.0,0.2733,1
92263,1551445948213,1.768,2.475,1.5033,0.77,-0.21,-0.49,10,5,5,8546,14,85,21,37,766,425.0,300,300,60,113.0,254,0,561,355,108,0,0,0,0,0,0,,,,,,,,,,,
92283,1551445948233,1.707,2.423,1.6905,0.77,-0.2,-0.64,10,4,6,8546,14,85,21,37,766,425.0,300,300,60,116.0,278,0,573,251,119,0,0,0,0,0,0,,,,,,,,,,,
92303,1551445948253,1.566,2.391,1.7898,0.5,-0.14,-0.67,10,2,6,8546,14,85,21,37,766,425.0,300,300,60,116.0,278,0,573,251,119,0,0,0,0,0,0,,,,,,,,,,,
92323,1551445948273,1.545,2.469,1.7069,0.52,-0.23,-0.41,11,5,4,8546,14,85,21,37,766,425.0,300,300,60,116.0,278,0,573,251,119,0,0,0,0,0,0,,,,,,,,,,,
92343,1551445948293,1.655,2.378,1.7371,0.59,-0.13,-0.57,11,3,4,8546,14,85,21,37,766,425.0,300,300,60,116.0,278,0,573,251,119,0,0,0,0,0,0,45.846436,5.179808,25.42,728.7,0.07,0,0.0,0,0.0,0.275,1
92363,1551445948313,1.704,2.406,1.6001,0.58,-0.19,-0.32,12,4,3,8434,14,85,21,37,766,425.0,300,300,60,116.0,278,0,573,251,119,0,0,0,0,0,0,,,,,,,,,,,
92383,1551445948333,1.577,2.389,1.6491,0.52,-0.18,-0.1,12,2,3,8434,14,85,21,37,808,419.0,300,300,60,116.0,247,0,576,325,105,0,0,0,0,0,0,,,,,,,,,,,
92403,1551445948353,1.561,2.402,1.7924,0.37,-0.25,-0.26,12,-1,3,8434,14,85,21,37,808,419.0,300,300,60,116.0,247,0,576,325,105,0,0,0,0,0,0,,,,,,,,,,,
92423,1551445948373,1.608,2.464,1.683,0.35,-0.21,-0.03,12,0,2,8434,14,85,21,37,808,419.0,300,300,60,116.0,247,0,576,325,105,0,0,0,0,0,0,,,,,,,,,,,
92443,1551445948392,1.712,2.41,1.732,0.45,-0.07,-0.23,12,0,3,8434,14,85,21,37,808,419.0,300,300,60,116.0,247,0,576,325,105,0,0,0,0,0,0,45.846432,5.179821,25.48,728.6,0.071,0,0.0,0,0.0,0.2767,1
92463,1551445948412,1.572,2.381,1.7056,0.42,-0.18,-0.01,13,2,3,8408,14,85,21,37,808,419.0,300,300,60,116.0,247,0,576,325,105,0,0,0,0,0,0,,,,,,,,,,,
92483,1551445948432,1.66,2.411,1.5812,0.42,-0.31,0.18,13,1,3,8408,14,85,21,37,751,422.0,300,300,60,115.0,245,0,577,323,104,0,0,0,0,0,0,,,,,,,,,,,
92503,1551445948452,1.687,2.364,1.7056,0.29,-0.22,0.11,14,-2,3,8408,14,85,21,37,751,422.0,300,300,60,115.0,245,0,577,323,104,0,0,0,0,0,0,,,,,,,,,,,
92523,1551445948472,1.649,2.371,1.6817,0.28,-0.25,0.3,14,-0,2,8408,14,85,21,37,751,422.0,300,300,60,115.0,245,0,577,323,104,0,0,0,0,0,0,,,,,,,,,,,
92543,1551445948492,1.789,2.435,1.6931,0.42,-0.29,0.07,15,0,3,8408,14,85,21,37,751,422.0,300,300,60,115.0,245,0,577,323,104,0,0,0,0,0,0,45.846428,5.179834,25.44,728.5,0.072,0,0.0,0,0.0,0.2783,1
92563,1551445948512,1.687,2.371,1.7119,0.4,-0.25,0.25,16,1,3,8408,14,85,21,37,751,422.0,300,300,60,115.0,245,0,577,323,104,0,0,0,0,0,0,,,,,,,,,,,
92583,1551445948532,1.599,2.425,1.6202,0.37,-0.23,0.42,16,2,3,8426,14,85,21,37,743,430.0,300,300,60,114.0,243,0,576,324,103,0,0,0,0,0,0,,,,,,,,,,,
92603,1551445948552,1.616,2.402,1.6993,0.28,-0.29,0.17,17,-1,3,8426,14,85,21,37,743,430.0,300,300,60,114.0,243,0,576,324,103,0,0,0,0,0,0,,,,,,,,,,,
92623,1551445948572,1.595,2.382,1.6943,0.29,-0.4,0.35,18,1,2,8426,14,85,21,37,743,430.0,300,300,60,114.0,243,0,576,324,103,0,0,0,0,0,0,,,,,,,,,,,
92643,1551445948593,1.699,2.382,1.7081,0.38,-0.33,0.12,19,1,4,8426,14,85,21,37,743,430.0,300,300,60,114.0,243,0,576,324,103,0,0,0,0,0,0,45.846424,5.179846,25.32,728.4,0.072,0,0.0,0,0.0,0.28,1
92663,1551445948613,1.621,2.381,1.7748,0.35,-0.22,0.3,19,1,3,8426,14,85,21,37,743,430.0,300,300,60,114.0,243,0,576,324,103,0,0,0,0,0,0,,,,,,,,,,,
92683,1551445948633,1.629,2.448,1.5913,0.35,-0.35,0.47,19,2,3,8404,14,85,21,37,749,422.0,300,300,60,115.0,239,0,577,323,103,0,0,0,0,0,0,,,,,,,,,,,
92703,1551445948653,1.591,2.411,1.7031,0.31,-0.41,0.22,20,-1,4,8404,14,85,21,37,749,422.0,300,300,60,115.0,239,0,577,323,103,0,0,0,0,0,0,,,,,,,,,,,
92723,1551445948673,1.609,2.386,1.6528,0.3,-0.34,0.39,20,1,3,8404,14,85,21,37,749,422.0,300,300,60,115.0,239,0,577,323,103,0,0,0,0,0,0,,,,,,,,,,,
92743,1551445948693,1.719,2.44,1.7207,0.31,-0.18,0.15,20,0,3,8404,14,85,21,37,749,422.0,300,300,60,115.0,239,0,577,323,103,0,0,0,0,0,0,45.846424,5.179846,25.32,728.4,0.072,0,0.0,0,0.0,0.28,1
92763,1551445948710,1.67,2.416,1.6466,0.37,-0.24,0.17,20,1,4,8404,14,85,21,37,749,422.0,300,300,60,115.0,239,0,577,323,103,0,0,0,0,0,0,,,,,,,,,,,
92783,1551445948730,1.634,2.44,1.6327,0.29,-0.28,-0.05,20,-2,5,8355,14,85,21,38,763,421.0,300,300,60,115.0,243,0,578,320,103,0,0,0,0,0,0,,,,,,,,,,,
92803,1551445948750,1.603,2.384,1.7371,0.16,-0.32,0.15,21,-4,5,8355,14,85,21,38,763,421.0,300,300,60,115.0,243,0,578,320,103,0,0,0,0,0,0,,,,,,,,,,,
92823,1551445948770,1.688,2.464,1.7257,0.26,-0.36,0.33,21,0,5,8355,14,85,21,38,763,421.0,300,300,60,115.0,243,0,578,320,103,0,0,0,0,0,0,,,,,,,,,,,
92843,1551445948790,1.669,2.347,1.7672,0.38,-0.38,0.16,22,0,5,8355,14,85,21,38,763,421.0,300,300,60,115.0,243,0,578,320,103,0,0,0,0,0,0,45.846416,5.179859,25.42,728.3,0.073,0,0.0,0,0.0,0.2817,1
92863,1551445948810,1.649,2.394,1.6365,0.35,-0.19,0.01,22,2,4,8355,14,85,21,38,763,421.0,300,300,60,115.0,243,0,578,320,103,0,0,0,0,0,0,,,,,,,,,,,
92883,1551445948830,1.786,2.435,1.6931,0.35,-0.21,0.21,22,-1,5,8400,14,86,21,37,764,428.0,300,300,60,116.0,237,0,577,323,101,0,0,0,0,0,0,,,,,,,,,,,
92903,1551445948850,1.664,2.352,1.7257,0.27,-0.36,-0.02,22,-2,5,8400,14,86,21,37,764,428.0,300,300,60,116.0,237,0,577,323,101,0,0,0,0,0,0,,,,,,,,,,,
92923,1551445948870,1.738,2.44,1.673,0.36,-0.44,0.18,23,1,5,8400,14,86,21,37,764,428.0,300,300,60,116.0,237,0,577,323,101,0,0,0,0,0,0,,,,,,,,,,,
92943,1551445948890,1.699,2.406,1.6415,0.35,-0.33,-0.04,24,1,4,8400,14,86,21,37,764,428.0,300,300,60,116.0,237,0,577,323,101,0,0,0,0,0,0,45.846413,5.17987,25.39,728.3,0.074,0,0.0,0,0.0,0.2833,1
92963,1551445948910,1.73,2.523,1.5975,0.38,-0.24,0.13,24,1,4,8400,14,86,21,37,764,428.0,300,300,60,116.0,237,0,577,323,101,0,0,0,0,0,0,,,,,,,,,,,
92983,1551445948930,1.674,2.42,1.6931,0.27,-0.32,0.05,24,-2,3,8329,14,86,21,38,767,423.0,300,300,60,115.0,241,0,579,318,102,0,0,0,0,0,0,,,,,,,,,,,
93003,1551445948950,1.75,2.432,1.7408,0.25,-0.41,0.24,24,1,2,8329,14,86,21,38,767,423.0,300,300,60,115.0,241,0,579,318,102,0,0,0,0,0,0,,,,,,,,,,,
93023,1551445948970,1.598,2.382,1.7081,0.28,-0.56,0.19,25,0,3,8329,14,86,21,38,767,423.0,300,300,60,115.0,241,0,579,318,102,0,0,0,0,0,0,,,,,,,,,,,
93043,1551445948990,1.657,2.411,1.59,0.35,-0.5,0.37,26,3,2,8329,14,86,21,38,767,423.0,300,300,60,115.0,241,0,579,318,102,0,0,0,0,0,0,45.846405,5.179882,25.22,728.3,0.074,0,0.0,0,0.0,0.285,1
93063,1551445949004,1.731,2.416,1.6428,0.28,-0.56,0.13,27,0,3,8329,14,86,21,38,767,423.0,300,300,60,115.0,241,0,579,318,102,0,0,0,0,0,0,,,,,,,,,,,
93083,1551445949024,1.679,2.426,1.6453,0.2,-0.35,0.31,27,1,2,8289,14,86,21,38,751,421.0,300,300,60,114.0,235,0,580,316,100,0,0,0,0,0,0,,,,,,,,,,,
93103,1551445949044,1.825,2.367,1.7107,0.25,-0.47,0.08,28,1,3,8289,14,86,21,38,751,421.0,300,300,60,114.0,235,0,580,316,100,0,0,0,0,0,0,,,,,,,,,,,
93123,1551445949064,1.741,2.378,1.6277,0.31,-0.56,0.27,28,2,2,8289,14,86,21,38,751,421.0,300,300,60,114.0,235,0,580,316,100,0,0,0,0,0,0,,,,,,,,,,,
93143,1551445949092,1.784,2.401,1.639,0.31,-0.65,0.1,29,-2,4,8289,14,86,21,38,751,421.0,300,300,60,114.0,235,0,580,316,100,0,0,0,0,0,0,45.846394,5.179904,24.99,728.2,0.076,0,0.0,0,0.0,0.2883,1
93163,1551445949112,1.858,2.492,1.585,0.23,-0.57,0.29,30,-1,3,8289,14,86,21,38,751,421.0,300,300,60,114.0,235,0,580,316,100,0,0,0,0,0,0,,,,,,,,,,,
93183,1551445949132,1.76,2.469,1.6428,0.26,-0.54,0.05,31,-1,4,8198,14,86,21,38,773,420.0,300,300,60,115.0,233,0,582,229,98,0,0,0,0,0,0,,,,,,,,,,,
93203,1551445949152,1.794,2.465,1.5573,0.31,-0.48,0.25,32,1,3,8198,14,86,21,38,773,420.0,300,300,60,115.0,233,0,582,229,98,0,0,0,0,0,0,,,,,,,,,,,
93223,1551445949172,1.755,2.447,1.6717,0.21,-0.57,0.02,33,-1,3,8198,14,86,21,38,773,420.0,300,300,60,115.0,233,0,582,229,98,0,0,0,0,0,0,,,,,,,,,,,
93243,1551445949192,1.742,2.48,1.6051,0.23,-0.55,0.21,33,0,2,8198,14,86,21,38,773,420.0,300,300,60,115.0,233,0,582,229,98,0,0,0,0,0,0,45.846386,5.179914,24.73,728.1,0.076,0,0.0,0,0.0,0.29,1
93263,1551445949212,1.732,2.443,1.6629,0.22,-0.69,-0.01,34,-0,2,8198,14,86,21,38,773,420.0,300,300,60,115.0,233,0,582,229,98,0,0,0,0,0,0,,,,,,,,,,,
93283,1551445949232,1.66,2.406,1.6164,0.4,-0.81,0.08,34,-1,3,8155,14,86,21,39,780,417.0,300,300,60,115.0,228,0,585,306,95,0,0,0,0,0,0,,,,,,,,,,,
93303,1551445949252,1.653,2.373,1.6654,0.21,-0.93,0.23,34,-1,2,8155,14,86,21,39,780,417.0,300,300,60,115.0,228,0,585,306,95,0,0,0,0,0,0,,,,,,,,,,,
93323,1551445949272,1.794,2.378,1.6968,0.35,-0.95,0.01,35,-2,4,8155,14,86,21,39,780,417.0,300,300,60,115.0,228,0,585,306,95,0,0,0,0,0,0,,,,,,,,,,,
93343,1551445949292,1.707,2.383,1.5862,0.42,-0.91,0.2,36,-1,4,8155,14,86,21,39,780,417.0,300,300,60,115.0,228,0,585,306,95,0,0,0,0,0,0,45.846378,5.179923,24.21,728.1,0.077,0,0.0,0,0.0,0.2917,1
93363,1551445949312,1.589,2.367,1.639,0.29,-1.02,-0.02,37,-3,2,8155,14,86,21,39,780,417.0,300,300,60,115.0,228,0,585,306,95,0,0,0,0,0,0,,,,,,,,,,,
93383,1551445949332,1.828,2.447,1.6943,0.44,-1.05,-0.12,37,-4,4,7999,14,86,21,39,788,405.0,300,300,60,115.0,228,0,587,299,95,0,0,0,0,0,0,,,,,,,,,,,
93403,1551445949352,1.673,2.378,1.5799,0.53,-1.09,0.09,37,-1,4,7999,14,86,21,39,788,405.0,300,300,60,115.0,228,0,587,299,95,0,0,0,0,0,0,,,,,,,,,,,
93423,1551445949372,1.561,2.382,1.6993,0.38,-1.18,-0.09,36,-2,3,7999,14,86,21,39,788,405.0,300,300,60,115.0,228,0,587,299,95,0,0,0,0,0,0,,,,,,,,,,,
93443,1551445949392,1.564,2.386,1.7195,0.42,-1.17,-0.28,36,-4,5,7999,14,86,21,39,788,405.0,300,300,60,115.0,228,0,587,299,95,0,0,0,0,0,0,45.846371,5.179931,23.77,728.0,0.078,0,0.0,0,0.0,0.2933,1
93463,1551445949412,1.532,2.421,1.678,0.58,-1.08,-0.05,35,-3,6,7868,14,86,21,39,788,405.0,300,300,60,115.0,228,0,587,299,95,0,0,0,0,0,0,,,,,,,,,,,
93483,1551445949432,1.486,2.469,1.6755,0.46,-0.9,0.15,33,-1,5,7868,14,86,21,41,802,397.0,300,300,60,115.0,221,0,581,302,90,0,0,0,0,0,0,,,,,,,,,,,
93503,1551445949452,1.512,2.44,1.6365,0.24,-0.82,-0.07,32,-0,5,7868,14,86,21,41,802,397.0,300,300,60,115.0,221,0,581,302,90,0,0,0,0,0,0,,,,,,,,,,,
93523,1551445949472,1.459,2.46,1.6692,0.08,-0.84,-0.27,31,-3,6,7868,14,86,21,41,802,397.0,300,300,60,115.0,221,0,581,302,90,0,0,0,0,0,0,,,,,,,,,,,
93543,1551445949491,1.58,2.425,1.732,0.16,-0.88,-0.44,30,-4,8,7868,14,86,21,41,802,397.0,300,300,60,115.0,221,0,581,302,90,0,0,0,0,0,0,45.846363,5.179938,23.69,728.0,0.078,0,0.0,0,0.0,0.295,1
93563,1551445949511,1.711,2.386,1.7521,0.31,-0.84,-0.2,29,-4,7,7868,14,86,21,41,802,397.0,300,300,60,115.0,221,0,581,302,90,0,0,0,0,0,0,,,,,,,,,,,
93583,1551445949531,1.736,2.41,1.6516,0.31,-0.62,0.02,28,-1,5,7770,14,86,21,43,816,395.0,300,300,60,115.0,227,0,577,304,89,0,0,0,0,0,0,,,,,,,,,,,
93603,1551445949551,1.638,2.475,1.6189,0.24,-0.47,0.21,27,2,4,7770,14,86,21,43,816,395.0,300,300,60,115.0,227,0,577,304,89,0,0,0,0,0,0,,,,,,,,,,,
93623,1551445949571,1.66,2.433,1.6968,0.12,-0.59,-0.01,27,1,3,7770,14,86,21,43,816,395.0,300,300,60,115.0,227,0,577,304,89,0,0,0,0,0,0,,,,,,,,,,,
93643,1551445949591,1.735,2.392,1.7509,0.2,-0.71,-0.21,27,-0,4,7770,14,86,21,43,816,395.0,300,300,60,115.0,227,0,577,304,89,0,0,0,0,0,0,45.846355,5.179945,23.62,727.9,0.079,0,0.0,0,0.0,0.2967,1
93663,1551445949611,1.674,2.372,1.7647,0.38,-0.79,-0.35,27,-2,5,7848,14,86,21,43,816,395.0,300,300,60,115.0,227,0,577,304,89,0,0,0,0,0,0,,,,,,,,,,,
93683,1551445949631,1.692,2.42,1.6905,0.39,-0.62,-0.11,26,-1,4,7848,14,86,21,43,884,394.0,300,300,60,114.0,224,0,580,302,89,0,0,0,0,0,0,,,,,,,,,,,
93703,1551445949651,1.719,2.415,1.6993,0.24,-0.57,0.09,26,2,2,7848,14,86,21,43,884,394.0,300,300,60,114.0,224,0,580,302,89,0,0,0,0,0,0,,,,,,,,,,,
93723,1551445949671,1.614,2.41,1.6616,0.02,-0.62,-0.12,27,-0,2,7848,14,86,21,43,884,394.0,300,300,60,114.0,224,0,580,302,89,0,0,0,0,0,0,,,,,,,,,,,
93743,1551445949691,1.702,2.396,1.7559,0.13,-0.61,-0.31,28,-1,5,7848,14,86,21,43,884,394.0,300,300,60,114.0,224,0,580,302,89,0,0,0,0,0,0,45.846348,5.179952,23.46,727.9,0.08,0,0.0,0,0.0,0.2983,1
93763,1551445949711,1.893,2.436,1.7182,0.3,-0.65,-0.08,28,-1,5,7848,14,86,21,43,884,394.0,300,300,60,114.0,224,0,580,302,89,0,0,0,0,0,0,,,,,,,,,,,
93783,1551445949731,1.775,2.442,1.6981,0.22,-0.72,0.12,28,1,4,7858,14,86,21,42,906,398.0,300,300,60,117.0,226,0,580,222,90,0,0,0,0,0,0,,,,,,,,,,,
93803,1551445949751,1.826,2.392,1.7207,0.1,-0.78,-0.09,28,2,4,7858,14,86,21,42,906,398.0,300,300,60,117.0,226,0,580,222,90,0,0,0,0,0,0,,,,,,,,,,,
93823,1551445949771,1.781,2.438,1.7584,0.2,-0.75,-0.28,29,-1,5,7858,14,86,21,42,906,398.0,300,300,60,117.0,226,0,580,222,90,0,0,0,0,0,0,,,,,,,,,,,
93843,1551445949791,1.805,2.421,1.727,0.28,-0.65,-0.06,29,1,5,7858,14,86,21,42,906,398.0,300,300,60,117.0,226,0,580,222,90,0,0,0,0,0,0,45.846336,5.179958,23.46,727.8,0.08,0,0.0,0,0.0,0.3,1
93863,1551445949811,1.79,2.408,1.688,0.17,-0.49,0.14,29,3,4,7858,14,86,21,42,906,398.0,300,300,60,117.0,226,0,580,222,90,0,0,0,0,0,0,,,,,,,,,,,
93883,1551445949831,1.779,2.398,1.7697,0.07,-0.41,-0.07,30,-1,5,7965,14,86,21,42,945,409.0,300,300,60,117.0,229,0,586,299,90,0,0,0,0,0,0,,,,,,,,,,,
93903,1551445949851,1.89,2.364,1.7044,0.23,-0.25,0.13,31,1,5,7965,14,86,21,42,945,409.0,300,300,60,117.0,229,0,586,299,90,0,0,0,0,0,0,,,,,,,,,,,
93923,1551445949871,1.688,2.359,1.6352,0.15,-0.14,0.32,31,2,6,7965,14,86,21,42,945,409.0,300,300,60,117.0,229,0,586,299,90,0,0,0,0,0,0,,,,,,,,,,,
93943,1551445949891,1.747,2.353,1.7019,0.02,-0.13,0.08,32,-1,6,7965,14,86,21,42,945,409.0,300,300,60,117.0,229,0,586,299,90,0,0,0,0,0,0,45.846329,5.179963,23.75,727.8,0.081,0,0.0,0,0.0,0.3017,1
93963,1551445949911,1.817,2.379,1.6704,0.08,0.05,0.27,33,0,5,8054,14,86,21,42,945,409.0,300,300,60,117.0,229,0,586,299,90,0,0,0,0,0,0,,,,,,,,,,,
93983,1551445949931,1.673,2.471,1.7572,-0.06,0.09,0.44,33,0,5,8054,14,86,21,41,943,403.0,300,300,60,116.0,220,0,586,302,90,0,0,0,0,0,0,,,,,,,,,,,
94003,1551445949951,1.73,2.418,1.7157,-0.02,0.12,0.19,33,-2,7,8054,14,86,21,41,943,403.0,300,300,60,116.0,220,0,586,302,90,0,0,0,0,0,0,,,,,,,,,,,
94023,1551445949971,1.693,2.459,1.7006,-0.01,0.27,0.37,33,-0,6,8054,14,86,21,41,943,403.0,300,300,60,116.0,220,0,586,302,90,0,0,0,0,0,0,,,,,,,,,,,
94043,1551445949991,1.672,2.422,1.7119,-0.12,0.28,0.53,33,1,6,8054,14,86,21,41,943,403.0,300,300,60,116.0,220,0,586,302,90,0,0,0,0,0,0,45.846329,5.179963,23.75,727.8,0.081,0,0.0,0,0.0,0.3017,1
94063,1551445950005,1.761,2.381,1.6642,-0.08,0.25,0.28,33,-2,7,7992,14,86,21,41,937,405.0,300,300,60,116.0,220,0,586,302,90,0,0,0,0,0,0,,,,,,,,,,,
94083,1551445950025,1.787,2.41,1.6654,0.03,0.31,0.44,33,0,6,7992,14,86,21,41,937,405.0,300,300,60,114.0,225,0,587,299,92,0,0,0,0,0,0,,,,,,,,,,,
94103,1551445950045,1.63,2.398,1.7132,-0.09,0.26,0.59,33,1,5,7992,14,86,21,41,937,405.0,300,300,60,114.0,225,0,587,299,92,0,0,0,0,0,0,,,,,,,,,,,
94123,1551445950065,1.786,2.403,1.678,-0.01,0.16,0.33,34,-2,7,7992,14,86,21,41,937,405.0,300,300,60,114.0,225,0,587,299,92,0,0,0,0,0,0,,,,,,,,,,,
94143,1551445950091,1.657,2.386,1.7107,0.11,0.11,0.5,33,-0,6,7992,14,86,21,41,937,405.0,300,300,60,114.0,225,0,587,299,92,0,0,0,0,0,0,45.84631,5.17997,24.05,727.8,0.082,0,0.0,0,0.0,0.305,1
94163,1551445950111,1.555,2.344,1.6931,0.04,0.03,0.64,33,1,6,7992,14,86,21,41,937,405.0,300,300,60,114.0,225,0,587,299,92,0,0,0,0,0,0,,,,,,,,,,,
94183,1551445950131,1.631,2.422,1.6943,0.11,-0.14,0.38,33,-2,8,8019,14,86,21,41,922,409.0,300,300,60,115.0,221,0,588,219,90,0,0,0,0,0,0,,,,,,,,,,,
94203,1551445950151,1.672,2.415,1.6943,0.2,-0.16,0.54,32,0,7,8019,14,86,21,41,922,409.0,300,300,60,115.0,221,0,588,219,90,0,0,0,0,0,0,,,,,,,,,,,
94223,1551445950171,1.56,2.386,1.7094,0.12,-0.25,0.68,31,0,7,8019,14,86,21,41,922,409.0,300,300,60,115.0,221,0,588,219,90,0,0,0,0,0,0,,,,,,,,,,,
