																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	11350	57	61,28	63,11	39,06	77,71	48,09	149,2	19,81	1088	1559		46,7	4,284	4,284	0	37,92	1,03	8,605	0	
	11400	56,61	60,93	62,75	38,66	77,42	47,7	149,8	19,93	1077	1540		46,31	4,326	4,326	0	37,54	1,03	8,605	0	
	11450	56,2	60,57	62,38	38,26	77,11	47,3	150,5	20,04	1066	1517		45,93	4,369	4,369	0	37,16	1,03	8,605	0	
	11500	55,86	60,27	62,07	37,91	76,86	46,94	151,1	20,17	1056	1493		45,58	4,413	4,413	0	36,81	1,03	8,605	0	
	11550	55,57	60,03	61,82	37,59	76,68	46,63	151,8	20,3	1047	1469		45,28	4,456	4,456	0	36,5	1,03	8,605	0	
	11600	55,57	60,07	61,87	37,46	76,79	46,49	152,5	20,42	1043	1454		45,14	4,5	4,5	0	36,37	1,03	8,605	0	
	11650	55,63	60,18	61,98	37,36	76,96	46,4	153,1	20,55	1041	1444		45,05	4,544	4,544	0	36,28	1,03	8,605	0	
	11700	55,77	60,36	62,16	37,31	77,21	46,35	153,8	20,68	1039	1440		45	4,589	4,589	0	36,23	1,03	8,605	0	
	11750	55,7	60,34	62,14	37,14	77,25	46,18	154,4	20,8	1035	1429		44,84	4,633	4,633	0	36,07	1,03	8,605	0	
	11800	55,57	60,25	62,05	36,93	77,22	45,96	155,1	20,93	1029	1415		44,63	4,678	4,678	0	35,86	1,03	8,605	0	
	11850	55,29	60,02	61,81	36,63	77,05	45,67	155,7	21,06	1020	1393		44,34	4,724	4,724	0	35,57	1,03	8,605	0	
	11900	55,09	59,86	61,64	36,38	76,95	45,42	156,4	21,2	1013	1383		44,1	4,769	4,769	0	35,33	1,03	8,605	0	
	11950	54,82	59,64	61,42	36,1	76,79	45,13	157,1	21,33	1005	1371		43,82	4,815	4,815	0	35,05	1,03	8,605	0	
	12000	54,4	59,26	61,03	35,72	76,47	44,76	157,7	21,46	994,9	1352		43,46	4,861	4,861	0	34,69	1,03	8,605	0	
	12050	54,16	59,07	60,83	35,46	76,33	44,49	158,4	21,6	987,6	1339		43,2	4,908	4,908	0	34,43	1,03	8,605	0	
	12100	54,04	59	60,76	35,27	76,32	44,3	159	21,74	982,2	1329		43,02	4,955	4,955	0	34,24	1,03	8,605	0	
	12150	54,04	59,04	60,81	35,15	76,43	44,18	159,7	21,87	979	1324		42,9	5,002	5,002	0	34,13	1,03	8,605	0	
	12200	53,91	58,96	60,72	34,95	76,41	43,99	160,3	22,01	973,5	1300		42,71	5,049	5,049	0	33,94	1,03	8,605	0	
	12250	53,85	58,95	60,71	34,81	76,46	43,84	161	22,16	969,4	1278		42,57	5,097	5,097	0	33,8	1,03	8,605	0	
	12300	53,92	59,07	60,83	34,73	76,65	43,77	161,7	22,31	967,4	1264		42,5	5,145	5,145	0	33,73	1,03	8,605	0	
	12350	54,16	59,35	61,13	34,76	77,01	43,8	162,3	22,45	968,2	1270		42,53	5,194	5,194	0	33,76	1,03	8,605	0	
	12400	54,3	59,54	61,32	34,73	77,27	43,77	163	22,59	967,4	1272		42,5	5,242	5,242	0	33,73	1,03	8,605	0	
	12450	54,32	59,61	61,39	34,63	77,4	43,67	163,6	22,73	964,6	1265		42,4	5,291	5,291	0	33,63	1,03	8,605	0	
	12500	54,16	59,5	61,28	34,43	77,35	43,46	164,3	22,88	958,9	1246		42,2	5,341	5,341	0	33,43	1,03	8,605	0	
	12550	54	59,39	61,17	34,23	77,31	43,27	164,9	23,03	953,4	1246		42,01	5,39	5,39	0	33,24	1,03	8,605	0	
	12600	53,96	59,4	61,18	34,1	77,38	43,13	165,6	23,18	949,8	1282		41,88	5,44	5,44	0	33,11	1,03	8,605	0	
	12650	53,94	59,43	61,21	33,98	77,48	43,02	166,3	23,31	946,5	1339		41,77	5,49	5,49	0	33	1,03	8,605	0	
	12700	53,78	59,32	61,09	33,78	77,42	42,82	166,9	23,43	940,9	1409		41,58	5,541	5,541	0	32,8	1,03	8,605	0	
	12750	53,48	59,07	60,83	33,51	77,23	42,55	167,6	23,55	933,4	1475		41,31	5,592	5,592	0	32,54	1,03	8,605	0	
	12800	53,09	58,73	60,49	33,19	76,95	42,22	168,2	23,67	924,4	1537		41	5,643	5,643	0	32,23	1,03	8,605	0	
	12850	52,65	58,34	60,08	32,84	76,61	41,87	168,9	23,78	914,7	1577		40,66	5,695	5,695	0	31,89	1,03	8,605	0	
	12900	52,19	57,94	59,67	32,49	76,26	41,52	169,5	23,9	904,8	1612		40,32	5,746	5,746	0	31,54	1,03	8,605	0	
	12950	51,68	57,48	59,19	32,11	75,85	41,14	170,2	24,01	894,2	1619		39,95	5,799	5,799	0	31,17	1,03	8,605	0	
	13000	51,19	57,04	58,74	31,74	75,47	40,77	170,9	24,12	884	1621		39,59	5,851	5,851	0	30,82	1,03	8,605	0	
	13050	50,74	56,65	58,34	31,4	75,12	40,43	171,5	24,24	874,5	1614		39,26	5,904	5,904	0	30,49	1,03	8,605	0	
