																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	10950	58,33	62,29	64,28	41,23	78	50,03	143,9	20	1146	1579		48,49	3,953	3,953	0	39,95	1,032	8,605	0	23,98
	11000	58,04	62,04	64,02	40,88	77,8	49,68	144,6	20,12	1136	1580		48,15	3,993	3,993	0	39,61	1,032	8,605	0	23,98
	11050	57,88	61,92	63,9	40,61	77,74	49,42	145,2	20,24	1129	1588		47,9	4,034	4,034	0	39,36	1,032	8,605	0	23,98
	11100	57,92	62	63,98	40,48	77,89	49,29	145,9	20,35	1125	1607		47,77	4,075	4,075	0	39,23	1,032	8,605	0	23,98
	11150	57,92	62,04	64,02	40,33	78	49,13	146,5	20,46	1121	1619		47,62	4,116	4,116	0	39,08	1,032	8,605	0	23,98
	11200	57,9	62,06	64,04	40,16	78,08	48,96	147,2	20,57	1116	1627		47,46	4,157	4,157	0	38,92	1,032	8,605	0	23,98
	11250	57,91	62,11	64,09	40,01	78,19	48,82	147,9	20,68	1112	1633		47,31	4,199	4,199	0	38,77	1,032	8,605	0	23,98
	11300	57,92	62,16	64,15	39,87	78,31	48,67	148,5	20,8	1108	1639		47,18	4,241	4,241	0	38,63	1,032	8,605	0	23,98
	11350	57,83	62,12	64,1	39,67	78,33	48,47	149,2	20,91	1103	1637		46,98	4,284	4,284	0	38,44	1,032	8,605	0	23,98
	11400	57,71	62,03	64,01	39,44	78,3	48,24	149,8	21,02	1096	1633		46,76	4,326	4,326	0	38,22	1,032	8,605	0	23,98
	11450	57,39	61,76	63,74	39,1	78,09	47,9	150,5	21,13	1087	1621		46,43	4,369	4,369	0	37,89	1,032	8,605	0	23,98
	11500	57,19	61,61	63,58	38,83	77,99	47,63	151,1	21,25	1079	1617		46,17	4,413	4,413	0	37,63	1,032	8,605	0	23,98
	11550	57,11	61,57	63,54	38,64	78,01	47,44	151,8	21,36	1074	1619		45,98	4,456	4,456	0	37,44	1,032	8,605	0	23,98
	11600	56,93	61,43	63,4	38,39	77,93	47,19	152,5	21,47	1067	1614		45,74	4,5	4,5	0	37,2	1,032	8,605	0	23,98
	11650	56,71	61,25	63,21	38,11	77,81	46,91	153,1	21,58	1059	1607		45,47	4,544	4,544	0	36,93	1,032	8,605	0	23,98
	11700	56,41	61	62,95	37,79	77,61	46,59	153,8	21,7	1050	1601		45,16	4,589	4,589	0	36,62	1,032	8,605	0	23,98
	11750	56,15	60,79	62,73	37,5	77,46	46,3	154,4	21,82	1042	1597		44,88	4,633	4,633	0	36,34	1,032	8,605	0	23,98
	11800	56,09	60,77	62,71	37,33	77,5	46,13	155,1	21,93	1038	1604		44,71	4,678	4,678	0	36,17	1,032	8,605	0	23,98
	11850	55,99	60,71	62,65	37,13	77,5	45,94	155,7	22,04	1032	1606		44,52	4,724	4,724	0	35,98	1,032	8,605	0	23,98
	11900	55,83	60,6	62,53	36,91	77,45	45,71	156,4	22,15	1026	1601		44,31	4,769	4,769	0	35,77	1,032	8,605	0	23,98
	11950	55,66	60,47	62,41	36,68	77,39	45,48	157,1	22,27	1020	1599		44,08	4,815	4,815	0	35,54	1,032	8,605	0	23,98
	12000	55,49	60,35	62,28	36,45	77,32	45,25	157,7	22,39	1013	1600		43,86	4,861	4,861	0	35,32	1,032	8,605	0	23,98
	12050	55,53	60,44	62,37	36,35	77,47	45,16	158,4	22,5	1010	1612		43,77	4,908	4,908	0	35,23	1,032	8,605	0	23,98
	12100	55,56	60,52	62,45	36,25	77,62	45,05	159	22,61	1008	1623		43,67	4,955	4,955	0	35,13	1,032	8,605	0	23,98
	12150	55,44	60,44	62,38	36,06	77,6	44,86	159,7	22,72	1002	1621		43,48	5,002	5,002	0	34,94	1,032	8,605	0	23,98
	12200	55,29	60,34	62,27	35,85	77,56	44,65	160,3	22,83	996,4	1616		43,28	5,049	5,049	0	34,74	1,032	8,605	0	23,98
	12250	55,08	60,17	62,1	35,6	77,45	44,41	161	22,95	989,6	1605		43,04	5,097	5,097	0	34,5	1,032	8,605	0	23,98
	12300	54,97	60,11	62,03	35,42	77,45	44,23	161,7	23,06	984,6	1602		42,87	5,145	5,145	0	34,32	1,032	8,605	0	23,98
	12350	54,92	60,12	62,04	35,28	77,52	44,08	162,3	23,18	980,6	1603		42,73	5,194	5,194	0	34,19	1,032	8,605	0	23,98
	12400	55,02	60,26	62,19	35,23	77,73	44,03	163	23,29	979,1	1609		42,68	5,242	5,242	0	34,13	1,032	8,605	0	23,98
	12450	55,14	60,43	62,36	35,18	77,96	43,98	163,6	23,4	977,8	1614		42,63	5,291	5,291	0	34,09	1,032	8,605	0	23,98
	12500	55,19	60,53	62,47	35,1	78,13	43,9	164,3	23,52	975,6	1615		42,55	5,341	5,341	0	34,01	1,032	8,605	0	23,98
	12550	55,17	60,56	62,5	34,98	78,23	43,78	164,9	23,63	972,2	1615		42,43	5,39	5,39	0	33,89	1,032	8,605	0	23,98
	12600	55,01	60,45	62,37	34,77	78,17	43,57	165,6	23,74	966,5	1614		42,23	5,44	5,44	0	33,69	1,032	8,605	0	23,98
	12650	54,7	60,19	62,09	34,48	77,97	43,29	166,3	23,85	958,5	1611		41,96	5,49	5,49	0	33,42	1,032	8,605	0	23,98
	12700	54,26	59,8	61,7	34,12	77,63	42,93	166,9	23,97	948,6	1606		41,61	5,541	5,541	0	33,07	1,032	8,605	0	23,98
	12750	54,06	59,65	61,54	33,9	77,54	42,71	167,6	24,08	942,5	1601		41,4	5,592	5,592	0	32,86	1,032	8,605	0	23,98
	12800	53,93	59,58	61,47	33,73	77,53	42,54	168,2	24,2	937,7	1596		41,23	5,643	5,643	0	32,69	1,032	8,605	0	23,98
	12850	54,23	59,92	61,82	33,79	77,94	42,6	168,9	24,31	939,4	1587		41,29	5,695	5,695	0	32,75	1,032	8,605	0	23,98
	12900	54,45	60,2	62,11	33,82	78,3	42,63	169,5	24,43	940,2	1578		41,32	5,747	5,747	0	32,78	1,032	8,605	0	23,98
	12950	54,54	60,34	62,25	33,76	78,5	42,57	170,2	24,55	938,7	1569		41,27	5,799	5,799	0	32,73	1,032	8,605	0	23,98
	13000	54,38	60,23	62,14	33,57	78,45	42,38	170,9	24,66	933,4	1562		41,08	5,851	5,851	0	32,54	1,032	8,605	0	23,98
	13050	54,05	59,95	61,86	33,29	78,23	42,1	171,5	24,78	925,5	1556		40,81	5,904	5,904	0	32,27	1,032	8,605	0	23,98
