																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	10250	62,93	66,34	68,46	46,91	80,69	55,29	134,7	18,29	1304	1579		53,57	3,416	3,416	0	45,46	1,032	8,605	0	24,66
	10300	62,7	66,15	68,26	46,55	80,55	54,93	135,4	18,4	1294	1566		53,22	3,453	3,453	0	45,11	1,032	8,605	0	24,66
	10350	62,41	65,9	68	46,14	80,35	54,53	136	18,52	1283	1554		52,83	3,489	3,489	0	44,72	1,032	8,605	0	24,66
	10400	62,07	65,6	67,69	45,72	80,11	54,1	136,7	18,64	1271	1549		52,41	3,527	3,527	0	44,3	1,032	8,605	0	24,66
	10450	61,73	65,29	67,38	45,28	79,85	53,67	137,3	18,76	1259	1544		51,99	3,564	3,564	0	43,88	1,032	8,605	0	24,66
	10500	61,36	64,96	67,03	44,84	79,56	53,22	138	18,88	1246	1538		51,56	3,602	3,602	0	43,45	1,032	8,605	0	24,66
	10550	61,01	64,65	66,72	44,42	79,31	52,8	138,7	19	1235	1537		51,15	3,64	3,64	0	43,04	1,032	8,605	0	24,66
	10600	60,68	64,36	66,42	44,01	79,07	52,39	139,3	19,12	1223	1538		50,76	3,678	3,678	0	42,65	1,032	8,605	0	24,66
	10650	60,39	64,11	66,15	43,63	78,86	52,01	140	19,23	1213	1542		50,39	3,716	3,716	0	42,28	1,032	8,605	0	24,66
	10700	60,09	63,84	65,88	43,24	78,65	51,62	140,6	19,35	1202	1546		50,02	3,755	3,755	0	41,91	1,032	8,605	0	24,66
	10750	59,75	63,54	65,57	42,84	78,4	51,22	141,3	19,47	1191	1550		49,63	3,794	3,794	0	41,52	1,032	8,605	0	24,66
	10800	59,42	63,25	65,27	42,45	78,16	50,83	141,9	19,59	1180	1555		49,25	3,833	3,833	0	41,14	1,032	8,605	0	24,66
	10850	59,1	62,97	64,98	42,06	77,93	50,44	142,6	19,7	1169	1561		48,87	3,873	3,873	0	40,76	1,032	8,605	0	24,66
	10900	59	62,91	64,92	41,83	77,93	50,21	143,3	19,82	1163	1576		48,65	3,913	3,913	0	40,54	1,032	8,605	0	24,66
	10950	58,94	62,89	64,9	41,63	77,96	50,01	143,9	19,93	1157	1593		48,45	3,953	3,953	0	40,34	1,032	8,605	0	24,66
	11000	58,89	62,89	64,9	41,44	78,02	49,82	144,6	20,04	1152	1604		48,26	3,993	3,993	0	40,15	1,032	8,605	0	24,66
	11050	58,81	62,84	64,85	41,22	78,03	49,6	145,2	20,16	1146	1611		48,05	4,034	4,034	0	39,94	1,032	8,605	0	24,66
	11100	58,63	62,71	64,71	40,95	77,95	49,33	145,9	20,27	1138	1611		47,79	4,075	4,075	0	39,68	1,032	8,605	0	24,66
	11150	58,6	62,71	64,72	40,77	78,02	49,15	146,5	20,39	1133	1619		47,61	4,116	4,116	0	39,5	1,032	8,605	0	24,66
	11200	58,66	62,81	64,82	40,65	78,18	49,03	147,2	20,5	1130	1632		47,5	4,157	4,157	0	39,39	1,032	8,605	0	24,66
	11250	58,65	62,85	64,85	40,49	78,28	48,87	147,9	20,61	1125	1637		47,35	4,199	4,199	0	39,24	1,032	8,605	0	24,66
	11300	58,62	62,87	64,87	40,32	78,36	48,7	148,5	20,71	1121	1640		47,18	4,241	4,241	0	39,07	1,032	8,605	0	24,66
	11350	58,43	62,72	64,72	40,05	78,26	48,43	149,2	20,83	1113	1631		46,92	4,284	4,284	0	38,81	1,032	8,605	0	24,66
	11400	58,25	62,58	64,57	39,78	78,17	48,16	149,8	20,94	1106	1623		46,66	4,326	4,326	0	38,55	1,032	8,605	0	24,66
	11450	58,12	62,48	64,48	39,55	78,14	47,93	150,5	21,06	1099	1621		46,44	4,369	4,369	0	38,33	1,032	8,605	0	24,66
	11500	57,92	62,33	64,32	39,28	78,04	47,66	151,1	21,17	1092	1616		46,18	4,413	4,413	0	38,07	1,032	8,605	0	24,66
	11550	57,64	62,09	64,07	38,96	77,85	47,34	151,8	21,28	1083	1610		45,87	4,456	4,456	0	37,76	1,032	8,605	0	24,66
	11600	57,35	61,85	63,82	38,65	77,66	47,02	152,5	21,4	1074	1605		45,56	4,5	4,5	0	37,45	1,032	8,605	0	24,66
	11650	57,06	61,61	63,57	38,33	77,47	46,71	153,1	21,51	1065	1601		45,25	4,544	4,544	0	37,14	1,032	8,605	0	24,66
	11700	57,02	61,61	63,58	38,17	77,54	46,55	153,8	21,62	1061	1609		45,1	4,589	4,589	0	36,99	1,032	8,605	0	24,66
	11750	56,99	61,62	63,59	38,01	77,61	46,39	154,4	21,74	1057	1615		44,94	4,633	4,633	0	36,83	1,032	8,605	0	24,66
	11800	56,91	61,59	63,55	37,83	77,63	46,21	155,1	21,85	1051	1613		44,77	4,678	4,678	0	36,66	1,032	8,605	0	24,66
	11850	56,82	61,54	63,51	37,64	77,65	46,02	155,7	21,96	1046	1611		44,59	4,724	4,724	0	36,48	1,032	8,605	0	24,66
	11900	56,72	61,49	63,46	37,45	77,65	45,83	156,4	22,08	1041	1610		44,4	4,769	4,769	0	36,29	1,032	8,605	0	24,66
	11950	56,71	61,52	63,49	37,32	77,74	45,69	157,1	22,19	1037	1613		44,27	4,815	4,815	0	36,16	1,032	8,605	0	24,66
	12000	56,73	61,59	63,57	37,21	77,87	45,58	157,7	22,3	1034	1619		44,16	4,861	4,861	0	36,05	1,032	8,605	0	24,66
	12050	56,53	61,44	63,42	36,96	77,78	45,33	158,4	22,41	1027	1612		43,92	4,908	4,908	0	35,81	1,032	8,605	0	24,66
	12100	56,3	61,26	63,23	36,7	77,65	45,07	159	22,53	1020	1605		43,67	4,955	4,955	0	35,56	1,032	8,605	0	24,66
	12150	56,14	61,14	63,11	36,48	77,59	44,85	159,7	22,64	1014	1603		43,45	5,002	5,002	0	35,34	1,032	8,605	0	24,66
	12200	56,04	61,09	63,06	36,3	77,6	44,67	160,3	22,76	1009	1605		43,28	5,049	5,049	0	35,17	1,032	8,605	0	24,66
	12250	56,06	61,16	63,12	36,19	77,72	44,56	161	22,87	1006	1613		43,17	5,097	5,097	0	35,06	1,032	8,605	0	24,66
	12300	55,96	61,11	63,07	36,02	77,73	44,39	161,7	22,98	1001	1614		43	5,145	5,145	0	34,89	1,032	8,605	0	24,66
	12350	55,79	60,98	62,94	35,8	77,66	44,17	162,3	23,09	994,7	1608		42,79	5,194	5,194	0	34,68	1,032	8,605	0	24,66
	12400	55,55	60,79	62,74	35,54	77,52	43,91	163	23,21	987,6	1595		42,54	5,242	5,242	0	34,43	1,032	8,605	0	24,66
	12450	55,3	60,59	62,54	35,28	77,38	43,65	163,6	23,33	980,4	1581		42,29	5,291	5,291	0	34,18	1,032	8,605	0	24,66
	12500	55,15	60,49	62,44	35,08	77,34	43,45	164,3	23,45	974,9	1582		42,1	5,341	5,341	0	33,99	1,032	8,605	0	24,66
	12550	55,03	60,42	62,36	34,9	77,32	43,27	164,9	23,56	969,9	1585		41,92	5,39	5,39	0	33,81	1,032	8,605	0	24,66
	12600	54,94	60,38	62,33	34,74	77,34	43,11	165,6	23,67	965,5	1593		41,77	5,44	5,44	0	33,66	1,032	8,605	0	24,66
	12650	54,73	60,22	62,15	34,51	77,23	42,88	166,3	23,79	959	1598		41,54	5,491	5,491	0	33,43	1,032	8,605	0	24,66
	12700	54,42	59,96	61,89	34,23	77,02	42,6	166,9	23,9	951,2	1602		41,27	5,541	5,541	0	33,16	1,032	8,605	0	24,66
	12750	53,96	59,56	61,47	33,86	76,67	42,23	167,6	24,01	941,1	1600		40,92	5,592	5,592	0	32,81	1,032	8,605	0	24,66
	12800	53,52	59,17	61,07	33,51	76,33	41,88	168,2	24,13	931,2	1597		40,58	5,643	5,643	0	32,47	1,032	8,605	0	24,66
	12850	53,5	59,2	61,1	33,4	76,42	41,77	168,9	24,24	928,1	1593		40,47	5,695	5,695	0	32,36	1,032	8,605	0	24,66
	12900	53,55	59,3	61,21	33,33	76,58	41,7	169,5	24,36	926,1	1590		40,4	5,747	5,747	0	32,29	1,032	8,605	0	24,66
	12950	53,73	59,53	61,45	33,33	76,88	41,7	170,2	24,47	926,1	1590		40,4	5,799	5,799	0	32,29	1,032	8,605	0	24,66
	13000	53,54	59,39	61,3	33,12	76,79	41,49	170,9	24,59	920,3	1582		40,2	5,851	5,851	0	32,09	1,032	8,605	0	24,66
	13050	53,1	59,01	60,91	32,78	76,46	41,15	171,5	24,7	910,9	1569		39,87	5,904	5,904	0	31,76	1,032	8,605	0	24,66
