																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	10950	59,4	63,36	65,58	42,07	79,05	50,7	143,9	19,37	1166	1609		48,97	3,953	3,953	0	40,64	1,035	8,605	0	25,03
	11000	59,15	63,14	65,36	41,73	78,88	50,37	144,6	19,48	1156	1603		48,65	3,993	3,993	0	40,32	1,035	8,605	0	25,03
	11050	58,85	62,88	65,1	41,38	78,68	50,01	145,2	19,6	1146	1594		48,3	4,034	4,034	0	39,97	1,035	8,605	0	25,03
	11100	58,43	62,5	64,7	40,94	78,35	49,57	145,9	19,72	1134	1575		47,88	4,075	4,075	0	39,55	1,035	8,605	0	25,03
	11150	58,18	62,3	64,49	40,62	78,19	49,26	146,5	19,84	1126	1567		47,57	4,116	4,116	0	39,24	1,035	8,605	0	25,03
	11200	58,07	62,23	64,42	40,4	78,18	49,03	147,2	19,95	1119	1568		47,35	4,157	4,157	0	39,02	1,035	8,605	0	25,03
	11250	58,06	62,25	64,44	40,23	78,27	48,87	147,9	20,07	1115	1571		47,2	4,199	4,199	0	38,87	1,035	8,605	0	25,03
	11300	58,03	62,28	64,47	40,07	78,36	48,7	148,5	20,18	1110	1572		47,04	4,241	4,241	0	38,71	1,035	8,605	0	25,03
	11350	57,81	62,1	64,28	39,78	78,23	48,41	149,2	20,3	1102	1558		46,76	4,284	4,284	0	38,43	1,035	8,605	0	25,03
	11400	57,61	61,94	64,12	39,5	78,13	48,14	149,8	20,42	1095	1544		46,49	4,326	4,326	0	38,16	1,035	8,605	0	25,03
	11450	57,44	61,81	63,98	39,25	78,06	47,88	150,5	20,54	1088	1531		46,24	4,369	4,369	0	37,91	1,035	8,605	0	25,03
	11500	57,09	61,51	63,67	38,89	77,8	47,52	151,1	20,66	1077	1507		45,89	4,413	4,413	0	37,56	1,035	8,605	0	25,03
	11550	56,7	61,15	63,3	38,5	77,5	47,13	151,8	20,78	1067	1480		45,52	4,456	4,456	0	37,19	1,035	8,605	0	25,03
	11600	56,39	60,89	63,03	38,16	77,29	46,8	152,5	20,91	1057	1456		45,2	4,5	4,5	0	36,87	1,035	8,605	0	25,03
	11650	56,2	60,75	62,88	37,91	77,21	46,55	153,1	21,04	1051	1439		44,95	4,544	4,544	0	36,62	1,035	8,605	0	25,03
	11700	56,11	60,7	62,83	37,72	77,22	46,35	153,8	21,16	1045	1425		44,77	4,589	4,589	0	36,44	1,035	8,605	0	25,03
	11750	55,96	60,59	62,72	37,49	77,16	46,13	154,4	21,3	1039	1408		44,55	4,633	4,633	0	36,22	1,035	8,605	0	25,03
	11800	55,94	60,62	62,76	37,35	77,26	45,99	155,1	21,43	1035	1397		44,41	4,678	4,678	0	36,08	1,035	8,605	0	25,03
	11850	56,1	60,82	62,96	37,32	77,53	45,95	155,7	21,56	1034	1395		44,38	4,724	4,724	0	36,05	1,035	8,605	0	25,03
	11900	55,97	60,74	62,88	37,11	77,51	45,75	156,4	21,69	1028	1376		44,18	4,769	4,769	0	35,85	1,035	8,605	0	25,03
	11950	55,74	60,55	62,68	36,84	77,37	45,47	157,1	21,82	1021	1354		43,92	4,815	4,815	0	35,59	1,035	8,605	0	25,03
	12000	55,36	60,22	62,34	36,48	77,09	45,12	157,7	21,97	1011	1331		43,57	4,861	4,861	0	35,24	1,035	8,605	0	25,03
	12050	55,31	60,22	62,34	36,34	77,15	44,97	158,4	22,1	1007	1333		43,43	4,908	4,908	0	35,1	1,035	8,605	0	25,03
	12100	55,17	60,12	62,24	36,13	77,11	44,76	159	22,24	1001	1325		43,23	4,955	4,955	0	34,9	1,035	8,605	0	25,03
	12150	54,92	59,92	62,03	35,86	76,97	44,49	159,7	22,37	993,6	1308		42,97	5,002	5,002	0	34,64	1,035	8,605	0	25,03
	12200	54,67	59,72	61,82	35,59	76,81	44,22	160,3	22,52	986,1	1286		42,71	5,049	5,049	0	34,38	1,035	8,605	0	25,03
	12250	54,56	59,66	61,76	35,41	76,81	44,04	161	22,67	981,1	1277		42,53	5,097	5,097	0	34,2	1,035	8,605	0	25,03
	12300	54,48	59,62	61,72	35,24	76,84	43,88	161,7	22,81	976,5	1272		42,37	5,145	5,145	0	34,04	1,035	8,605	0	25,03
	12350	54,27	59,47	61,56	35,01	76,74	43,64	162,3	22,95	970	1261		42,15	5,194	5,194	0	33,82	1,035	8,605	0	25,03
	12400	54,11	59,35	61,43	34,8	76,68	43,43	163	23,1	964,2	1247		41,94	5,242	5,242	0	33,62	1,035	8,605	0	25,03
	12450	53,98	59,27	61,36	34,62	76,66	43,25	163,6	23,25	959,1	1234		41,77	5,291	5,291	0	33,44	1,035	8,605	0	25,03
	12500	53,96	59,31	61,39	34,49	76,75	43,13	164,3	23,4	955,8	1230		41,65	5,341	5,341	0	33,32	1,035	8,605	0	25,03
	12550	54,24	59,63	61,73	34,55	77,15	43,18	164,9	23,55	957,2	1258		41,7	5,39	5,39	0	33,37	1,035	8,605	0	25,03
	12600	54,29	59,73	61,83	34,47	77,32	43,1	165,6	23,68	955	1314		41,62	5,44	5,44	0	33,29	1,035	8,605	0	25,03
	12650	54,2	59,69	61,79	34,3	77,33	42,94	166,3	23,81	950,5	1379		41,47	5,49	5,49	0	33,14	1,035	8,605	0	25,03
	12700	53,89	59,43	61,52	34,02	77,13	42,66	166,9	23,93	942,8	1451		41,2	5,541	5,541	0	32,87	1,035	8,605	0	25,03
	12750	53,49	59,08	61,16	33,69	76,83	42,32	167,6	24,05	933,5	1510		40,88	5,592	5,592	0	32,55	1,035	8,605	0	25,03
	12800	53,05	58,7	60,76	33,34	76,49	41,97	168,2	24,16	923,8	1564		40,54	5,643	5,643	0	32,21	1,035	8,605	0	25,03
	12850	52,33	58,02	60,07	32,83	75,86	41,46	168,9	24,28	909,7	1590		40,05	5,695	5,695	0	31,72	1,035	8,605	0	25,03
	12900	51,65	57,4	59,41	32,35	75,27	40,98	169,5	24,39	896,4	1611		39,58	5,746	5,746	0	31,25	1,035	8,605	0	25,03
	12950	51,17	56,97	58,97	31,98	74,89	40,62	170,2	24,51	886,2	1619		39,23	5,799	5,799	0	30,9	1,035	8,605	0	25,03
	13000	50,72	56,57	58,56	31,64	74,53	40,27	170,9	24,62	876,6	1621		38,89	5,851	5,851	0	30,56	1,035	8,605	0	25,03
	13050	50,3	56,21	58,18	31,32	74,22	39,95	171,5	24,73	867,7	1616		38,58	5,904	5,904	0	30,25	1,035	8,605	0	25,03
