																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	10950	58,84	62,79	64,68	41,49	77,91	49,97	143,9	19,34	1155	1560		48,51	3,953	3,953	0	40,27	1,03	8,605	0	24,83
	11000	58,64	62,63	64,51	41,19	77,81	49,68	144,6	19,45	1147	1572		48,23	3,993	3,993	0	39,99	1,03	8,605	0	24,83
	11050	58,47	62,51	64,39	40,93	77,74	49,41	145,2	19,57	1140	1585		47,97	4,034	4,034	0	39,73	1,03	8,605	0	24,83
	11100	58,37	62,44	64,32	40,7	77,74	49,19	145,9	19,68	1133	1593		47,75	4,075	4,075	0	39,51	1,03	8,605	0	24,83
	11150	58,17	62,29	64,16	40,42	77,64	48,91	146,5	19,79	1125	1593		47,48	4,116	4,116	0	39,24	1,03	8,605	0	24,83
	11200	57,83	61,99	63,85	40,04	77,39	48,53	147,2	19,91	1115	1579		47,11	4,157	4,157	0	38,87	1,03	8,605	0	24,83
	11250	57,64	61,84	63,7	39,77	77,29	48,26	147,9	20,03	1107	1574		46,85	4,199	4,199	0	38,61	1,03	8,605	0	24,83
	11300	57,52	61,76	63,62	39,54	77,28	48,03	148,5	20,15	1101	1573		46,63	4,241	4,241	0	38,39	1,03	8,605	0	24,83
	11350	57,36	61,64	63,5	39,3	77,22	47,78	149,2	20,26	1094	1567		46,39	4,284	4,284	0	38,15	1,03	8,605	0	24,83
	11400	57,16	61,49	63,34	39,02	77,12	47,51	149,8	20,37	1087	1558		46,12	4,326	4,326	0	37,88	1,03	8,605	0	24,83
	11450	56,8	61,17	63,01	38,65	76,85	47,14	150,5	20,5	1076	1541		45,76	4,369	4,369	0	37,52	1,03	8,605	0	24,83
	11500	56,48	60,9	62,73	38,31	76,63	46,8	151,1	20,62	1067	1522		45,43	4,413	4,413	0	37,19	1,03	8,605	0	24,83
	11550	56,2	60,65	62,48	37,99	76,44	46,48	151,8	20,73	1058	1503		45,12	4,456	4,456	0	36,88	1,03	8,605	0	24,83
	11600	55,87	60,37	62,19	37,66	76,21	46,14	152,5	20,86	1049	1476		44,8	4,5	4,5	0	36,55	1,03	8,605	0	24,83
	11650	55,59	60,13	61,94	37,35	76,02	45,83	153,1	20,99	1040	1451		44,49	4,544	4,544	0	36,25	1,03	8,605	0	24,83
	11700	55,4	59,99	61,8	37,1	75,94	45,59	153,8	21,12	1033	1432		44,25	4,589	4,589	0	36,01	1,03	8,605	0	24,83
	11750	55,37	60	61,81	36,95	76,01	45,44	154,4	21,25	1029	1421		44,11	4,633	4,633	0	35,87	1,03	8,605	0	24,83
	11800	55,39	60,07	61,88	36,83	76,14	45,32	155,1	21,38	1026	1413		43,99	4,678	4,678	0	35,75	1,03	8,605	0	24,83
	11850	55,41	60,14	61,95	36,72	76,27	45,2	155,7	21,5	1022	1403		43,88	4,724	4,724	0	35,64	1,03	8,605	0	24,83
	11900	55,25	60,02	61,83	36,49	76,21	44,98	156,4	21,64	1016	1386		43,67	4,769	4,769	0	35,43	1,03	8,605	0	24,83
	11950	55,03	59,84	61,64	36,23	76,09	44,72	157,1	21,77	1009	1368		43,41	4,815	4,815	0	35,17	1,03	8,605	0	24,83
	12000	54,96	59,83	61,63	36,07	76,13	44,56	157,7	21,91	1004	1366		43,26	4,862	4,862	0	35,02	1,03	8,605	0	24,83
	12050	54,8	59,71	61,51	35,85	76,07	44,34	158,4	22,04	998,2	1355		43,04	4,908	4,908	0	34,8	1,03	8,605	0	24,83
	12100	54,62	59,57	61,37	35,62	75,99	44,11	159	22,17	991,9	1339		42,82	4,955	4,955	0	34,58	1,03	8,605	0	24,83
	12150	54,59	59,59	61,38	35,48	76,07	43,97	159,7	22,32	988	1322		42,69	5,002	5,002	0	34,45	1,03	8,605	0	24,83
	12200	54,88	59,93	61,73	35,54	76,48	44,03	160,3	22,46	989,6	1322		42,74	5,049	5,049	0	34,5	1,03	8,605	0	24,83
	12250	55,16	60,26	62,07	35,59	76,88	44,08	161	22,59	991	1325		42,79	5,097	5,097	0	34,55	1,03	8,605	0	24,83
	12300	55,23	60,37	62,19	35,51	77,06	44	161,7	22,73	988,8	1321		42,71	5,145	5,145	0	34,47	1,03	8,605	0	24,83
	12350	55,08	60,27	62,08	35,31	77,01	43,8	162,3	22,87	983,2	1304		42,52	5,194	5,194	0	34,28	1,03	8,605	0	24,83
	12400	54,82	60,06	61,87	35,04	76,86	43,53	163	23,01	975,8	1283		42,26	5,242	5,242	0	34,02	1,03	8,605	0	24,83
	12450	54,49	59,78	61,58	34,74	76,62	43,23	163,6	23,16	967,3	1259		41,96	5,291	5,291	0	33,72	1,03	8,605	0	24,83
	12500	54,19	59,53	61,33	34,46	76,43	42,95	164,3	23,31	959,5	1247		41,69	5,341	5,341	0	33,45	1,03	8,605	0	24,83
	12550	54,22	59,61	61,41	34,37	76,57	42,85	164,9	23,45	956,9	1250		41,6	5,39	5,39	0	33,36	1,03	8,605	0	24,83
	12600	54,45	59,89	61,69	34,39	76,92	42,88	165,6	23,6	957,6	1267		41,62	5,44	5,44	0	33,38	1,03	8,605	0	24,83
	12650	54,84	60,33	62,14	34,5	77,43	42,99	166,3	23,74	960,7	1304		41,73	5,49	5,49	0	33,49	1,03	8,605	0	24,83
	12700	54,98	60,52	62,34	34,48	77,69	42,97	166,9	23,87	960,1	1361		41,71	5,541	5,541	0	33,47	1,03	8,605	0	24,83
	12750	54,83	60,42	62,24	34,29	77,65	42,77	167,6	23,99	954,7	1421		41,52	5,592	5,592	0	33,28	1,03	8,605	0	24,83
	12800	54,19	59,83	61,63	33,82	77,1	42,31	168,2	24,11	941,7	1480		41,07	5,643	5,643	0	32,83	1,03	8,605	0	24,83
	12850	53,17	58,86	60,64	33,14	76,17	41,63	168,9	24,23	922,9	1522		40,42	5,695	5,695	0	32,18	1,03	8,605	0	24,83
	12900	51,99	57,74	59,48	32,38	75,07	40,87	169,5	24,35	901,7	1556		39,68	5,746	5,746	0	31,44	1,03	8,605	0	24,83
	12950	51,01	56,81	58,52	31,74	74,17	40,23	170,2	24,46	883,8	1565		39,05	5,799	5,799	0	30,81	1,03	8,605	0	24,83
	13000	50,19	56,04	57,72	31,19	73,43	39,68	170,9	24,58	868,4	1571		38,52	5,851	5,851	0	30,28	1,03	8,605	0	24,83
	13050	49,74	55,65	57,32	30,85	73,09	39,34	171,5	24,7	859,1	1570		38,19	5,904	5,904	0	29,95	1,03	8,605	0	24,83
