																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	11650	55,42	59,99	61,38	37,01			153,5	12,72	1035	1989			4,569	4,569	0	36,17	1,023	8,584	0	26,05
	11700	54,23	58,84	60,2	36,14			154,2	12,81	1011	1933			4,614	4,614	0	35,33	1,023	8,584	0	26,05
	11750	52,84	57,5	58,83	35,17			154,8	12,91	983,6	1872			4,659	4,659	0	34,37	1,023	8,584	0	26,05
	11800	51,24	55,95	57,24	34,07			155,5	13,02	952,9	1806			4,704	4,704	0	33,3	1,023	8,584	0	26,05
	11850	50,32	55,07	56,35	33,4			156,1	13,13	934,1	1770			4,75	4,75	0	32,64	1,023	8,584	0	26,05
	11900	49,77	54,57	55,83	32,95			156,8	13,23	921,6	1751			4,796	4,796	0	32,21	1,023	8,584	0	26,05
	11950	49,4	54,24	55,5	32,62			157,4	13,33	912,2	1734			4,842	4,842	0	31,88	1,023	8,584	0	26,05
	12000	49,1	53,99	55,24	32,33			158,1	13,44	904,2	1718			4,889	4,889	0	31,6	1,023	8,584	0	26,05
	12050	48,43	53,37	54,6	31,83			158,8	13,55	890,1	1679			4,936	4,936	0	31,11	1,023	8,584	0	26,05
	12100	47,66	52,64	53,86	31,27			159,4	13,66	874,4	1632			4,983	4,983	0	30,56	1,023	8,584	0	26,05
	12150	46,23	51,26	52,45	30,32			160,1	13,78	848	1571			5,03	5,03	0	29,64	1,023	8,584	0	26,05
	12200	45,11	50,19	51,35	29,56			160,7	13,9	826,8	1526			5,078	5,078	0	28,9	1,023	8,584	0	26,05
	12250	44,54	49,67	50,82	29,14			161,4	14,03	814,9	1508			5,126	5,126	0	28,48	1,023	8,584	0	26,05
	12300	44,74	49,92	51,07	29,16			162,1	14,15	815,6	1512			5,174	5,174	0	28,5	1,023	8,584	0	26,05
	12350	45,18	50,4	51,57	29,33			162,7	14,26	820,1	1521			5,223	5,223	0	28,66	1,023	8,584	0	26,05
	12400	45,32	50,59	51,76	29,32			163,4	14,38	819,9	1515			5,272	5,272	0	28,65	1,023	8,584	0	26,05
	12450	45,22	50,54	51,71	29,17			164	14,5	815,9	1502			5,321	5,321	0	28,51	1,023	8,584	0	26,05
	12500	44,7	50,08	51,23	28,79			164,7	14,63	805,1	1479			5,371	5,371	0	28,14	1,023	8,584	0	26,05
	12550	43,75	49,17	50,31	28,16			165,3	14,76	787,5	1442			5,421	5,421	0	27,52	1,023	8,584	0	26,05
	12600	42,68	48,15	49,26	27,46			166	14,89	768	1400			5,471	5,471	0	26,84	1,023	8,584	0	26,05
	12650	41,63	47,15	48,24	26,78			166,7	15,03	749,1	1357			5,522	5,522	0	26,18	1,023	8,584	0	26,05
	12700	41,25	46,82	47,91	26,49			167,3	15,17	741	1342			5,573	5,573	0	25,9	1,023	8,584	0	26,05
	12750	40,92	46,54	47,62	26,23			168	15,3	733,7	1330			5,624	5,624	0	25,64	1,023	8,584	0	26,05
	12800	40,32	46	47,06	25,82			168,6	15,44	722,2	1310			5,675	5,675	0	25,24	1,023	8,584	0	26,05
	12850	38,66	44,39	45,42	24,83			169,3	15,59	694,3	1246			5,727	5,727	0	24,26	1,023	8,584	0	26,05
	12900	37,16	42,94	43,93	23,92			170	15,75	668,9	1184			5,779	5,779	0	23,38	1,023	8,584	0	26,05
	12950	36,39	42,23	43,2	23,43			170,6	15,91	655,3	1148			5,832	5,832	0	22,9	1,023	8,584	0	26,05
	13000	36,33	42,21	43,19	23,33			171,3	16,06	652,6	1141			5,885	5,885	0	22,81	1,023	8,584	0	26,05
	13050	35,66	41,6	42,56	22,91			171,9	16,23	640,7	1113			5,938	5,938	0	22,39	1,023	8,584	0	26,05
