SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;
1311 ;25:22,80 ;10569 ;46 ;98;27;75;1,196 ;49,3 ;53,3 ;60,8 ;56,1 ;0 ;3,84 ;4,99 ;12,6 ;12 ;4,84 ;41,3 ;0 ;0 ;43 ;24,0;52,5;
1311 ;25:22,90 ;11016 ;37 ;98;27;76;1,177 ;51,2 ;55,1 ;64,3 ;62,2 ;0 ;3,57 ;5,17 ;12,5 ;15 ;4,68 ;42,4 ;0 ;0 ;43 ;23,6;47,5;
1311 ;25:23,00 ;11588 ;29 ;98;27;68;1,115 ;51,0 ;56,3 ;61,5 ;63,3 ;0 ;3,10 ;5,37 ;12,5 ;11 ;4,24 ;43,0 ;0 ;0 ;41 ;22,9;45,4;
1311 ;25:23,10 ;11268 ;28 ;98;27;67;1,114 ;51,4 ;56,6 ;65,7 ;62,6 ;0 ;2,72 ;5,14 ;12,6 ;14 ;4,35 ;43,3 ;0 ;0 ;41 ;22,7;44,3;
1311 ;25:23,20 ;10695 ;6 ;98;27;44;1,160 ;55,4 ;57,3 ;63,6 ;60,1 ;0 ;2,17 ;5,17 ;12,7 ;9 ;2,69 ;35,7 ;0 ;0 ;24 ;22,0;41,1;
1311 ;25:23,30 ;9571 ;6 ;98;27;33;1,159 ;53,1 ;54,5 ;56,7 ;54,7 ;0 ;2,37 ;4,76 ;12,6 ;3 ;2,60 ;30,2 ;0 ;0 ;21 ;12,2;21,4;
1311 ;25:23,40 ;8894 ;6 ;98;26;27;1,089 ;54,2 ;53,8 ;53,3 ;52,3 ;0 ;2,08 ;4,68 ;12,7 ;-2 ;2,47 ;27,8 ;0 ;0 ;18 ;10,8;19,4;
1311 ;25:23,50 ;8997 ;6 ;98;26;25;1,019 ;51,6 ;52,7 ;50,0 ;49,8 ;0 ;2,01 ;4,52 ;12,7 ;-5 ;2,47 ;27,0 ;0 ;0 ;18 ;10,0;18,7;
1311 ;25:23,60 ;8997 ;12 ;98;26;29;1,004 ;50,2 ;51,7 ;49,3 ;51,0 ;0 ;2,13 ;4,62 ;12,7 ;-2 ;2,47 ;28,7 ;0 ;0 ;18 ;10,2;19,9;
1311 ;25:23,70 ;9115 ;14 ;98;26;35;1,009 ;48,8 ;51,7 ;49,4 ;52,1 ;0 ;2,05 ;4,61 ;12,6 ;0 ;2,61 ;30,8 ;0 ;0 ;20 ;10,5;21,1;
1311 ;25:23,80 ;9036 ;14 ;98;26;38;1,024 ;47,7 ;50,9 ;48,7 ;51,0 ;0 ;2,05 ;4,81 ;12,8 ;0 ;2,72 ;31,7 ;0 ;0 ;20 ;11,2;22,9;
1311 ;25:23,90 ;9066 ;13 ;98;26;39;1,066 ;45,0 ;51,3 ;46,2 ;51,1 ;0 ;1,98 ;4,70 ;12,8 ;-2 ;2,77 ;32,0 ;0 ;0 ;21 ;11,6;24,6;
1311 ;25:24,00 ;8700 ;12 ;98;26;38;1,142 ;41,8 ;49,6 ;48,6 ;50,1 ;0 ;2,09 ;4,62 ;12,6 ;0 ;2,72 ;31,7 ;0 ;0 ;20 ;11,5;25,3;
1311 ;25:24,10 ;8664 ;12 ;98;26;37;1,203 ;46,2 ;49,9 ;46,8 ;49,5 ;0 ;2,56 ;4,55 ;12,7 ;-2 ;2,68 ;31,4 ;0 ;0 ;19 ;10,8;23,2;
1311 ;25:24,20 ;8530 ;12 ;98;26;38;1,186 ;46,4 ;49,4 ;47,9 ;49,2 ;0 ;2,87 ;4,48 ;12,7 ;-1 ;2,72 ;31,7 ;0 ;0 ;19 ;10,8;22,9;
1311 ;25:24,30 ;8476 ;12 ;98;26;38;1,113 ;43,2 ;49,1 ;45,7 ;49,6 ;0 ;3,84 ;4,57 ;12,6 ;0 ;2,69 ;31,6 ;0 ;0 ;19 ;10,7;23,2;
1311 ;25:24,40 ;8351 ;12 ;98;26;38;1,021 ;40,1 ;48,1 ;45,5 ;48,8 ;0 ;4,48 ;4,39 ;12,6 ;0 ;2,58 ;31,4 ;0 ;0 ;18 ;10,5;24,8;
1311 ;25:24,50 ;8238 ;12 ;98;26;39;0,955 ;40,5 ;48,0 ;47,0 ;47,8 ;0 ;4,68 ;4,49 ;12,6 ;0 ;2,53 ;31,4 ;0 ;0 ;17 ;9,9;25,7;
1311 ;25:24,60 ;8259 ;12 ;98;26;39;0,918 ;42,1 ;47,8 ;43,1 ;47,8 ;0 ;4,83 ;4,36 ;12,5 ;-2 ;2,55 ;31,5 ;0 ;0 ;17 ;9,6;23,3;
1311 ;25:24,70 ;8166 ;13 ;98;26;41;0,908 ;42,1 ;47,5 ;44,9 ;47,0 ;0 ;4,83 ;4,36 ;12,6 ;-2 ;2,48 ;32,6 ;0 ;0 ;17 ;9,4;22,0;
