SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;
1277 ;1:18,70 ;8180 ;15 ;85;36;40;1,224 ;44,9 ;47,0 ;44,3 ;46,0 ;0 ;5,00 ;6,01 ;12,7 ;-2 ;2,44 ;31,9 ;0 ;0 ;16 ;7,8;16,9;
1277 ;1:18,80 ;8831 ;17 ;85;36;46;1,218 ;44,1 ;47,0 ;44,0 ;46,6 ;0 ;5,01 ;6,28 ;12,7 ;-2 ;2,89 ;36,3 ;0 ;0 ;21 ;10,6;23,7;
1277 ;1:18,90 ;8753 ;20 ;85;36;52;1,129 ;44,2 ;48,2 ;46,4 ;48,8 ;0 ;4,83 ;6,31 ;12,6 ;0 ;3,10 ;38,7 ;0 ;0 ;23 ;12,5;28,9;
1277 ;1:19,00 ;8514 ;20 ;85;36;57;1,039 ;45,0 ;48,1 ;48,5 ;48,6 ;0 ;4,82 ;6,18 ;12,8 ;0 ;3,17 ;41,3 ;0 ;0 ;22 ;12,2;27,2;
1277 ;1:19,10 ;8757 ;6 ;85;36;43;1,008 ;48,2 ;48,9 ;49,3 ;49,3 ;0 ;4,83 ;6,24 ;12,7 ;0 ;2,76 ;34,5 ;0 ;0 ;20 ;13,0;28,0;
1277 ;1:19,20 ;8074 ;6 ;84;36;33;1,027 ;49,3 ;47,2 ;49,2 ;47,5 ;0 ;4,77 ;5,96 ;12,8 ;-1 ;2,07 ;29,3 ;0 ;0 ;14 ;9,9;20,4;
1277 ;1:19,30 ;7881 ;6 ;85;36;30;1,000 ;46,8 ;38,4 ;47,5 ;41,5 ;0 ;4,80 ;5,92 ;12,7 ;-1 ;1,98 ;28,3 ;0 ;0 ;13 ;7,1;14,4;
1277 ;1:19,40 ;6944 ;9 ;84;36;31;0,951 ;35,9 ;14,1 ;43,8 ;32,1 ;0 ;4,81 ;5,61 ;12,8 ;15 ;1,96 ;28,5 ;0 ;0 ;11 ;7,1;16,0;
1277 ;1:19,50 ;6013 ;10 ;84;36;40;0,920 ;24,6 ;6,7 ;38,4 ;35,1 ;0 ;4,91 ;4,73 ;13,0 ;53 ;2,28 ;29,9 ;0 ;0 ;11 ;6,0;21,8;
1277 ;1:19,60 ;5866 ;10 ;84;36;48;0,937 ;32,1 ;18,2 ;35,5 ;24,5 ;0 ;4,81 ;4,01 ;12,7 ;3 ;2,38 ;31,1 ;0 ;0 ;11 ;6,4;19,2;
1277 ;1:19,70 ;5630 ;10 ;84;36;54;0,967 ;33,2 ;26,6 ;33,8 ;28,5 ;0 ;4,83 ;4,32 ;12,8 ;-1 ;2,48 ;32,3 ;0 ;0 ;11 ;6,4;19,5;
1277 ;1:19,80 ;5585 ;10 ;84;36;58;0,989 ;34,7 ;29,5 ;34,0 ;28,9 ;0 ;4,86 ;4,03 ;12,8 ;-5 ;2,47 ;33,2 ;0 ;0 ;11 ;6,4;18,4;
1277 ;1:19,90 ;5656 ;16 ;84;36;63;0,975 ;33,3 ;27,8 ;33,2 ;28,8 ;0 ;4,95 ;4,26 ;13,0 ;-3 ;2,93 ;34,5 ;0 ;0 ;13 ;6,3;18,4;
1277 ;1:20,00 ;6091 ;33 ;84;36;85;0,945 ;33,4 ;27,2 ;33,3 ;31,3 ;0 ;4,88 ;4,37 ;12,8 ;-1 ;5,11 ;39,1 ;0 ;0 ;26 ;10,1;29,8;
1277 ;1:20,10 ;6505 ;41 ;84;37;86;0,967 ;34,3 ;27,8 ;35,3 ;37,1 ;0 ;4,83 ;4,83 ;12,7 ;6 ;4,93 ;43,1 ;0 ;0 ;26 ;14,4;43,2;
1277 ;1:20,20 ;6732 ;70 ;84;37;90;1,066 ;35,8 ;28,9 ;37,4 ;37,2 ;0 ;4,92 ;4,88 ;12,7 ;4 ;5,00 ;47,2 ;0 ;0 ;28 ;15,4;44,3;
1277 ;1:20,30 ;7217 ;82 ;84;37;90;1,147 ;38,0 ;30,8 ;40,2 ;42,7 ;0 ;4,84 ;5,37 ;12,8 ;11 ;5,03 ;47,0 ;0 ;0 ;30 ;15,5;42,2;
1277 ;1:20,40 ;7370 ;83 ;84;37;90;1,139 ;38,5 ;33,3 ;41,3 ;42,3 ;0 ;4,87 ;5,35 ;12,8 ;9 ;4,84 ;45,0 ;0 ;0 ;30 ;17,0;45,0;
1277 ;1:20,50 ;7298 ;83 ;84;37;90;1,080 ;38,3 ;37,3 ;41,1 ;39,8 ;0 ;4,83 ;5,32 ;12,8 ;6 ;4,48 ;45,9 ;0 ;0 ;27 ;16,2;42,4;
1277 ;1:20,60 ;7145 ;83 ;84;37;90;1,061 ;39,0 ;40,4 ;40,4 ;40,9 ;0 ;4,81 ;5,26 ;12,8 ;0 ;4,32 ;48,0 ;0 ;0 ;25 ;14,1;36,0;
1277 ;1:20,70 ;7815 ;83 ;84;37;89;1,067 ;41,0 ;41,7 ;43,5 ;43,0 ;0 ;4,77 ;5,65 ;12,8 ;4 ;4,98 ;38,4 ;0 ;0 ;32 ;16,1;40,6;
1277 ;1:20,80 ;7934 ;83 ;84;37;89;1,052 ;42,2 ;44,1 ;43,9 ;44,6 ;0 ;4,80 ;5,71 ;12,8 ;0 ;5,10 ;36,8 ;0 ;0 ;34 ;17,4;41,9;
1277 ;1:20,90 ;8741 ;84 ;84;37;83;0,983 ;45,1 ;45,9 ;47,9 ;48,0 ;0 ;4,86 ;6,17 ;12,7 ;4 ;5,13 ;40,9 ;0 ;0 ;37 ;21,2;49,1;
1277 ;1:21,00 ;8815 ;84 ;84;37;83;0,914 ;47,3 ;48,1 ;50,1 ;50,1 ;0 ;4,74 ;6,11 ;12,6 ;4 ;5,15 ;40,3 ;0 ;0 ;38 ;20,5;44,2;
