SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;
2335 ;0:48,30 ;4699 ;20 ;45;27;68;0,849 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,9 ;-1 ;3,19 ;24,8 ;0 ;0 ;
2335 ;0:48,40 ;4659 ;20 ;45;27;69;0,845 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;13,1 ;-1 ;3,23 ;24,5 ;0 ;0 ;
2335 ;0:48,50 ;4699 ;20 ;45;27;68;0,847 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,8 ;-1 ;3,19 ;24,8 ;0 ;0 ;
2335 ;0:48,60 ;4705 ;20 ;45;27;69;0,849 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;13,0 ;-1 ;3,23 ;24,7 ;0 ;0 ;
2335 ;0:48,70 ;4748 ;20 ;45;27;68;0,861 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;13,2 ;-1 ;3,20 ;25,2 ;0 ;0 ;
2335 ;0:48,80 ;4769 ;20 ;45;27;68;0,851 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;13,0 ;-1 ;3,21 ;25,4 ;0 ;0 ;
2335 ;0:48,90 ;4755 ;20 ;45;27;68;0,848 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;13,0 ;-1 ;3,21 ;25,3 ;0 ;0 ;
2335 ;0:49,00 ;4692 ;20 ;45;27;69;0,847 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;12,9 ;-1 ;3,23 ;24,8 ;0 ;0 ;
2335 ;0:49,10 ;4705 ;20 ;45;27;68;0,846 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;13,1 ;-1 ;3,20 ;24,9 ;0 ;0 ;
2335 ;0:49,20 ;4669 ;20 ;45;27;68;0,839 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;12,8 ;-1 ;3,19 ;24,6 ;0 ;0 ;
2335 ;0:49,30 ;4675 ;20 ;45;27;68;0,848 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;13,2 ;-1 ;3,19 ;24,6 ;0 ;0 ;
2335 ;0:49,40 ;4756 ;20 ;45;27;68;0,854 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;13,2 ;-1 ;3,21 ;25,3 ;0 ;0 ;
2335 ;0:49,50 ;4758 ;20 ;45;27;68;0,850 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;13,0 ;-1 ;3,21 ;25,3 ;0 ;0 ;
2335 ;0:49,60 ;4772 ;20 ;45;27;68;0,838 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;13,0 ;-1 ;3,21 ;25,4 ;0 ;0 ;
2335 ;0:49,70 ;4774 ;20 ;45;27;68;0,837 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;13,0 ;-1 ;3,21 ;25,5 ;0 ;0 ;
2335 ;0:49,80 ;4745 ;20 ;45;27;68;0,828 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,9 ;-1 ;3,20 ;25,2 ;0 ;0 ;
2335 ;0:49,90 ;4720 ;20 ;45;27;69;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;13,0 ;-1 ;3,24 ;25,0 ;0 ;0 ;
2335 ;0:50,00 ;4711 ;20 ;45;27;69;0,822 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;13,1 ;-1 ;3,24 ;24,9 ;0 ;0 ;
2335 ;0:50,10 ;4714 ;20 ;45;27;68;0,828 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;13,0 ;-1 ;3,20 ;24,9 ;0 ;0 ;
2335 ;0:50,20 ;4722 ;20 ;45;27;69;0,843 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;12,9 ;-1 ;3,24 ;25,0 ;0 ;0 ;
2335 ;0:50,30 ;4733 ;20 ;46;27;69;0,854 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;13,1 ;-1 ;3,24 ;25,2 ;0 ;0 ;
2335 ;0:50,40 ;4730 ;20 ;46;27;68;0,858 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;13,1 ;-1 ;3,20 ;25,1 ;0 ;0 ;
2335 ;0:50,50 ;4657 ;20 ;46;27;69;0,846 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;13,0 ;-1 ;3,23 ;24,5 ;0 ;0 ;
2335 ;0:50,60 ;4779 ;20 ;46;27;69;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;13,0 ;-1 ;3,25 ;25,5 ;0 ;0 ;
2335 ;0:50,70 ;4702 ;20 ;46;27;69;0,842 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;13,1 ;-1 ;3,24 ;24,8 ;0 ;0 ;
2335 ;0:50,80 ;4728 ;20 ;46;27;68;0,835 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;13,0 ;-1 ;3,20 ;25,1 ;0 ;0 ;
2335 ;0:50,90 ;4750 ;20 ;46;27;69;0,845 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;12,9 ;-1 ;3,25 ;25,3 ;0 ;0 ;
2335 ;0:51,00 ;4731 ;20 ;46;27;69;0,845 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;13,0 ;-1 ;3,24 ;24,9 ;0 ;0 ;
2335 ;0:51,10 ;4667 ;20 ;46;27;69;0,838 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;13,1 ;-1 ;3,23 ;24,6 ;0 ;0 ;
2335 ;0:51,20 ;4742 ;20 ;46;27;68;0,845 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;13,1 ;-1 ;3,20 ;25,2 ;0 ;0 ;
2335 ;0:51,30 ;4657 ;20 ;46;27;69;0,850 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;12,9 ;-1 ;3,23 ;24,5 ;0 ;0 ;
2335 ;0:51,40 ;4720 ;20 ;46;28;69;0,850 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;13,1 ;-1 ;3,22 ;25,0 ;0 ;0 ;
2335 ;0:51,50 ;4772 ;20 ;46;28;68;0,838 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;13,1 ;-1 ;3,19 ;25,4 ;0 ;0 ;
2335 ;0:51,60 ;3985 ;20 ;46;28;69;0,845 ;54,7 ;54,7 ;0,0 ;54,7 ;0 ;4,53 ;13,1 ;-75 ;3,05 ;18,9 ;0 ;1 ;
2335 ;0:51,70 ;4324 ;20 ;46;28;70;0,846 ;54,7 ;54,7 ;0,0 ;54,7 ;0 ;4,52 ;13,0 ;-75 ;3,16 ;21,7 ;0 ;0 ;
2335 ;0:51,80 ;4340 ;20 ;46;28;70;1,036 ;54,7 ;54,7 ;0,0 ;48,1 ;0 ;4,63 ;13,1 ;-78 ;3,16 ;21,8 ;0 ;0 ;
2335 ;0:51,90 ;4626 ;20 ;46;28;69;1,039 ;54,7 ;54,7 ;0,0 ;48,1 ;0 ;4,63 ;13,1 ;-78 ;3,20 ;24,2 ;0 ;0 ;
2335 ;0:52,00 ;4693 ;20 ;46;28;69;0,875 ;54,7 ;54,7 ;0,0 ;48,1 ;0 ;4,65 ;13,0 ;-78 ;3,21 ;24,8 ;0 ;0 ;
2335 ;0:52,10 ;4780 ;20 ;46;28;69;0,873 ;0,0 ;0,0 ;0,0 ;48,1 ;0 ;4,68 ;13,1 ;-1 ;3,23 ;25,3 ;0 ;0 ;
2335 ;0:52,20 ;4794 ;20 ;46;28;69;0,879 ;0,0 ;0,0 ;0,0 ;48,1 ;0 ;4,65 ;13,1 ;-1 ;3,23 ;25,6 ;0 ;0 ;
2335 ;0:52,30 ;4805 ;20 ;46;28;69;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;13,1 ;-1 ;3,23 ;25,5 ;0 ;0 ;
2335 ;0:52,40 ;4746 ;20 ;46;28;69;0,842 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;13,2 ;-1 ;3,22 ;25,2 ;0 ;0 ;
2335 ;0:52,50 ;4781 ;20 ;47;28;69;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;13,2 ;-1 ;3,23 ;25,5 ;0 ;0 ;
2335 ;0:52,60 ;4827 ;20 ;47;28;68;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;13,1 ;-1 ;3,20 ;25,9 ;0 ;0 ;
2335 ;0:52,70 ;4724 ;20 ;47;28;69;0,840 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;13,1 ;-1 ;3,22 ;25,0 ;0 ;0 ;
2335 ;0:52,80 ;4746 ;20 ;47;28;69;0,828 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;13,0 ;-1 ;3,22 ;25,2 ;0 ;0 ;
2335 ;0:52,90 ;4810 ;20 ;47;28;69;0,816 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;13,0 ;-1 ;3,24 ;25,8 ;0 ;0 ;
2335 ;0:53,00 ;4866 ;20 ;47;28;68;0,835 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;13,0 ;-1 ;3,21 ;26,2 ;0 ;0 ;
2335 ;0:53,10 ;4872 ;20 ;47;28;68;0,847 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;13,1 ;-1 ;3,21 ;26,3 ;0 ;0 ;
2335 ;0:53,20 ;4925 ;20 ;47;28;68;0,838 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;13,1 ;-1 ;3,22 ;26,7 ;0 ;0 ;
2335 ;0:53,30 ;4914 ;20 ;47;28;68;0,829 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;12,8 ;-1 ;3,22 ;26,6 ;0 ;0 ;
2335 ;0:53,40 ;4968 ;20 ;47;28;67;0,817 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;13,1 ;-1 ;3,15 ;27,0 ;0 ;0 ;
2335 ;0:53,50 ;4959 ;20 ;47;28;68;0,811 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;13,0 ;-1 ;3,23 ;27,0 ;0 ;0 ;
2335 ;0:53,60 ;4917 ;20 ;47;28;67;0,814 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;13,1 ;-1 ;3,15 ;26,6 ;0 ;0 ;
2335 ;0:53,70 ;5006 ;20 ;47;28;67;0,804 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;12,9 ;-1 ;3,16 ;27,3 ;0 ;0 ;
2335 ;0:53,80 ;4931 ;20 ;47;28;68;0,798 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;13,1 ;-1 ;3,22 ;26,8 ;0 ;0 ;
2335 ;0:53,90 ;5001 ;20 ;47;28;67;0,800 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;13,0 ;-1 ;3,16 ;27,3 ;0 ;0 ;
2335 ;0:54,00 ;5024 ;20 ;47;28;68;0,807 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,71 ;13,0 ;-1 ;3,24 ;27,6 ;0 ;0 ;
2335 ;0:54,10 ;5059 ;20 ;47;28;67;0,801 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;13,1 ;-1 ;3,16 ;27,8 ;0 ;0 ;
2335 ;0:54,20 ;5044 ;20 ;47;28;67;0,793 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;13,3 ;-1 ;3,16 ;27,6 ;0 ;0 ;
2335 ;0:54,30 ;5000 ;20 ;47;28;67;0,794 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;13,0 ;-1 ;3,16 ;27,3 ;0 ;0 ;
2335 ;0:54,40 ;4926 ;20 ;47;28;68;0,801 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;13,1 ;-1 ;3,22 ;26,7 ;0 ;0 ;
2335 ;0:54,50 ;4934 ;20 ;47;28;67;0,796 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;13,0 ;-1 ;3,15 ;26,7 ;0 ;0 ;
2335 ;0:54,60 ;4923 ;20 ;47;28;68;0,799 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;13,2 ;-1 ;3,22 ;26,7 ;0 ;0 ;
2335 ;0:54,70 ;4846 ;20 ;47;28;68;0,811 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;13,2 ;-1 ;3,20 ;25,9 ;0 ;0 ;
2335 ;0:54,80 ;4871 ;20 ;47;28;69;0,811 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,73 ;13,1 ;-1 ;3,25 ;26,3 ;0 ;0 ;
2335 ;0:54,90 ;4832 ;20 ;47;28;68;0,812 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;13,0 ;-1 ;3,20 ;25,9 ;0 ;0 ;
2335 ;0:55,00 ;4849 ;20 ;47;28;68;0,826 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;13,1 ;-1 ;3,20 ;26,1 ;0 ;0 ;
2335 ;0:55,10 ;4848 ;20 ;48;28;68;0,823 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;13,2 ;-1 ;3,20 ;26,1 ;0 ;0 ;
2335 ;0:55,20 ;4905 ;20 ;48;28;69;0,828 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;13,1 ;-1 ;3,25 ;26,5 ;0 ;0 ;
2335 ;0:55,30 ;4949 ;20 ;48;28;68;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;13,0 ;-1 ;3,22 ;26,9 ;0 ;0 ;
2335 ;0:55,40 ;4912 ;20 ;48;28;68;0,825 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;13,1 ;-1 ;3,22 ;26,6 ;0 ;0 ;
2335 ;0:55,50 ;4844 ;20 ;48;28;69;0,818 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;13,1 ;-1 ;3,24 ;26,0 ;0 ;0 ;
2335 ;0:55,60 ;4740 ;20 ;48;28;69;0,811 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;13,3 ;-1 ;3,22 ;25,2 ;0 ;0 ;
2335 ;0:55,70 ;4780 ;20 ;48;28;69;0,805 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;13,1 ;-1 ;3,23 ;25,5 ;0 ;0 ;
2335 ;0:55,80 ;4789 ;20 ;48;28;69;0,809 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;13,1 ;-1 ;3,23 ;25,6 ;0 ;0 ;
2335 ;0:55,90 ;4745 ;20 ;48;28;69;0,835 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;13,1 ;-1 ;3,22 ;25,2 ;0 ;0 ;
2335 ;0:56,00 ;4736 ;20 ;48;28;69;0,836 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,9 ;-1 ;3,22 ;25,1 ;0 ;0 ;
2335 ;0:56,10 ;4692 ;20 ;48;28;69;0,845 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,71 ;13,2 ;-1 ;3,21 ;24,6 ;0 ;0 ;
2335 ;0:56,20 ;4679 ;20 ;48;28;69;0,841 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;13,2 ;-1 ;3,21 ;24,7 ;0 ;0 ;
2335 ;0:56,30 ;4671 ;20 ;48;28;69;0,845 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;13,1 ;-1 ;3,20 ;24,4 ;0 ;0 ;
2335 ;0:56,40 ;4692 ;20 ;48;28;68;0,847 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;13,1 ;-1 ;3,17 ;24,8 ;0 ;0 ;
2335 ;0:56,50 ;4706 ;20 ;48;28;69;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;13,0 ;-1 ;3,22 ;24,9 ;0 ;0 ;
2335 ;0:56,60 ;4665 ;20 ;48;28;69;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;13,1 ;-1 ;3,21 ;24,5 ;0 ;0 ;
2335 ;0:56,70 ;4649 ;20 ;48;28;69;0,846 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;13,0 ;-1 ;3,20 ;24,4 ;0 ;0 ;
2335 ;0:56,80 ;4672 ;20 ;48;28;69;0,847 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;13,1 ;-1 ;3,21 ;24,6 ;0 ;0 ;
2335 ;0:56,90 ;4683 ;20 ;48;28;69;0,850 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;13,1 ;-1 ;3,21 ;24,7 ;0 ;0 ;
2335 ;0:57,00 ;4650 ;20 ;48;28;69;0,856 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;13,2 ;-1 ;3,21 ;24,4 ;0 ;0 ;
2335 ;0:57,10 ;4516 ;20 ;48;28;69;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;13,0 ;-1 ;3,17 ;23,3 ;0 ;0 ;
2335 ;0:57,20 ;4481 ;20 ;48;28;69;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;13,1 ;-1 ;3,16 ;23,0 ;0 ;0 ;
2335 ;0:57,30 ;4462 ;20 ;48;28;69;0,864 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;13,1 ;-1 ;3,16 ;22,8 ;0 ;0 ;
2335 ;0:57,40 ;4500 ;20 ;48;28;70;0,870 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;13,0 ;-1 ;3,21 ;23,2 ;0 ;0 ;
2335 ;0:57,50 ;4489 ;20 ;48;28;69;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;13,1 ;-1 ;3,16 ;23,1 ;0 ;0 ;
2335 ;0:57,60 ;4489 ;20 ;49;28;69;0,861 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,9 ;-1 ;3,16 ;23,1 ;0 ;0 ;
2335 ;0:57,70 ;4521 ;20 ;48;28;69;0,864 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;13,0 ;-1 ;3,17 ;23,3 ;0 ;0 ;
2335 ;0:57,80 ;4460 ;20 ;49;28;69;0,860 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;13,0 ;-1 ;3,16 ;22,8 ;0 ;0 ;
2335 ;0:57,90 ;4492 ;20 ;49;28;70;0,865 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,9 ;-1 ;3,20 ;23,1 ;0 ;0 ;
2335 ;0:58,00 ;4479 ;20 ;49;28;70;0,869 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;13,1 ;-1 ;3,20 ;23,0 ;0 ;0 ;
2335 ;0:58,10 ;4519 ;20 ;49;28;70;0,867 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;13,0 ;-1 ;3,21 ;23,3 ;0 ;0 ;
2335 ;0:58,20 ;4467 ;20 ;49;28;69;0,865 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;13,1 ;-1 ;3,16 ;22,9 ;0 ;0 ;
2335 ;0:58,30 ;4337 ;20 ;49;28;69;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;13,3 ;-1 ;3,13 ;21,8 ;0 ;0 ;
2335 ;0:58,40 ;4282 ;20 ;49;28;70;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;13,1 ;-1 ;3,15 ;21,3 ;0 ;0 ;
2335 ;0:58,50 ;4056 ;20 ;49;28;71;0,860 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;13,0 ;-1 ;3,12 ;19,5 ;0 ;0 ;
2335 ;0:58,60 ;3938 ;20 ;49;28;72;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;13,0 ;-1 ;3,10 ;19,0 ;0 ;0 ;
2335 ;0:58,70 ;3991 ;20 ;49;28;72;0,861 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;13,3 ;-1 ;3,13 ;19,1 ;0 ;0 ;
2335 ;0:58,80 ;3953 ;20 ;49;28;73;0,854 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;13,2 ;-1 ;3,13 ;19,0 ;0 ;0 ;
2335 ;0:58,90 ;3926 ;20 ;49;28;73;0,846 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,71 ;13,2 ;-1 ;3,11 ;18,9 ;0 ;0 ;
2335 ;0:59,00 ;3994 ;20 ;49;28;73;0,855 ;1,1 ;1,1 ;1,3 ;0,0 ;0 ;4,68 ;13,1 ;-72 ;3,15 ;19,1 ;0 ;0 ;
2335 ;0:59,10 ;4076 ;20 ;49;28;72;0,862 ;1,5 ;1,5 ;1,3 ;1,5 ;0 ;4,52 ;13,0 ;-13 ;3,16 ;19,8 ;0 ;0 ;
2335 ;0:59,20 ;4015 ;20 ;49;28;73;0,851 ;1,5 ;1,5 ;1,6 ;1,5 ;0 ;4,72 ;13,1 ;0 ;3,16 ;19,3 ;0 ;0 ;
2335 ;0:59,30 ;4156 ;20 ;49;28;73;0,847 ;1,8 ;1,8 ;1,8 ;1,8 ;0 ;4,54 ;13,2 ;0 ;3,21 ;20,4 ;0 ;0 ;
2335 ;0:59,40 ;4388 ;20 ;49;28;72;0,850 ;1,8 ;1,9 ;1,8 ;1,9 ;0 ;4,67 ;13,1 ;-5 ;3,25 ;22,3 ;0 ;0 ;
2335 ;0:59,50 ;4527 ;20 ;49;28;71;0,855 ;1,8 ;1,8 ;1,8 ;1,8 ;0 ;4,68 ;13,2 ;0 ;3,25 ;23,4 ;0 ;0 ;
2335 ;0:59,60 ;4674 ;21 ;49;28;71;0,843 ;1,7 ;1,8 ;1,7 ;1,8 ;0 ;4,61 ;13,0 ;-5 ;3,29 ;24,6 ;0 ;0 ;
2335 ;0:59,70 ;4885 ;21 ;49;28;70;0,821 ;1,6 ;1,7 ;1,7 ;1,7 ;0 ;4,62 ;13,0 ;0 ;3,30 ;26,4 ;0 ;0 ;
2335 ;0:59,80 ;4942 ;21 ;49;28;69;0,829 ;1,6 ;1,7 ;1,6 ;1,7 ;0 ;4,56 ;13,1 ;-5 ;3,26 ;26,9 ;0 ;0 ;
2335 ;0:59,90 ;4964 ;21 ;49;28;69;0,858 ;1,5 ;1,6 ;1,5 ;1,6 ;0 ;4,61 ;13,1 ;-6 ;3,27 ;27,0 ;0 ;0 ;
2335 ;1:00,00 ;4799 ;21 ;49;28;69;0,840 ;1,5 ;1,6 ;1,5 ;1,6 ;0 ;4,54 ;13,2 ;-6 ;3,23 ;25,7 ;0 ;0 ;
2335 ;1:00,10 ;4167 ;21 ;49;28;70;0,814 ;1,5 ;1,9 ;1,6 ;1,6 ;0 ;4,68 ;13,3 ;-15 ;3,12 ;20,4 ;0 ;0 ;
2335 ;1:00,20 ;3236 ;21 ;50;28;75;0,820 ;2,0 ;2,9 ;2,5 ;3,0 ;0 ;4,66 ;13,1 ;-10 ;2,73 ;18,0 ;0 ;0 ;
2335 ;1:00,30 ;2529 ;21 ;50;28;82;0,831 ;4,0 ;3,9 ;4,3 ;3,9 ;0 ;4,65 ;13,3 ;0 ;2,68 ;13,4 ;0 ;0 ;
2335 ;1:00,40 ;2750 ;21 ;50;28;84;0,820 ;4,3 ;4,5 ;4,3 ;4,5 ;0 ;4,63 ;13,1 ;-4 ;2,87 ;15,5 ;0 ;0 ;
2335 ;1:00,50 ;3178 ;21 ;50;28;81;0,829 ;4,4 ;4,5 ;4,3 ;4,5 ;0 ;4,62 ;13,2 ;-4 ;3,03 ;18,0 ;0 ;0 ;
2335 ;1:00,60 ;3659 ;21 ;50;28;79;0,910 ;4,3 ;4,3 ;4,2 ;4,4 ;0 ;4,65 ;13,1 ;-2 ;3,26 ;18,4 ;0 ;0 ;
2335 ;1:00,70 ;4191 ;21 ;50;28;75;1,056 ;4,1 ;4,3 ;4,2 ;4,3 ;0 ;4,52 ;13,0 ;-2 ;3,26 ;20,8 ;0 ;0 ;
2335 ;1:00,80 ;4465 ;21 ;50;28;74;1,086 ;4,1 ;4,2 ;4,1 ;4,2 ;0 ;4,59 ;13,2 ;-2 ;3,32 ;23,0 ;0 ;0 ;
2335 ;1:00,90 ;4608 ;21 ;50;28;73;0,983 ;4,0 ;4,1 ;4,0 ;4,1 ;0 ;4,61 ;13,2 ;-2 ;3,34 ;24,2 ;0 ;0 ;
2335 ;1:01,00 ;4836 ;21 ;50;28;71;0,901 ;4,0 ;4,1 ;4,0 ;4,1 ;0 ;4,57 ;13,2 ;-2 ;3,31 ;26,0 ;0 ;0 ;
2335 ;1:01,10 ;4985 ;21 ;50;28;70;0,849 ;3,9 ;4,0 ;3,9 ;4,0 ;0 ;4,66 ;13,2 ;-2 ;3,31 ;27,2 ;0 ;0 ;
2335 ;1:01,20 ;5173 ;21 ;50;28;69;0,841 ;3,9 ;4,0 ;3,9 ;3,9 ;0 ;4,66 ;13,1 ;-2 ;3,27 ;28,8 ;0 ;0 ;
2335 ;1:01,30 ;4818 ;22 ;50;28;69;0,833 ;4,0 ;4,2 ;4,2 ;4,2 ;0 ;4,60 ;13,2 ;0 ;3,22 ;25,8 ;0 ;0 ;
2335 ;1:01,40 ;4253 ;22 ;50;28;70;0,801 ;4,7 ;4,8 ;4,5 ;4,9 ;0 ;4,55 ;13,1 ;-4 ;3,13 ;21,1 ;0 ;0 ;
2335 ;1:01,50 ;3845 ;22 ;50;28;73;0,802 ;5,3 ;5,5 ;5,5 ;5,5 ;0 ;4,77 ;13,1 ;0 ;3,04 ;18,7 ;0 ;0 ;
2335 ;1:01,60 ;3795 ;22 ;50;28;74;0,839 ;5,9 ;6,0 ;6,0 ;6,1 ;0 ;4,51 ;13,1 ;0 ;3,04 ;18,7 ;0 ;0 ;
2335 ;1:01,70 ;3721 ;22 ;50;28;75;0,842 ;6,7 ;6,8 ;6,5 ;6,8 ;0 ;4,66 ;13,1 ;-4 ;3,02 ;18,5 ;0 ;0 ;
2335 ;1:01,80 ;3625 ;22 ;50;28;76;0,831 ;7,1 ;7,2 ;7,3 ;7,2 ;0 ;4,61 ;13,1 ;0 ;3,00 ;18,3 ;0 ;0 ;
2335 ;1:01,90 ;3429 ;22 ;50;28;79;0,843 ;7,8 ;7,8 ;8,0 ;7,8 ;0 ;4,65 ;13,3 ;0 ;3,08 ;18,0 ;0 ;0 ;
2335 ;1:02,00 ;3260 ;22 ;50;28;80;0,859 ;8,6 ;8,6 ;8,6 ;8,6 ;0 ;4,67 ;13,2 ;0 ;3,02 ;18,0 ;0 ;0 ;
2335 ;1:02,10 ;3143 ;22 ;50;28;80;0,885 ;9,1 ;9,0 ;9,2 ;9,1 ;0 ;4,61 ;13,1 ;0 ;2,94 ;18,0 ;0 ;0 ;
