SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;
2311 ;3:13,90 ;7405 ;16 ;85;37;38;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;6,28 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:14,00 ;7419 ;16 ;85;37;39;0,854 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,22 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:14,10 ;7422 ;16 ;85;37;39;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,22 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:14,20 ;7370 ;16 ;85;37;39;0,856 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,24 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:14,30 ;7358 ;16 ;85;37;39;0,856 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,21 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:14,40 ;7402 ;16 ;85;37;39;0,858 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,24 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:14,50 ;7384 ;16 ;85;37;38;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;6,24 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:14,60 ;7396 ;16 ;85;37;38;0,861 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,70 ;6,23 ;12,3 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:14,70 ;7425 ;16 ;85;37;38;0,854 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,25 ;12,3 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:14,80 ;7408 ;16 ;85;37;38;0,852 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;6,22 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:14,90 ;7443 ;16 ;85;37;38;0,848 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;6,25 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:15,00 ;7393 ;16 ;85;37;39;0,861 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;6,26 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:15,10 ;7355 ;16 ;85;37;39;0,874 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;6,25 ;12,4 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:15,20 ;7347 ;16 ;85;37;39;0,863 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;6,26 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:15,30 ;7378 ;16 ;85;37;38;0,866 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;6,23 ;12,2 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:15,40 ;7384 ;16 ;85;36;38;0,874 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;6,22 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:15,50 ;7387 ;16 ;85;36;39;0,875 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;6,27 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:15,60 ;7373 ;16 ;85;36;38;0,865 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;6,22 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:15,70 ;7370 ;16 ;85;36;39;0,868 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;6,23 ;12,4 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:15,80 ;7344 ;16 ;85;36;39;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,28 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:15,90 ;7361 ;16 ;85;36;39;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;6,21 ;12,4 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:16,00 ;7378 ;16 ;85;36;38;0,855 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;6,24 ;12,3 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:16,10 ;7387 ;16 ;85;36;38;0,858 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;6,24 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:16,20 ;7437 ;16 ;85;36;38;0,850 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,23 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:16,30 ;7503 ;16 ;85;36;38;0,853 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,30 ;12,3 ;-1 ;2,02 ;30,7 ;0 ;0 ;
2311 ;3:16,40 ;7476 ;16 ;85;36;38;0,860 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;6,26 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:16,50 ;7509 ;16 ;85;36;38;0,860 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;6,26 ;12,3 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:16,60 ;7521 ;16 ;85;36;38;0,867 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,29 ;12,3 ;-1 ;2,02 ;30,7 ;0 ;0 ;
2311 ;3:16,70 ;7509 ;16 ;85;36;38;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;6,25 ;12,3 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:16,80 ;7473 ;16 ;85;36;38;0,878 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,28 ;12,5 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:16,90 ;7503 ;16 ;85;36;38;0,870 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;6,30 ;12,3 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:17,00 ;7488 ;16 ;85;36;39;0,861 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,72 ;6,26 ;12,3 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:17,10 ;7521 ;16 ;85;36;38;0,844 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,30 ;12,3 ;-1 ;2,02 ;30,7 ;0 ;0 ;
2311 ;3:17,20 ;7494 ;16 ;85;36;38;0,835 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;6,25 ;12,3 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:17,30 ;7500 ;16 ;85;36;38;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;6,25 ;12,4 ;-1 ;2,01 ;30,7 ;0 ;0 ;
2311 ;3:17,40 ;7506 ;16 ;85;36;38;0,837 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,27 ;12,4 ;-1 ;2,02 ;30,7 ;0 ;0 ;
2311 ;3:17,50 ;7527 ;16 ;85;36;39;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,29 ;12,3 ;-1 ;2,08 ;31,0 ;0 ;0 ;
2311 ;3:17,60 ;7530 ;16 ;86;36;38;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;6,26 ;12,4 ;-1 ;2,02 ;30,7 ;0 ;0 ;
2311 ;3:17,70 ;7509 ;16 ;85;36;39;0,837 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,26 ;12,4 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:17,80 ;7497 ;16 ;85;36;39;0,833 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,25 ;12,4 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:17,90 ;7518 ;17 ;85;36;39;0,826 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;6,32 ;12,4 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:18,00 ;7476 ;17 ;86;36;39;0,824 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;6,26 ;12,4 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:18,10 ;7491 ;17 ;86;36;39;0,824 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;6,28 ;12,5 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:18,20 ;7488 ;17 ;86;35;39;0,822 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;6,31 ;12,5 ;-1 ;2,08 ;31,0 ;0 ;0 ;
2311 ;3:18,30 ;7488 ;17 ;86;35;39;0,827 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;6,30 ;12,5 ;-1 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:18,40 ;7437 ;17 ;86;35;40;0,816 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;6,29 ;12,3 ;-1 ;2,08 ;31,7 ;0 ;0 ;
2311 ;3:18,50 ;7437 ;17 ;86;35;40;0,796 ;0,0 ;0,0 ;0,0 ;0,7 ;0 ;4,67 ;6,27 ;12,4 ;-1 ;2,08 ;31,7 ;0 ;0 ;
2311 ;3:18,60 ;7396 ;17 ;86;35;40;0,787 ;0,0 ;0,0 ;0,0 ;0,7 ;0 ;4,65 ;6,22 ;12,5 ;-1 ;2,08 ;31,7 ;0 ;0 ;
2311 ;3:18,70 ;7344 ;17 ;86;35;40;0,789 ;0,9 ;1,1 ;0,0 ;0,7 ;0 ;4,65 ;6,22 ;12,4 ;-90 ;2,08 ;31,7 ;0 ;0 ;
2311 ;3:18,80 ;7347 ;17 ;86;35;40;0,783 ;0,9 ;1,1 ;0,0 ;0,7 ;0 ;4,67 ;6,24 ;12,5 ;-90 ;2,08 ;31,7 ;0 ;0 ;
2311 ;3:18,90 ;7387 ;17 ;86;35;40;0,787 ;0,9 ;1,1 ;0,0 ;0,7 ;0 ;4,69 ;6,27 ;12,4 ;-90 ;2,08 ;31,7 ;0 ;0 ;
2311 ;3:19,00 ;7470 ;17 ;86;35;39;0,787 ;0,9 ;1,1 ;1,4 ;1,5 ;0 ;4,65 ;6,31 ;12,4 ;27 ;2,07 ;31,0 ;0 ;0 ;
2311 ;3:19,10 ;7527 ;17 ;86;35;40;0,776 ;0,9 ;1,1 ;1,4 ;1,5 ;0 ;4,67 ;6,27 ;12,4 ;27 ;2,09 ;31,7 ;0 ;0 ;
2311 ;3:19,20 ;7428 ;17 ;86;35;40;0,776 ;1,4 ;1,7 ;1,4 ;1,5 ;0 ;4,66 ;6,30 ;12,5 ;-17 ;2,08 ;31,7 ;0 ;0 ;
2311 ;3:19,30 ;7396 ;17 ;86;35;41;0,789 ;1,4 ;1,7 ;1,4 ;1,5 ;0 ;4,63 ;6,26 ;12,5 ;-17 ;2,10 ;32,5 ;0 ;0 ;
2311 ;3:19,40 ;7344 ;17 ;86;35;42;0,796 ;1,4 ;2,2 ;1,4 ;2,0 ;0 ;4,66 ;6,22 ;12,4 ;-31 ;2,12 ;33,2 ;0 ;0 ;
2311 ;3:19,50 ;7242 ;17 ;86;35;43;0,798 ;1,9 ;2,2 ;1,9 ;2,5 ;0 ;4,67 ;6,21 ;12,4 ;-9 ;2,14 ;34,0 ;0 ;0 ;
2311 ;3:19,60 ;7129 ;17 ;86;35;44;0,795 ;2,4 ;2,7 ;1,9 ;2,5 ;0 ;4,63 ;6,25 ;12,5 ;-25 ;2,16 ;34,7 ;0 ;0 ;
2311 ;3:19,70 ;6980 ;17 ;86;35;44;0,782 ;2,4 ;3,2 ;2,3 ;3,0 ;0 ;4,67 ;6,11 ;12,4 ;-25 ;2,15 ;34,6 ;0 ;0 ;
2311 ;3:19,80 ;6868 ;17 ;86;35;45;0,781 ;2,9 ;4,1 ;2,7 ;3,4 ;0 ;4,63 ;6,02 ;12,4 ;-31 ;2,17 ;35,3 ;0 ;0 ;
2311 ;3:19,90 ;6843 ;17 ;86;35;45;0,779 ;3,3 ;4,6 ;3,1 ;4,4 ;0 ;4,63 ;6,06 ;12,4 ;-26 ;2,17 ;35,3 ;0 ;0 ;
2311 ;3:20,00 ;6783 ;17 ;86;35;46;0,781 ;4,1 ;5,5 ;3,5 ;4,7 ;0 ;4,65 ;6,03 ;12,4 ;-30 ;2,18 ;35,9 ;0 ;0 ;
2311 ;3:20,10 ;6696 ;17 ;86;35;46;0,792 ;4,5 ;6,2 ;3,9 ;5,5 ;0 ;4,67 ;5,92 ;12,3 ;-30 ;2,18 ;35,9 ;0 ;0 ;
2311 ;3:20,20 ;6715 ;17 ;86;35;46;0,791 ;5,1 ;6,8 ;4,3 ;6,2 ;0 ;4,67 ;5,97 ;12,4 ;-30 ;2,18 ;35,9 ;0 ;0 ;
2311 ;3:20,30 ;6744 ;18 ;86;36;45;0,777 ;5,7 ;7,5 ;4,9 ;6,9 ;0 ;4,64 ;5,97 ;12,5 ;-28 ;2,16 ;35,2 ;0 ;0 ;
2311 ;3:20,40 ;6771 ;18 ;86;36;45;0,777 ;6,1 ;8,3 ;5,3 ;7,7 ;0 ;4,70 ;6,01 ;12,4 ;-28 ;2,16 ;35,2 ;0 ;0 ;
2311 ;3:20,50 ;6858 ;17 ;86;36;46;0,785 ;6,6 ;8,9 ;5,8 ;8,4 ;0 ;4,65 ;6,06 ;12,3 ;-28 ;2,19 ;36,0 ;0 ;0 ;
2311 ;3:20,60 ;6835 ;18 ;86;36;47;0,756 ;7,1 ;9,6 ;6,3 ;8,9 ;0 ;4,70 ;6,05 ;12,3 ;-28 ;2,21 ;36,8 ;0 ;0 ;
2311 ;3:20,70 ;6677 ;17 ;86;36;49;0,743 ;7,7 ;9,9 ;7,0 ;9,3 ;0 ;4,62 ;5,84 ;12,5 ;-24 ;2,29 ;37,2 ;0 ;0 ;
2311 ;3:20,80 ;6317 ;17 ;86;36;52;0,763 ;8,0 ;10,3 ;7,3 ;9,7 ;0 ;4,65 ;5,54 ;12,5 ;-23 ;2,44 ;37,8 ;0 ;0 ;
2311 ;3:20,90 ;5857 ;17 ;86;36;56;0,773 ;8,4 ;10,6 ;7,8 ;10,1 ;0 ;4,65 ;5,24 ;12,4 ;-21 ;2,52 ;37,0 ;0 ;0 ;
2311 ;3:21,00 ;5668 ;16 ;86;36;58;0,769 ;8,6 ;10,8 ;8,2 ;10,4 ;0 ;4,62 ;5,05 ;12,4 ;-19 ;2,51 ;35,0 ;0 ;0 ;
2311 ;3:21,10 ;5598 ;16 ;86;36;58;0,792 ;8,9 ;11,0 ;8,5 ;10,6 ;0 ;4,63 ;5,07 ;12,5 ;-18 ;2,51 ;34,3 ;0 ;0 ;
2311 ;3:21,20 ;5547 ;16 ;86;36;61;0,825 ;9,1 ;11,2 ;8,7 ;10,9 ;0 ;4,67 ;5,03 ;12,4 ;-17 ;2,55 ;33,4 ;0 ;0 ;
2311 ;3:21,30 ;5414 ;16 ;86;36;62;0,842 ;9,3 ;11,5 ;8,9 ;11,1 ;0 ;4,65 ;4,81 ;12,4 ;-18 ;2,65 ;31,6 ;0 ;0 ;
2311 ;3:21,40 ;5265 ;15 ;86;36;63;0,843 ;9,5 ;11,9 ;9,2 ;11,3 ;0 ;4,63 ;4,69 ;12,4 ;-18 ;2,76 ;29,9 ;0 ;0 ;
2311 ;3:21,50 ;5084 ;15 ;86;36;64;0,842 ;9,8 ;12,2 ;9,3 ;11,8 ;0 ;4,65 ;4,56 ;12,3 ;-18 ;2,85 ;28,1 ;0 ;0 ;
2311 ;3:21,60 ;5029 ;15 ;86;36;65;0,870 ;10,2 ;12,5 ;9,7 ;12,0 ;0 ;4,62 ;4,46 ;12,4 ;-18 ;2,93 ;27,5 ;0 ;0 ;
2311 ;3:21,70 ;4930 ;15 ;86;36;66;0,857 ;10,5 ;12,9 ;9,9 ;12,4 ;0 ;4,66 ;4,34 ;12,5 ;-18 ;2,99 ;26,7 ;0 ;0 ;
2311 ;3:21,80 ;4856 ;15 ;86;36;65;0,863 ;10,8 ;13,1 ;10,5 ;12,7 ;0 ;4,62 ;4,34 ;12,3 ;-16 ;2,91 ;25,9 ;0 ;0 ;
2311 ;3:21,90 ;4758 ;15 ;86;36;65;0,865 ;11,0 ;13,0 ;11,0 ;12,7 ;0 ;4,61 ;4,20 ;12,3 ;-12 ;2,89 ;25,0 ;0 ;0 ;
2311 ;3:22,00 ;4659 ;15 ;86;36;65;0,851 ;11,3 ;13,1 ;11,0 ;12,8 ;0 ;4,65 ;4,07 ;12,6 ;-12 ;2,88 ;24,2 ;0 ;0 ;
2311 ;3:22,10 ;4595 ;14 ;86;36;64;0,845 ;11,4 ;13,4 ;11,2 ;13,2 ;0 ;4,63 ;4,03 ;12,4 ;-12 ;2,80 ;23,5 ;0 ;0 ;
2311 ;3:22,20 ;4542 ;14 ;86;36;64;0,861 ;11,8 ;13,9 ;11,5 ;13,6 ;0 ;4,69 ;3,96 ;12,3 ;-13 ;2,80 ;23,0 ;0 ;0 ;
2311 ;3:22,30 ;4437 ;13 ;86;36;64;0,881 ;12,4 ;14,3 ;12,1 ;14,0 ;0 ;4,68 ;3,87 ;12,4 ;-12 ;2,79 ;22,0 ;0 ;0 ;
2311 ;3:22,40 ;4450 ;13 ;86;36;63;0,880 ;13,0 ;14,4 ;13,0 ;14,4 ;0 ;4,60 ;3,94 ;12,5 ;-7 ;2,75 ;22,0 ;0 ;0 ;
2311 ;3:22,50 ;4481 ;13 ;86;36;63;0,864 ;13,7 ;14,7 ;13,6 ;14,6 ;0 ;4,65 ;3,92 ;12,5 ;-6 ;2,75 ;22,3 ;0 ;0 ;
2311 ;3:22,60 ;4493 ;12 ;86;36;63;0,841 ;14,0 ;15,0 ;14,0 ;15,0 ;0 ;4,63 ;3,85 ;12,5 ;-5 ;2,75 ;22,4 ;0 ;0 ;
2311 ;3:22,70 ;4325 ;12 ;86;36;64;0,826 ;14,3 ;15,0 ;14,3 ;14,9 ;0 ;4,69 ;3,78 ;12,4 ;-4 ;2,78 ;21,0 ;0 ;0 ;
2311 ;3:22,80 ;4185 ;12 ;86;36;64;0,836 ;14,7 ;15,0 ;14,7 ;15,0 ;0 ;4,64 ;3,64 ;12,6 ;-2 ;2,76 ;19,7 ;0 ;0 ;
2311 ;3:22,90 ;4193 ;11 ;86;36;63;0,850 ;14,7 ;15,2 ;14,9 ;15,1 ;0 ;4,63 ;3,68 ;12,6 ;-1 ;2,71 ;19,6 ;0 ;0 ;
2311 ;3:23,00 ;4330 ;12 ;86;36;62;0,836 ;14,9 ;15,5 ;14,9 ;15,4 ;0 ;4,60 ;3,82 ;12,5 ;-3 ;2,67 ;20,8 ;0 ;0 ;
2311 ;3:23,10 ;4560 ;12 ;86;36;62;0,836 ;15,0 ;15,8 ;14,9 ;15,8 ;0 ;4,65 ;4,09 ;12,6 ;-4 ;2,69 ;23,0 ;0 ;0 ;
2311 ;3:23,20 ;4930 ;12 ;86;36;61;0,809 ;15,1 ;16,0 ;15,2 ;16,0 ;0 ;4,65 ;4,44 ;12,3 ;-3 ;2,65 ;26,5 ;0 ;0 ;
2311 ;3:23,30 ;5219 ;12 ;86;36;60;0,778 ;15,3 ;16,1 ;15,5 ;16,2 ;0 ;4,66 ;4,73 ;12,3 ;-3 ;2,58 ;29,9 ;0 ;0 ;
2311 ;3:23,40 ;5490 ;16 ;86;36;62;0,778 ;15,5 ;16,4 ;15,5 ;16,2 ;0 ;4,65 ;5,01 ;12,5 ;-4 ;2,64 ;32,4 ;0 ;0 ;
2311 ;3:23,50 ;5516 ;18 ;86;36;66;0,782 ;15,7 ;16,6 ;15,6 ;16,7 ;0 ;4,66 ;4,92 ;12,3 ;-4 ;2,94 ;32,1 ;0 ;0 ;
2311 ;3:23,60 ;5191 ;17 ;86;36;69;0,796 ;16,3 ;17,3 ;16,3 ;17,1 ;0 ;4,70 ;4,51 ;12,4 ;-4 ;3,21 ;29,0 ;0 ;0 ;
2311 ;3:23,70 ;4923 ;17 ;86;36;70;0,817 ;17,3 ;18,2 ;17,2 ;18,0 ;0 ;4,66 ;4,23 ;12,3 ;-4 ;3,22 ;26,7 ;0 ;0 ;
2311 ;3:23,80 ;4702 ;17 ;86;36;70;0,801 ;18,6 ;19,7 ;18,8 ;19,3 ;0 ;4,66 ;4,10 ;12,4 ;-4 ;3,17 ;24,8 ;0 ;0 ;
2311 ;3:23,90 ;4622 ;17 ;87;36;70;0,814 ;19,9 ;21,0 ;20,1 ;20,9 ;0 ;4,72 ;3,94 ;12,6 ;-3 ;3,15 ;24,2 ;0 ;0 ;
2311 ;3:24,00 ;4305 ;17 ;87;36;70;0,837 ;21,4 ;22,7 ;21,4 ;22,5 ;0 ;4,69 ;3,71 ;12,5 ;-4 ;3,07 ;21,5 ;0 ;0 ;
2311 ;3:24,10 ;4341 ;17 ;87;36;70;0,838 ;22,3 ;23,9 ;22,4 ;23,7 ;0 ;4,59 ;3,79 ;12,5 ;-5 ;3,07 ;21,8 ;0 ;0 ;
2311 ;3:24,20 ;4554 ;17 ;87;36;70;0,820 ;23,2 ;24,9 ;23,3 ;24,7 ;0 ;4,69 ;4,02 ;12,6 ;-5 ;3,13 ;23,6 ;0 ;0 ;
2311 ;3:24,30 ;4610 ;17 ;87;36;69;0,803 ;24,3 ;26,1 ;24,4 ;26,0 ;0 ;4,63 ;4,11 ;12,6 ;-4 ;3,11 ;24,1 ;0 ;0 ;
2311 ;3:24,40 ;4884 ;17 ;87;36;69;0,798 ;24,4 ;26,4 ;24,7 ;26,1 ;0 ;4,61 ;4,29 ;12,5 ;-5 ;3,16 ;26,4 ;0 ;0 ;
2311 ;3:24,50 ;4844 ;17 ;87;36;69;0,807 ;24,6 ;27,2 ;25,0 ;27,0 ;0 ;4,63 ;4,33 ;12,3 ;-6 ;3,15 ;26,0 ;0 ;0 ;
2311 ;3:24,60 ;4785 ;17 ;87;36;70;0,818 ;24,8 ;27,3 ;24,7 ;27,2 ;0 ;4,67 ;4,28 ;12,3 ;-7 ;3,19 ;25,5 ;0 ;0 ;
2311 ;3:24,70 ;4758 ;17 ;87;36;69;0,820 ;24,8 ;27,2 ;24,7 ;27,0 ;0 ;4,61 ;4,25 ;12,4 ;-7 ;3,14 ;25,3 ;0 ;0 ;
2311 ;3:24,80 ;4865 ;17 ;87;36;69;0,826 ;24,6 ;27,0 ;25,0 ;27,0 ;0 ;4,64 ;4,33 ;12,4 ;-5 ;3,16 ;26,2 ;0 ;0 ;
2311 ;3:24,90 ;4852 ;17 ;87;36;70;0,823 ;24,7 ;27,0 ;24,7 ;26,9 ;0 ;4,71 ;4,26 ;12,4 ;-6 ;3,21 ;26,1 ;0 ;0 ;
2311 ;3:25,00 ;4792 ;17 ;87;36;69;0,819 ;24,9 ;27,1 ;24,8 ;26,8 ;0 ;4,65 ;4,28 ;12,3 ;-6 ;3,14 ;25,6 ;0 ;0 ;
2311 ;3:25,10 ;4828 ;17 ;87;36;69;0,805 ;24,6 ;26,7 ;24,4 ;26,6 ;0 ;4,67 ;4,26 ;12,5 ;-6 ;3,15 ;25,9 ;0 ;0 ;
2311 ;3:25,20 ;4801 ;17 ;87;36;69;0,826 ;24,6 ;26,9 ;24,6 ;26,5 ;0 ;4,71 ;4,20 ;12,5 ;-7 ;3,15 ;25,7 ;0 ;0 ;
2311 ;3:25,30 ;4746 ;17 ;87;36;70;0,833 ;24,3 ;27,1 ;24,4 ;27,1 ;0 ;4,67 ;4,20 ;12,6 ;-7 ;3,17 ;25,2 ;0 ;0 ;
2311 ;3:25,40 ;4817 ;17 ;87;36;69;0,818 ;24,1 ;27,4 ;24,1 ;27,0 ;0 ;4,68 ;4,24 ;12,6 ;-9 ;3,15 ;25,9 ;0 ;0 ;
2311 ;3:25,50 ;4718 ;17 ;87;36;70;0,817 ;24,1 ;27,2 ;23,9 ;27,1 ;0 ;4,70 ;4,17 ;12,4 ;-9 ;3,17 ;25,4 ;0 ;0 ;
2311 ;3:25,60 ;4740 ;17 ;87;36;69;0,820 ;24,2 ;27,2 ;24,1 ;26,9 ;0 ;4,66 ;4,23 ;12,3 ;-8 ;3,13 ;25,2 ;0 ;0 ;
2311 ;3:25,70 ;4886 ;17 ;87;36;69;0,822 ;24,2 ;27,4 ;24,1 ;27,1 ;0 ;4,71 ;4,31 ;12,4 ;-9 ;3,16 ;26,4 ;0 ;0 ;
2311 ;3:25,80 ;4725 ;17 ;87;36;69;0,829 ;24,4 ;27,0 ;24,2 ;26,8 ;0 ;4,65 ;4,20 ;12,4 ;-8 ;3,13 ;25,0 ;0 ;0 ;
2311 ;3:25,90 ;4777 ;17 ;87;36;69;0,821 ;24,4 ;26,9 ;24,5 ;26,7 ;0 ;4,66 ;4,25 ;12,3 ;-7 ;3,14 ;25,5 ;0 ;0 ;
2311 ;3:26,00 ;4739 ;17 ;87;36;70;0,830 ;24,3 ;27,1 ;24,4 ;26,9 ;0 ;4,66 ;4,23 ;12,3 ;-7 ;3,17 ;25,2 ;0 ;0 ;
2311 ;3:26,10 ;4757 ;17 ;87;36;69;0,824 ;24,1 ;27,0 ;24,0 ;26,9 ;0 ;4,59 ;4,21 ;12,3 ;-8 ;3,14 ;25,3 ;0 ;0 ;
2311 ;3:26,20 ;4775 ;17 ;87;36;69;0,822 ;24,3 ;26,8 ;24,4 ;26,7 ;0 ;4,60 ;4,18 ;12,3 ;-7 ;3,14 ;25,5 ;0 ;0 ;
2311 ;3:26,30 ;4732 ;17 ;87;36;69;0,818 ;24,1 ;26,5 ;24,2 ;26,3 ;0 ;4,61 ;4,20 ;12,3 ;-6 ;3,13 ;25,1 ;0 ;0 ;
2311 ;3:26,40 ;4797 ;17 ;87;36;70;0,815 ;24,7 ;26,3 ;24,8 ;26,2 ;0 ;4,68 ;4,18 ;12,5 ;-4 ;3,19 ;25,6 ;0 ;0 ;
2311 ;3:26,50 ;4748 ;17 ;87;36;70;0,812 ;24,7 ;26,0 ;24,8 ;26,2 ;0 ;4,61 ;4,15 ;12,6 ;-3 ;3,17 ;25,2 ;0 ;0 ;
2311 ;3:26,60 ;4739 ;17 ;87;36;70;0,797 ;25,0 ;26,3 ;25,1 ;26,0 ;0 ;4,69 ;4,18 ;12,4 ;-3 ;3,17 ;25,2 ;0 ;0 ;
2311 ;3:26,70 ;4923 ;17 ;87;36;69;0,787 ;25,2 ;26,6 ;25,4 ;26,4 ;0 ;4,72 ;4,32 ;12,4 ;-3 ;3,17 ;26,7 ;0 ;0 ;
2311 ;3:26,80 ;4891 ;18 ;87;36;68;0,773 ;26,2 ;27,1 ;26,3 ;26,5 ;0 ;4,61 ;4,38 ;12,4 ;-2 ;3,12 ;26,4 ;0 ;0 ;
2311 ;3:26,90 ;5110 ;18 ;87;36;67;0,764 ;26,7 ;27,5 ;27,1 ;27,5 ;0 ;4,63 ;4,51 ;12,5 ;-1 ;3,06 ;28,3 ;0 ;0 ;
