SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;
2997 ;2:42,60 ;7985 ;21 ;80;28;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,32 ;13,0 ;4,49 ;44,2 ;0,0;
2997 ;2:42,70 ;7674 ;21 ;80;28;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;6,36 ;12,9 ;4,24 ;42,4 ;0,0;
2997 ;2:42,80 ;7503 ;21 ;80;28;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,41 ;13,0 ;4,11 ;41,4 ;0,0;
2997 ;2:42,90 ;7524 ;20 ;80;28;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,28 ;12,9 ;4,12 ;41,5 ;0,0;
2997 ;2:43,00 ;7479 ;19 ;79;29;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,48 ;13,0 ;4,02 ;41,4 ;0,0;
2997 ;2:43,10 ;7307 ;19 ;79;29;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,17 ;13,0 ;3,89 ;40,4 ;0,0;
2997 ;2:43,20 ;7170 ;18 ;79;29;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,17 ;13,0 ;3,79 ;39,6 ;0,0;
2997 ;2:43,30 ;7153 ;18 ;79;29;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,13 ;13,0 ;3,83 ;39,4 ;0,0;
2997 ;2:43,40 ;7083 ;18 ;79;29;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,15 ;12,9 ;3,77 ;39,0 ;0,0;
2997 ;2:43,50 ;6918 ;18 ;79;29;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;6,05 ;13,0 ;3,72 ;38,3 ;0,0;
2997 ;2:43,60 ;6888 ;18 ;79;29;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;5,83 ;13,0 ;3,73 ;38,2 ;0,0;
2997 ;2:43,70 ;6825 ;18 ;79;29;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;5,85 ;13,0 ;3,73 ;38,0 ;0,0;
2997 ;2:43,80 ;6686 ;18 ;79;29;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;6,02 ;13,0 ;3,75 ;37,5 ;0,0;
2997 ;2:43,90 ;6558 ;18 ;79;29;74;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;5,82 ;12,9 ;3,85 ;36,9 ;0,0;
2997 ;2:44,00 ;6375 ;19 ;79;29;74;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;5,61 ;12,9 ;3,88 ;36,3 ;0,0;
2997 ;2:44,10 ;6465 ;20 ;79;29;77;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;5,74 ;12,9 ;4,07 ;36,3 ;0,0;
2997 ;2:44,20 ;6220 ;17 ;79;29;72;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;5,61 ;13,0 ;3,73 ;36,0 ;0,0;
2997 ;2:44,30 ;6077 ;20 ;79;29;71;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,41 ;13,0 ;3,66 ;35,5 ;0,0;
2997 ;2:44,40 ;6302 ;14 ;79;29;59;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,77 ;5,88 ;13,0 ;2,75 ;39,0 ;0,0;
2997 ;2:44,50 ;7458 ;15 ;79;29;55;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,53 ;13,1 ;2,90 ;39,6 ;0,0;
2997 ;2:44,60 ;8385 ;17 ;79;29;67;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;6,49 ;12,9 ;4,05 ;43,9 ;0,0;
2997 ;2:44,70 ;7904 ;26 ;79;30;79;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,32 ;12,9 ;4,91 ;43,2 ;0,0;
2997 ;2:44,80 ;7812 ;26 ;78;30;83;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,37 ;13,0 ;5,12 ;42,5 ;0,0;
2997 ;2:44,90 ;7402 ;26 ;78;30;84;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,26 ;13,0 ;4,67 ;40,1 ;0,0;
2997 ;2:45,00 ;7225 ;26 ;78;30;86;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,08 ;13,0 ;4,56 ;39,1 ;0,0;
2997 ;2:45,10 ;6962 ;26 ;78;30;86;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;6,00 ;12,8 ;4,28 ;37,3 ;0,0;
2997 ;2:45,20 ;6786 ;26 ;78;30;86;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;5,95 ;13,0 ;4,39 ;36,6 ;0,0;
2997 ;2:45,30 ;6447 ;26 ;78;30;86;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;5,70 ;13,0 ;4,60 ;35,1 ;0,0;
2997 ;2:45,40 ;6289 ;26 ;78;30;86;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;5,58 ;12,9 ;4,70 ;34,4 ;0,0;
2997 ;2:45,50 ;5956 ;26 ;78;30;88;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;5,37 ;13,0 ;5,02 ;32,3 ;0,0;
2997 ;2:45,60 ;5785 ;26 ;78;30;89;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;5,29 ;12,9 ;5,02 ;31,7 ;0,0;
2997 ;2:45,70 ;5461 ;26 ;78;30;91;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;4,94 ;12,8 ;4,99 ;31,2 ;0,0;
2997 ;2:45,80 ;5165 ;26 ;78;30;92;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,96 ;4,63 ;13,0 ;4,92 ;30,9 ;0,0;
2997 ;2:45,90 ;5029 ;26 ;78;30;93;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,96 ;4,43 ;13,0 ;4,94 ;30,8 ;0,0;
2997 ;2:46,00 ;4659 ;26 ;78;30;94;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;4,15 ;12,8 ;5,12 ;28,7 ;0,0;
2997 ;2:46,10 ;4546 ;26 ;78;30;94;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,84 ;4,11 ;13,0 ;5,15 ;27,9 ;0,0;
2997 ;2:46,20 ;4233 ;25 ;78;30;92;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;3,82 ;12,9 ;5,04 ;24,4 ;0,0;
2997 ;2:46,30 ;4150 ;22 ;78;30;92;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;3,73 ;13,0 ;5,05 ;23,7 ;0,0;
2997 ;2:46,40 ;3819 ;21 ;78;30;90;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;3,55 ;13,1 ;4,75 ;19,5 ;0,0;
2997 ;2:46,50 ;4131 ;19 ;78;30;87;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;3,65 ;13,1 ;4,47 ;21,3 ;0,0;
2997 ;2:46,60 ;4659 ;18 ;77;30;84;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,84 ;4,26 ;12,9 ;4,37 ;25,2 ;0,0;
2997 ;2:46,70 ;5341 ;18 ;77;30;79;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;4,83 ;13,1 ;4,38 ;29,9 ;0,0;
2997 ;2:46,80 ;6058 ;18 ;77;30;75;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;5,39 ;13,0 ;4,00 ;35,1 ;0,0;
2997 ;2:46,90 ;6332 ;18 ;77;30;73;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,96 ;5,66 ;13,0 ;3,78 ;36,3 ;0,0;
2997 ;2:47,00 ;6551 ;18 ;77;30;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;5,70 ;13,0 ;3,67 ;37,1 ;0,0;
2997 ;2:47,10 ;6613 ;18 ;77;30;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,80 ;13,0 ;3,67 ;37,3 ;0,0;
2997 ;2:47,20 ;6609 ;18 ;77;30;71;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;5,73 ;13,0 ;3,60 ;37,5 ;0,0;
2997 ;2:47,30 ;6595 ;18 ;77;30;71;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;5,65 ;13,0 ;3,60 ;37,4 ;0,0;
2997 ;2:47,40 ;6452 ;18 ;77;30;70;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;5,67 ;13,0 ;3,55 ;37,1 ;0,0;
2997 ;2:47,50 ;6458 ;18 ;77;30;66;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;5,75 ;12,9 ;3,23 ;38,1 ;0,0;
2997 ;2:47,60 ;7064 ;17 ;77;30;60;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;6,33 ;12,9 ;3,04 ;42,0 ;0,0;
2997 ;2:47,70 ;7838 ;17 ;77;30;52;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;6,43 ;12,8 ;2,83 ;38,4 ;0,0;
2997 ;2:47,80 ;8363 ;16 ;77;30;46;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,55 ;12,9 ;2,58 ;36,3 ;0,0;
2997 ;2:47,90 ;8836 ;15 ;77;31;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,78 ;6,64 ;12,8 ;2,56 ;34,5 ;0,0;
2997 ;2:48,00 ;9431 ;15 ;77;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,45 ;12,9 ;2,54 ;33,4 ;0,0;
2997 ;2:48,10 ;9730 ;15 ;77;31;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,48 ;12,9 ;2,62 ;35,0 ;0,0;
2997 ;2:48,20 ;10212 ;15 ;77;31;49;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,55 ;12,9 ;3,02 ;38,5 ;0,0;
2997 ;2:48,30 ;9508 ;18 ;77;31;67;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,67 ;12,8 ;4,07 ;41,5 ;0,0;
2997 ;2:48,40 ;7080 ;25 ;77;31;82;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;6,01 ;13,0 ;4,17 ;38,3 ;0,0;
2997 ;2:48,50 ;5863 ;22 ;77;31;76;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;5,26 ;12,9 ;4,14 ;33,7 ;0,0;
2997 ;2:48,60 ;5445 ;14 ;76;31;68;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;5,06 ;13,0 ;3,25 ;31,1 ;0,0;
2997 ;2:48,70 ;5343 ;14 ;76;31;61;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,95 ;4,86 ;13,1 ;2,75 ;30,9 ;0,0;
2997 ;2:48,80 ;5690 ;11 ;76;31;50;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;5,43 ;13,0 ;2,62 ;34,3 ;0,0;
2997 ;2:48,90 ;6390 ;9 ;76;31;45;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;5,92 ;12,9 ;2,46 ;34,9 ;0,0;
2997 ;2:49,00 ;6634 ;9 ;76;31;44;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;5,93 ;13,0 ;2,43 ;34,5 ;0,0;
2997 ;2:49,10 ;6737 ;9 ;76;31;44;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,23 ;12,8 ;2,43 ;34,5 ;0,0;
2997 ;2:49,20 ;6875 ;9 ;76;31;44;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;6,13 ;13,0 ;2,42 ;34,6 ;0,0;
2997 ;2:49,30 ;7027 ;9 ;76;31;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,22 ;13,0 ;2,41 ;34,0 ;0,0;
2997 ;2:49,40 ;7175 ;9 ;76;31;42;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,33 ;13,0 ;2,42 ;33,2 ;0,0;
2997 ;2:49,50 ;7242 ;9 ;76;31;42;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,50 ;13,0 ;2,42 ;33,2 ;0,0;
2997 ;2:49,60 ;7292 ;9 ;76;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,38 ;13,0 ;2,42 ;32,5 ;0,0;
2997 ;2:49,70 ;7292 ;9 ;76;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;6,50 ;12,8 ;2,42 ;32,5 ;0,0;
2997 ;2:49,80 ;7332 ;9 ;76;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;6,38 ;13,0 ;2,42 ;32,5 ;0,0;
2997 ;2:49,90 ;7370 ;9 ;76;31;42;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;6,40 ;12,9 ;2,43 ;33,2 ;0,0;
2997 ;2:50,00 ;7284 ;9 ;76;31;42;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,58 ;13,0 ;2,43 ;33,2 ;0,0;
2997 ;2:50,10 ;7170 ;9 ;76;31;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,46 ;12,9 ;2,42 ;34,0 ;0,0;
