																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	11100	58,32	62,42	63,86	40,41	78,47	49,65	146,2	12,5	1130	2203		48,53	4,097	4,097	0	39,5	1,023	8,584	0	34,43
	11150	58,32	62,46	63,91	40,26	78,57	49,5	146,9	12,59	1126	2197		48,37	4,139	4,139	0	39,34	1,023	8,584	0	34,43
	11200	58,22	62,4	63,85	40,04	78,58	49,28	147,6	12,67	1120	2183		48,16	4,18	4,18	0	39,13	1,023	8,584	0	34,43
	11250	58,05	62,27	63,71	39,78	78,51	49,02	148,2	12,75	1112	2165		47,91	4,222	4,222	0	38,88	1,023	8,584	0	34,43
	11300	57,87	62,13	63,57	39,51	78,44	48,75	148,9	12,84	1105	2146		47,65	4,265	4,265	0	38,62	1,023	8,584	0	34,43
	11350	57,64	61,95	63,38	39,22	78,32	48,46	149,5	12,93	1097	2127		47,37	4,307	4,307	0	38,34	1,023	8,584	0	34,43
	11400	57,42	61,77	63,2	38,94	78,19	48,18	150,2	13,02	1089	2108		47,08	4,350	4,350	0	38,05	1,023	8,584	0	34,43
	11450	56,94	61,33	62,75	38,5	77,82	47,74	150,9	13,1	1077	2080		46,65	4,394	4,394	0	37,62	1,023	8,584	0	34,43
	11500	56,45	60,89	62,3	38,05	77,43	47,29	151,5	13,19	1064	2051		46,22	4,437	4,437	0	37,19	1,023	8,584	0	34,43
	11550	55,81	60,3	61,69	37,52	76,89	46,76	152,2	13,28	1049	2017		45,7	4,481	4,481	0	36,67	1,023	8,584	0	34,43
	11600	55,1	59,62	61	36,94	76,26	46,18	152,8	13,38	1033	1981		45,13	4,525	4,525	0	36,1	1,023	8,584	0	34,43
	11650	54,31	58,88	60,25	36,32	75,57	45,56	153,5	13,48	1016	1943		44,53	4,569	4,569	0	35,5	1,023	8,584	0	34,43
	11700	53,48	58,1	59,44	35,69	74,83	44,93	154,2	13,57	998	1904		43,91	4,614	4,614	0	34,88	1,023	8,584	0	34,43
	11750	52,56	57,22	58,54	34,99	74	44,23	154,8	13,67	978,7	1862		43,23	4,659	4,659	0	34,2	1,023	8,584	0	34,43
	11800	51,51	56,22	57,52	34,24	73,04	43,48	155,5	13,78	957,5	1817		42,49	4,704	4,704	0	33,46	1,023	8,584	0	34,43
	11850	50,52	55,27	56,55	33,52	72,14	42,76	156,1	13,88	937,4	1777		41,79	4,75	4,75	0	32,76	1,023	8,584	0	34,43
	11900	49,56	54,36	55,62	32,83	71,27	42,07	156,8	13,98	918	1741		41,11	4,796	4,796	0	32,08	1,023	8,584	0	34,43
	11950	48,08	52,92	54,14	31,83	69,86	41,07	157,4	14,09	890	1683		40,14	4,842	4,842	0	31,11	1,023	8,584	0	34,43
	12000	46,27	51,16	52,34	30,64	68,13	39,88	158,1	14,2	856,8	1610		38,97	4,889	4,889	0	29,94	1,023	8,584	0	34,43
	12050	44,99	49,92	51,08	29,77	66,93	39,01	158,8	14,33	832,7	1554		38,13	4,936	4,936	0	29,1	1,023	8,584	0	34,43
	12100	44,22	49,2	50,34	29,22	66,26	38,46	159,4	14,46	817,2	1519		37,59	4,983	4,983	0	28,56	1,023	8,584	0	34,43
	12150	44,33	49,36	50,51	29,2	66,49	38,44	160,1	14,57	816,5	1519		37,57	5,03	5,03	0	28,54	1,023	8,584	0	34,43
	12200	44,09	49,17	50,31	28,96	66,35	38,2	160,7	14,69	809,9	1505		37,34	5,078	5,078	0	28,31	1,023	8,584	0	34,43
	12250	43,58	48,71	49,84	28,57	65,95	37,81	161,4	14,81	799,1	1480		36,96	5,126	5,126	0	27,93	1,023	8,584	0	34,43
