"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
78584,1558278158249,0.79,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78604,1558278158269,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78624,1558278158289,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78644,1558278158309,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
78664,1558278158329,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78684,1558278158349,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78704,1558278158369,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78724,1558278158389,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78744,1558278158410,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
78764,1558278158430,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78784,1558278158450,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78804,1558278158470,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78824,1558278158490,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78844,1558278158509,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
78864,1558278158529,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78884,1558278158549,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78904,1558278158569,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78924,1558278158589,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78944,1558278158609,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
78964,1558278158629,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
78984,1558278158649,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79004,1558278158669,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79024,1558278158689,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79044,1558278158709,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79064,1558278158729,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79084,1558278158749,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79104,1558278158769,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79124,1558278158789,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79144,1558278158809,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79164,1558278158829,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79184,1558278158849,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79204,1558278158869,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79224,1558278158889,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79244,1558278158909,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79264,1558278158929,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79284,1558278158949,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79304,1558278158969,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79324,1558278158989,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79344,1558278159003,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79364,1558278159023,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79384,1558278159043,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79404,1558278159063,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79424,1558278159083,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79444,1558278159108,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79464,1558278159128,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79484,1558278159148,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79504,1558278159168,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79524,1558278159188,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79544,1558278159210,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79564,1558278159230,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79584,1558278159250,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79604,1558278159270,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79624,1558278159290,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79644,1558278159308,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79664,1558278159328,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79684,1558278159348,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79704,1558278159368,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79724,1558278159388,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79744,1558278159408,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79764,1558278159428,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79784,1558278159448,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79804,1558278159468,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79824,1558278159488,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79844,1558278159510,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79864,1558278159530,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79884,1558278159550,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79904,1558278159570,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79924,1558278159590,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79944,1558278159610,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
79964,1558278159630,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
79984,1558278159650,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80004,1558278159670,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80024,1558278159690,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80044,1558278159710,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80064,1558278159730,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80084,1558278159750,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80104,1558278159770,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80124,1558278159790,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80144,1558278159810,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80164,1558278159830,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80184,1558278159850,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80204,1558278159870,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80224,1558278159890,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80244,1558278159910,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80264,1558278159930,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80284,1558278159950,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80304,1558278159970,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80324,1558278159990,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80344,1558278160001,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80364,1558278160021,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80384,1558278160041,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80404,1558278160061,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80424,1558278160081,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80444,1558278160109,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80464,1558278160129,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80484,1558278160149,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80504,1558278160169,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80524,1558278160189,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80544,1558278160209,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80564,1558278160229,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80584,1558278160249,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80604,1558278160269,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80624,1558278160289,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80644,1558278160309,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80664,1558278160329,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80684,1558278160349,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80704,1558278160369,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80724,1558278160389,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80744,1558278160409,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80764,1558278160429,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80784,1558278160449,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80804,1558278160469,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80824,1558278160489,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80844,1558278160509,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80864,1558278160529,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80884,1558278160549,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80904,1558278160569,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80924,1558278160589,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80944,1558278160609,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
80964,1558278160629,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
80984,1558278160649,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81004,1558278160669,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81024,1558278160689,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81044,1558278160709,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81064,1558278160729,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81084,1558278160749,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81104,1558278160769,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81124,1558278160789,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81144,1558278160810,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81164,1558278160830,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81184,1558278160850,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81204,1558278160870,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81224,1558278160890,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81244,1558278160909,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81264,1558278160929,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81284,1558278160949,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81304,1558278160969,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81324,1558278160989,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81344,1558278161003,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81364,1558278161023,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81384,1558278161043,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81404,1558278161063,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81424,1558278161083,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81444,1558278161108,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81464,1558278161128,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81484,1558278161148,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81504,1558278161168,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81524,1558278161188,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81544,1558278161210,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81564,1558278161230,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81584,1558278161250,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81604,1558278161270,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81624,1558278161290,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81644,1558278161310,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81664,1558278161330,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
