SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TAR LB;TRAC %;OIL P;VOLTS;SLIP%;LAUC S;SHIF A;L/100K;
774 ;2:12,90 ;8209 ;37 ;91;58;1,306 ;0,0 ;33,3 ;42,1 ;6,3 ;1,000 ;0 ;5,34 ;11,8 ;-54 ;0 ;0 ;0,0;
774 ;2:13,00 ;7871 ;45 ;91;71;1,394 ;0,0 ;32,8 ;38,9 ;12,1 ;1,000 ;0 ;5,03 ;11,9 ;-42 ;0 ;0 ;0,0;
774 ;2:13,10 ;6521 ;44 ;91;75;1,178 ;0,0 ;33,8 ;38,0 ;33,8 ;1,000 ;0 ;4,30 ;12,0 ;2 ;0 ;0 ;0,0;
774 ;2:13,20 ;6481 ;43 ;91;66;1,117 ;0,0 ;35,4 ;36,6 ;35,7 ;1,000 ;0 ;4,47 ;12,0 ;1 ;0 ;0 ;0,0;
774 ;2:13,30 ;7014 ;31 ;91;46;1,101 ;0,0 ;37,1 ;34,9 ;37,2 ;1,000 ;0 ;4,86 ;11,9 ;-4 ;0 ;0 ;0,0;
774 ;2:13,40 ;7004 ;18 ;91;41;1,100 ;0,0 ;39,0 ;33,2 ;38,9 ;1,000 ;0 ;4,81 ;11,9 ;-11 ;0 ;0 ;0,0;
774 ;2:13,50 ;7009 ;18 ;92;40;1,088 ;0,0 ;39,5 ;35,0 ;39,7 ;1,000 ;0 ;4,90 ;11,9 ;-8 ;0 ;0 ;0,0;
774 ;2:13,60 ;7030 ;18 ;92;39;1,067 ;0,0 ;40,4 ;35,7 ;40,7 ;1,000 ;0 ;4,82 ;12,0 ;-8 ;0 ;0 ;0,0;
774 ;2:13,70 ;7123 ;18 ;92;38;1,045 ;0,0 ;40,8 ;36,1 ;40,7 ;1,000 ;0 ;4,98 ;12,0 ;-8 ;0 ;0 ;0,0;
774 ;2:13,80 ;7225 ;18 ;92;37;1,032 ;0,0 ;41,4 ;35,4 ;41,2 ;1,000 ;0 ;5,05 ;12,0 ;-11 ;0 ;0 ;0,0;
774 ;2:13,90 ;7373 ;17 ;92;36;1,023 ;0,0 ;41,1 ;36,0 ;41,2 ;1,000 ;0 ;5,05 ;11,9 ;-9 ;0 ;0 ;0,0;
774 ;2:14,00 ;7440 ;17 ;92;35;1,008 ;0,0 ;40,7 ;38,6 ;40,2 ;1,000 ;0 ;5,04 ;12,0 ;-4 ;0 ;0 ;0,0;
774 ;2:14,10 ;7512 ;17 ;93;34;0,980 ;0,0 ;39,7 ;40,7 ;39,2 ;1,000 ;0 ;5,05 ;12,0 ;0 ;0 ;0 ;0,0;
774 ;2:14,20 ;7503 ;17 ;93;34;0,927 ;0,0 ;39,0 ;42,6 ;38,1 ;1,000 ;0 ;5,21 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;2:14,30 ;7600 ;17 ;93;33;0,880 ;0,0 ;38,9 ;43,0 ;38,2 ;1,000 ;0 ;5,14 ;11,8 ;1 ;0 ;0 ;0,0;
774 ;2:14,40 ;7643 ;17 ;93;33;0,861 ;0,0 ;39,3 ;43,1 ;38,4 ;1,000 ;0 ;5,14 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;2:14,50 ;7690 ;17 ;94;32;0,863 ;0,0 ;39,6 ;43,2 ;38,9 ;1,000 ;0 ;5,25 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;2:14,60 ;7786 ;16 ;94;31;0,855 ;0,0 ;39,8 ;44,1 ;39,6 ;1,000 ;0 ;5,17 ;11,9 ;2 ;0 ;0 ;0,0;
774 ;2:14,70 ;7908 ;16 ;94;30;0,860 ;0,0 ;40,9 ;44,3 ;65,2 ;1,000 ;0 ;5,38 ;11,8 ;21 ;0 ;0 ;0,0;
774 ;2:14,80 ;7955 ;16 ;94;28;0,857 ;0,0 ;41,6 ;44,4 ;3,0 ;1,000 ;0 ;5,29 ;11,8 ;-68 ;0 ;0 ;0,0;
774 ;2:14,90 ;8123 ;15 ;94;26;0,845 ;0,0 ;42,5 ;44,7 ;17,8 ;1,000 ;0 ;5,37 ;11,8 ;-42 ;0 ;0 ;0,0;
774 ;2:15,00 ;8159 ;15 ;95;25;0,844 ;0,0 ;43,5 ;45,1 ;40,2 ;1,000 ;0 ;5,45 ;11,7 ;-4 ;0 ;0 ;0,0;
774 ;2:15,10 ;8241 ;15 ;95;24;0,876 ;0,0 ;44,3 ;45,6 ;4,8 ;1,000 ;0 ;5,45 ;11,8 ;-66 ;0 ;0 ;0,0;
774 ;2:15,20 ;8404 ;15 ;95;25;0,899 ;0,0 ;44,7 ;46,5 ;74,5 ;1,000 ;0 ;5,62 ;11,8 ;19 ;0 ;0 ;0,0;
774 ;2:15,30 ;8396 ;15 ;96;25;0,857 ;0,0 ;45,7 ;48,0 ;9,0 ;1,000 ;0 ;5,58 ;11,8 ;-59 ;0 ;0 ;0,0;
774 ;2:15,40 ;8411 ;16 ;96;26;0,942 ;0,0 ;48,3 ;46,0 ;9,0 ;1,000 ;0 ;5,62 ;11,8 ;-62 ;0 ;0 ;0,0;
774 ;2:15,50 ;8928 ;16 ;96;26;1,178 ;0,0 ;50,1 ;51,4 ;19,9 ;1,000 ;0 ;6,08 ;11,7 ;-44 ;0 ;0 ;0,0;
774 ;2:15,60 ;9610 ;17 ;96;33;1,335 ;0,0 ;50,8 ;52,2 ;13,0 ;1,000 ;0 ;6,17 ;11,7 ;-55 ;0 ;0 ;0,0;
774 ;2:15,70 ;9837 ;38 ;97;49;1,373 ;0,0 ;50,6 ;52,7 ;13,0 ;1,000 ;0 ;6,21 ;11,8 ;-54 ;0 ;0 ;0,0;
774 ;2:15,80 ;9674 ;44 ;97;50;1,284 ;0,0 ;49,8 ;52,4 ;3,5 ;1,000 ;0 ;6,14 ;11,7 ;-68 ;0 ;0 ;0,0;
774 ;2:15,90 ;9566 ;43 ;97;49;1,103 ;0,0 ;50,0 ;52,1 ;73,9 ;1,000 ;0 ;6,10 ;11,8 ;15 ;0 ;0 ;0,0;
774 ;2:16,00 ;9600 ;37 ;97;42;0,999 ;0,0 ;49,8 ;52,4 ;10,6 ;1,000 ;0 ;6,18 ;11,8 ;-57 ;0 ;0 ;0,0;
774 ;2:16,10 ;9615 ;33 ;97;37;0,986 ;0,0 ;49,8 ;52,4 ;83,0 ;1,000 ;0 ;6,22 ;11,8 ;20 ;0 ;0 ;0,0;
774 ;2:16,20 ;9610 ;26 ;97;34;0,978 ;0,0 ;49,8 ;52,2 ;15,9 ;1,000 ;0 ;6,16 ;11,8 ;-50 ;0 ;0 ;0,0;
774 ;2:16,30 ;9669 ;26 ;98;33;0,951 ;0,0 ;49,9 ;52,6 ;16,4 ;1,000 ;0 ;6,20 ;11,8 ;-49 ;0 ;0 ;0,0;
774 ;2:16,40 ;9679 ;25 ;98;33;0,938 ;0,0 ;50,5 ;53,1 ;1,9 ;1,000 ;0 ;6,15 ;11,8 ;-70 ;0 ;0 ;0,0;
774 ;2:16,50 ;9806 ;25 ;98;33;0,918 ;0,0 ;50,2 ;52,2 ;59,0 ;1,000 ;0 ;6,22 ;11,7 ;7 ;0 ;0 ;0,0;
774 ;2:16,60 ;9821 ;25 ;98;33;0,913 ;0,0 ;50,6 ;53,0 ;50,6 ;1,000 ;0 ;6,17 ;11,8 ;1 ;0 ;0 ;0,0;
774 ;2:16,70 ;9899 ;25 ;97;32;0,904 ;0,0 ;51,2 ;52,5 ;50,6 ;1,000 ;0 ;6,32 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;2:16,80 ;9889 ;24 ;97;32;0,879 ;0,0 ;51,2 ;53,2 ;95,5 ;1,000 ;0 ;6,31 ;11,8 ;24 ;0 ;0 ;0,0;
774 ;2:16,90 ;9946 ;24 ;97;32;0,841 ;0,0 ;51,7 ;54,4 ;50,8 ;1,000 ;0 ;6,23 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;2:17,00 ;9931 ;24 ;97;32;0,805 ;0,0 ;52,0 ;53,3 ;51,8 ;1,000 ;0 ;6,21 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;2:17,10 ;10037 ;23 ;97;32;0,826 ;0,0 ;52,8 ;53,4 ;52,1 ;1,000 ;0 ;6,22 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;2:17,20 ;10016 ;23 ;97;33;0,917 ;0,0 ;53,1 ;54,1 ;5,4 ;1,000 ;0 ;6,17 ;11,8 ;-67 ;0 ;0 ;0,0;
774 ;2:17,30 ;9968 ;22 ;97;32;1,149 ;0,0 ;53,9 ;54,4 ;53,3 ;1,000 ;0 ;6,20 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;2:17,40 ;10157 ;20 ;97;30;1,204 ;0,0 ;54,4 ;55,0 ;53,1 ;1,000 ;0 ;6,20 ;11,8 ;-1 ;0 ;0 ;0,0;
774 ;2:17,50 ;10279 ;18 ;96;30;1,187 ;0,0 ;55,6 ;55,6 ;24,7 ;1,000 ;0 ;6,34 ;11,8 ;-41 ;0 ;0 ;0,0;
774 ;2:17,60 ;10439 ;17 ;96;30;1,090 ;0,0 ;56,9 ;56,6 ;24,7 ;1,000 ;0 ;6,30 ;11,8 ;-42 ;0 ;0 ;0,0;
774 ;2:17,70 ;10587 ;18 ;96;29;0,967 ;0,0 ;58,4 ;56,8 ;23,9 ;1,000 ;0 ;6,40 ;11,7 ;-45 ;0 ;0 ;0,0;
774 ;2:17,80 ;10353 ;18 ;96;28;0,921 ;0,0 ;60,2 ;59,0 ;84,2 ;1,000 ;0 ;6,25 ;11,8 ;8 ;0 ;0 ;0,0;
774 ;2:17,90 ;10129 ;18 ;96;28;0,846 ;0,0 ;62,3 ;60,4 ;84,2 ;1,000 ;0 ;6,27 ;11,7 ;6 ;0 ;0 ;0,0;
774 ;2:18,00 ;9791 ;18 ;95;27;0,856 ;0,0 ;64,4 ;59,1 ;7,2 ;1,000 ;0 ;6,19 ;11,8 ;-68 ;0 ;0 ;0,0;
774 ;2:18,10 ;9132 ;18 ;95;27;0,894 ;0,0 ;66,2 ;61,5 ;7,2 ;1,000 ;0 ;5,89 ;11,8 ;-68 ;0 ;0 ;0,0;
774 ;2:18,20 ;9159 ;18 ;95;29;0,912 ;0,0 ;68,3 ;67,3 ;7,2 ;1,000 ;0 ;5,96 ;11,7 ;-67 ;0 ;0 ;0,0;
774 ;2:18,30 ;9263 ;18 ;95;29;0,916 ;0,0 ;69,5 ;68,5 ;85,3 ;1,000 ;0 ;6,04 ;11,7 ;4 ;0 ;0 ;0,0;
774 ;2:18,40 ;9445 ;18 ;94;28;0,914 ;0,0 ;70,5 ;69,7 ;7,4 ;1,000 ;0 ;6,13 ;11,7 ;-67 ;0 ;0 ;0,0;
774 ;2:18,50 ;9590 ;18 ;94;29;1,028 ;0,0 ;71,9 ;71,2 ;5,2 ;1,000 ;0 ;6,17 ;11,7 ;-69 ;0 ;0 ;0,0;
774 ;2:18,60 ;9620 ;18 ;94;29;1,148 ;0,0 ;72,7 ;71,8 ;10,3 ;1,000 ;0 ;6,15 ;11,6 ;-64 ;0 ;0 ;0,0;
774 ;2:18,70 ;9791 ;19 ;94;29;1,063 ;0,0 ;73,4 ;73,2 ;4,0 ;1,000 ;0 ;6,23 ;11,7 ;-70 ;0 ;0 ;0,0;
774 ;2:18,80 ;9858 ;19 ;94;31;0,971 ;0,0 ;75,0 ;71,8 ;21,3 ;1,000 ;0 ;6,15 ;11,7 ;-54 ;0 ;0 ;0,0;
774 ;2:18,90 ;10118 ;19 ;94;32;0,904 ;0,0 ;77,3 ;74,6 ;8,4 ;1,000 ;0 ;6,28 ;11,8 ;-67 ;0 ;0 ;0,0;
774 ;2:19,00 ;10551 ;19 ;94;33;0,852 ;0,0 ;79,7 ;78,1 ;8,4 ;1,000 ;0 ;6,30 ;11,7 ;-67 ;0 ;0 ;0,0;
774 ;2:19,10 ;10469 ;20 ;93;34;0,853 ;0,0 ;81,9 ;78,6 ;693,5 ;1,000 ;0 ;6,30 ;11,7 ;183 ;0 ;0 ;0,0;
774 ;2:19,20 ;10557 ;20 ;94;37;0,775 ;0,0 ;84,1 ;80,1 ;693,5 ;1,000 ;0 ;6,34 ;11,6 ;177 ;0 ;0 ;0,0;
774 ;2:19,30 ;11207 ;23 ;93;47;0,803 ;0,0 ;84,8 ;87,0 ;3,1 ;1,000 ;0 ;6,40 ;11,7 ;-71 ;0 ;0 ;0,0;
774 ;2:19,40 ;12175 ;83 ;93;79;0,814 ;0,0 ;84,9 ;89,5 ;3,1 ;1,000 ;0 ;6,35 ;11,6 ;-70 ;0 ;0 ;0,0;
774 ;2:19,50 ;12042 ;83 ;93;79;0,856 ;0,0 ;84,5 ;88,8 ;18,4 ;1,000 ;0 ;6,35 ;11,8 ;-57 ;0 ;0 ;0,0;
774 ;2:19,60 ;11792 ;82 ;93;79;0,856 ;0,0 ;83,1 ;87,0 ;20,3 ;1,000 ;0 ;6,35 ;11,7 ;-55 ;0 ;0 ;0,0;
774 ;2:19,70 ;11425 ;82 ;93;79;0,921 ;0,0 ;81,1 ;84,3 ;9,8 ;1,000 ;0 ;6,35 ;11,7 ;-64 ;0 ;0 ;0,0;
774 ;2:19,80 ;11807 ;82 ;93;78;0,976 ;0,0 ;79,5 ;82,5 ;24,8 ;1,000 ;0 ;6,42 ;11,7 ;-50 ;0 ;0 ;0,0;
774 ;2:19,90 ;11114 ;81 ;93;80;1,006 ;0,0 ;78,1 ;81,8 ;11,7 ;1,000 ;0 ;6,36 ;11,6 ;-62 ;0 ;0 ;0,0;
774 ;2:20,00 ;10738 ;81 ;93;79;1,003 ;0,0 ;76,7 ;79,9 ;2,1 ;1,000 ;0 ;6,26 ;11,7 ;-71 ;0 ;0 ;0,0;
774 ;2:20,10 ;10714 ;80 ;93;79;0,884 ;0,0 ;75,6 ;77,7 ;23,6 ;1,000 ;0 ;6,26 ;11,6 ;-50 ;0 ;0 ;0,0;
774 ;2:20,20 ;10223 ;79 ;93;78;0,756 ;0,0 ;72,3 ;80,3 ;14,5 ;1,000 ;0 ;6,20 ;11,8 ;-57 ;0 ;0 ;0,0;
774 ;2:20,30 ;13093 ;70 ;93;65;0,748 ;0,0 ;70,1 ;71,7 ;44,4 ;1,000 ;0 ;6,54 ;11,6 ;-26 ;0 ;0 ;0,0;
774 ;2:20,40 ;13696 ;63 ;92;76;0,766 ;0,0 ;68,6 ;74,2 ;30,4 ;1,000 ;0 ;6,59 ;11,6 ;-39 ;0 ;0 ;0,0;
774 ;2:20,50 ;13440 ;86 ;92;81;0,783 ;0,0 ;67,8 ;71,9 ;43,7 ;1,000 ;0 ;6,53 ;11,7 ;-25 ;0 ;0 ;0,0;
774 ;2:20,60 ;13232 ;86 ;92;81;0,787 ;0,0 ;66,3 ;71,6 ;21,7 ;1,000 ;0 ;6,56 ;11,7 ;-48 ;0 ;0 ;0,0;
774 ;2:20,70 ;13093 ;85 ;92;80;0,804 ;0,0 ;64,2 ;69,9 ;20,1 ;1,000 ;0 ;6,52 ;11,7 ;-49 ;0 ;0 ;0,0;
774 ;2:20,80 ;12798 ;85 ;92;80;0,828 ;0,0 ;61,7 ;69,4 ;2,2 ;1,000 ;0 ;6,46 ;11,7 ;-69 ;0 ;0 ;0,0;
774 ;2:20,90 ;12466 ;85 ;92;80;0,876 ;0,0 ;60,1 ;67,2 ;8,7 ;1,000 ;0 ;6,43 ;11,6 ;-61 ;0 ;0 ;0,0;
774 ;2:21,00 ;12088 ;85 ;92;80;0,982 ;0,0 ;58,7 ;65,0 ;3,3 ;1,000 ;0 ;6,38 ;11,6 ;-68 ;0 ;0 ;0,0;
774 ;2:21,10 ;11581 ;84 ;92;80;1,055 ;0,0 ;56,4 ;62,0 ;12,4 ;1,000 ;0 ;6,31 ;11,6 ;-56 ;0 ;0 ;0,0;
774 ;2:21,20 ;11241 ;84 ;92;81;1,095 ;0,0 ;54,4 ;59,6 ;2,4 ;1,000 ;0 ;6,31 ;11,7 ;-69 ;0 ;0 ;0,0;
774 ;2:21,30 ;10875 ;84 ;92;81;1,112 ;0,0 ;52,8 ;57,8 ;58,2 ;1,000 ;0 ;6,27 ;11,7 ;9 ;0 ;0 ;0,0;
774 ;2:21,40 ;10492 ;83 ;92;81;1,121 ;0,0 ;50,0 ;56,9 ;2,2 ;1,000 ;0 ;6,19 ;11,8 ;-68 ;0 ;0 ;0,0;
774 ;2:21,50 ;10179 ;83 ;92;81;1,136 ;0,0 ;47,7 ;55,0 ;9,1 ;1,000 ;0 ;5,75 ;11,6 ;-57 ;0 ;0 ;0,0;
774 ;2:21,60 ;9832 ;83 ;92;81;1,272 ;0,0 ;43,9 ;53,1 ;9,1 ;1,000 ;0 ;5,50 ;11,8 ;-54 ;0 ;0 ;0,0;
774 ;2:21,70 ;9464 ;82 ;92;83;1,453 ;0,0 ;42,1 ;50,7 ;68,1 ;1,000 ;0 ;3,64 ;11,8 ;30 ;0 ;0 ;0,0;
774 ;2:21,80 ;9137 ;81 ;92;83;1,455 ;0,0 ;40,0 ;48,0 ;3,7 ;1,000 ;0 ;3,30 ;11,8 ;-63 ;0 ;0 ;0,0;
774 ;2:21,90 ;8761 ;79 ;92;83;1,189 ;0,0 ;39,8 ;45,4 ;56,4 ;1,000 ;0 ;4,41 ;11,8 ;20 ;0 ;0 ;0,0;
774 ;2:22,00 ;8300 ;66 ;92;63;1,006 ;0,0 ;40,0 ;44,8 ;18,1 ;1,000 ;0 ;5,55 ;11,8 ;-38 ;0 ;0 ;0,0;
774 ;2:22,10 ;8593 ;35 ;92;41;0,877 ;0,0 ;40,1 ;45,0 ;42,7 ;1,000 ;0 ;5,75 ;11,8 ;7 ;0 ;0 ;0,0;
774 ;2:22,20 ;8389 ;24 ;92;36;0,830 ;0,0 ;41,2 ;45,4 ;40,7 ;1,000 ;0 ;5,64 ;11,8 ;1 ;0 ;0 ;0,0;
774 ;2:22,30 ;8130 ;21 ;92;33;0,844 ;0,0 ;42,9 ;44,1 ;43,2 ;1,000 ;0 ;5,56 ;11,9 ;1 ;0 ;0 ;0,0;
774 ;2:22,40 ;8023 ;19 ;92;30;0,860 ;0,0 ;45,0 ;42,2 ;45,1 ;1,000 ;0 ;5,46 ;11,9 ;-4 ;0 ;0 ;0,0;
774 ;2:22,50 ;8198 ;19 ;92;29;0,883 ;0,0 ;46,0 ;41,9 ;45,5 ;1,000 ;0 ;5,61 ;11,9 ;-6 ;0 ;0 ;0,0;
774 ;2:22,60 ;8370 ;19 ;92;28;0,917 ;0,0 ;46,5 ;42,2 ;85,9 ;1,000 ;0 ;5,64 ;11,8 ;14 ;0 ;0 ;0,0;
774 ;2:22,70 ;8538 ;19 ;92;27;0,927 ;0,0 ;46,7 ;44,4 ;85,9 ;1,000 ;0 ;5,72 ;11,8 ;17 ;0 ;0 ;0,0;
774 ;2:22,80 ;8688 ;19 ;92;27;0,886 ;0,0 ;47,8 ;46,3 ;5,4 ;1,000 ;0 ;5,93 ;11,9 ;-67 ;0 ;0 ;0,0;
774 ;2:22,90 ;8898 ;19 ;92;26;0,847 ;0,0 ;48,0 ;46,8 ;20,2 ;1,000 ;0 ;5,88 ;11,8 ;-44 ;0 ;0 ;0,0;
774 ;2:23,00 ;9031 ;19 ;92;26;0,852 ;0,0 ;48,8 ;46,9 ;20,2 ;1,000 ;0 ;6,08 ;11,8 ;-45 ;0 ;0 ;0,0;
774 ;2:23,10 ;9173 ;19 ;92;27;0,874 ;0,0 ;48,9 ;48,3 ;2,8 ;1,000 ;0 ;6,08 ;11,9 ;-71 ;0 ;0 ;0,0;
774 ;2:23,20 ;9227 ;19 ;92;29;0,884 ;0,0 ;50,1 ;49,3 ;4,2 ;1,000 ;0 ;6,09 ;11,8 ;-69 ;0 ;0 ;0,0;
774 ;2:23,30 ;9436 ;19 ;92;29;0,889 ;0,0 ;51,9 ;51,0 ;11,6 ;1,000 ;0 ;6,18 ;11,8 ;-58 ;0 ;0 ;0,0;
774 ;2:23,40 ;9585 ;19 ;92;29;0,898 ;0,0 ;53,9 ;50,4 ;16,0 ;1,000 ;0 ;6,21 ;11,8 ;-54 ;0 ;0 ;0,0;
774 ;2:23,50 ;9635 ;19 ;92;29;0,918 ;0,0 ;56,9 ;48,9 ;16,0 ;1,000 ;0 ;6,26 ;11,9 ;-57 ;0 ;0 ;0,0;
774 ;2:23,60 ;9605 ;19 ;92;29;0,851 ;0,0 ;59,1 ;51,9 ;16,0 ;1,000 ;0 ;6,18 ;11,8 ;-57 ;0 ;0 ;0,0;
774 ;2:23,70 ;9460 ;19 ;92;29;0,863 ;0,0 ;62,1 ;52,6 ;819,6 ;1,000 ;0 ;6,21 ;11,7 ;293 ;0 ;0 ;0,0;
774 ;2:23,80 ;9488 ;19 ;92;28;0,937 ;0,0 ;64,7 ;54,0 ;10,1 ;1,000 ;0 ;6,13 ;11,7 ;-67 ;0 ;0 ;0,0;
774 ;2:23,90 ;8928 ;20 ;92;30;1,059 ;0,0 ;67,3 ;66,4 ;11,2 ;1,000 ;0 ;6,06 ;11,6 ;-62 ;0 ;0 ;0,0;
774 ;2:24,00 ;9282 ;20 ;93;30;1,052 ;0,0 ;69,8 ;69,1 ;27,7 ;1,000 ;0 ;6,06 ;11,6 ;-45 ;0 ;0 ;0,0;
774 ;2:24,10 ;9556 ;20 ;93;30;0,924 ;0,0 ;72,0 ;69,4 ;9,4 ;1,000 ;0 ;6,22 ;11,7 ;-66 ;0 ;0 ;0,0;
774 ;2:24,20 ;9709 ;20 ;93;32;0,895 ;0,0 ;73,6 ;71,0 ;9,4 ;1,000 ;0 ;6,13 ;11,6 ;-66 ;0 ;0 ;0,0;
774 ;2:24,30 ;10069 ;20 ;93;34;0,854 ;0,0 ;76,8 ;73,5 ;42,8 ;1,000 ;0 ;6,27 ;11,8 ;-34 ;0 ;0 ;0,0;
774 ;2:24,40 ;9957 ;21 ;93;38;0,807 ;0,0 ;79,8 ;77,2 ;55,5 ;1,000 ;0 ;6,28 ;11,8 ;-23 ;0 ;0 ;0,0;
774 ;2:24,50 ;10702 ;23 ;93;46;0,886 ;0,0 ;80,2 ;81,7 ;73,7 ;1,000 ;0 ;6,32 ;11,7 ;-5 ;0 ;0 ;0,0;
774 ;2:24,60 ;11602 ;76 ;93;80;0,941 ;0,0 ;80,8 ;86,8 ;11,0 ;1,000 ;0 ;6,46 ;11,8 ;-62 ;0 ;0 ;0,0;
774 ;2:24,70 ;11398 ;87 ;93;81;1,016 ;0,0 ;81,8 ;84,7 ;153,6 ;1,000 ;0 ;6,39 ;11,8 ;24 ;0 ;0 ;0,0;
774 ;2:24,80 ;11268 ;87 ;93;81;1,069 ;0,0 ;79,7 ;82,9 ;8,2 ;1,000 ;0 ;6,42 ;11,8 ;-66 ;0 ;0 ;0,0;
774 ;2:24,90 ;11016 ;86 ;93;81;1,110 ;0,0 ;77,8 ;80,3 ;1,2 ;1,000 ;0 ;6,36 ;11,8 ;-73 ;0 ;0 ;0,0;
774 ;2:25,00 ;10813 ;85 ;93;81;0,969 ;0,0 ;76,1 ;78,2 ;11,9 ;1,000 ;0 ;6,31 ;11,8 ;-62 ;0 ;0 ;0,0;
774 ;2:25,10 ;10683 ;83 ;93;79;0,901 ;0,0 ;74,4 ;80,3 ;11,9 ;1,000 ;0 ;6,30 ;11,8 ;-61 ;0 ;0 ;0,0;
774 ;2:25,20 ;12262 ;62 ;92;55;0,763 ;0,0 ;72,1 ;76,3 ;6,3 ;1,000 ;0 ;6,44 ;11,8 ;-66 ;0 ;0 ;0,0;
774 ;2:25,30 ;13706 ;54 ;92;73;0,756 ;0,0 ;72,6 ;74,6 ;3,5 ;1,000 ;0 ;6,54 ;11,6 ;-70 ;0 ;0 ;0,0;
774 ;2:25,40 ;13746 ;100 ;92;83;0,773 ;0,0 ;71,4 ;73,1 ;33,9 ;1,000 ;0 ;6,52 ;11,7 ;-38 ;0 ;0 ;0,0;
774 ;2:25,50 ;13354 ;100 ;92;83;0,795 ;0,0 ;69,6 ;71,1 ;6,1 ;1,000 ;0 ;6,33 ;11,8 ;-67 ;0 ;0 ;0,0;
774 ;2:25,60 ;13167 ;100 ;92;83;0,851 ;0,0 ;67,6 ;70,5 ;1,4 ;1,000 ;0 ;6,37 ;11,7 ;-72 ;0 ;0 ;0,0;
774 ;2:25,70 ;12904 ;100 ;92;83;0,832 ;0,0 ;66,0 ;69,8 ;7,9 ;1,000 ;0 ;6,35 ;11,7 ;-64 ;0 ;0 ;0,0;
774 ;2:25,80 ;12335 ;100 ;92;83;0,794 ;0,0 ;65,5 ;68,1 ;7,9 ;1,000 ;0 ;6,36 ;11,8 ;-65 ;0 ;0 ;0,0;
774 ;2:25,90 ;13093 ;99 ;92;83;0,813 ;0,0 ;61,7 ;69,3 ;28,7 ;1,000 ;0 ;6,17 ;11,8 ;-37 ;0 ;0 ;0,0;
774 ;2:26,00 ;13020 ;99 ;92;83;0,814 ;0,0 ;57,1 ;70,1 ;4,6 ;1,000 ;0 ;5,25 ;11,7 ;-63 ;0 ;0 ;0,0;
774 ;2:26,10 ;12617 ;98 ;92;83;0,868 ;0,0 ;50,1 ;67,5 ;74,2 ;1,000 ;0 ;4,42 ;11,7 ;37 ;0 ;0 ;0,0;
774 ;2:26,20 ;12433 ;98 ;91;83;0,940 ;0,0 ;50,5 ;65,9 ;5,5 ;1,000 ;0 ;3,83 ;11,8 ;-59 ;0 ;0 ;0,0;
774 ;2:26,30 ;11704 ;97 ;91;83;1,018 ;0,0 ;47,6 ;62,9 ;56,3 ;1,000 ;0 ;3,19 ;11,8 ;21 ;0 ;0 ;0,0;
774 ;2:26,40 ;11467 ;96 ;91;83;1,118 ;0,0 ;48,2 ;60,6 ;99,4 ;1,000 ;0 ;3,41 ;11,8 ;45 ;0 ;0 ;0,0;
774 ;2:26,50 ;10647 ;95 ;91;84;1,220 ;0,0 ;43,8 ;57,4 ;2,2 ;1,000 ;0 ;6,18 ;11,8 ;-63 ;0 ;0 ;0,0;
774 ;2:26,60 ;10605 ;95 ;91;84;1,412 ;0,0 ;44,3 ;56,3 ;1,9 ;1,000 ;0 ;6,18 ;11,8 ;-65 ;0 ;0 ;0,0;
774 ;2:26,70 ;10168 ;94 ;91;84;1,448 ;0,0 ;44,1 ;51,2 ;19,1 ;1,000 ;0 ;6,29 ;11,8 ;-38 ;0 ;0 ;0,0;
774 ;2:26,80 ;8988 ;86 ;91;81;1,056 ;0,0 ;45,3 ;48,1 ;19,3 ;1,000 ;0 ;5,78 ;11,8 ;-41 ;0 ;0 ;0,0;
774 ;2:26,90 ;8949 ;57 ;91;50;0,963 ;0,0 ;48,2 ;46,8 ;9,5 ;1,000 ;0 ;5,98 ;11,8 ;-60 ;0 ;0 ;0,0;
774 ;2:27,00 ;8886 ;27 ;91;30;0,965 ;0,0 ;49,5 ;45,6 ;49,7 ;1,000 ;0 ;6,01 ;11,9 ;-5 ;0 ;0 ;0,0;
774 ;2:27,10 ;9031 ;19 ;91;27;0,929 ;0,0 ;49,7 ;46,2 ;49,6 ;1,000 ;0 ;6,00 ;11,9 ;-5 ;0 ;0 ;0,0;
774 ;2:27,20 ;9062 ;19 ;91;26;0,864 ;0,0 ;49,4 ;47,4 ;2,2 ;1,000 ;0 ;6,02 ;11,8 ;-72 ;0 ;0 ;0,0;
774 ;2:27,30 ;8984 ;19 ;91;26;0,838 ;0,0 ;48,5 ;48,1 ;2,2 ;1,000 ;0 ;5,90 ;11,8 ;-71 ;0 ;0 ;0,0;
774 ;2:27,40 ;9173 ;19 ;91;26;0,840 ;0,0 ;48,0 ;48,8 ;2,2 ;1,000 ;0 ;6,08 ;11,8 ;-71 ;0 ;0 ;0,0;
