SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TAR LB;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;LAUC S;SHIF A;
782 ;8:37,00 ;9263 ;100 ;92;87;1,498 ;0,0 ;0,0 ;0,0 ;14,9 ;1,000 ;0 ;4,60 ;6,58 ;12,1 ;-1 ;0 ;0 ;
782 ;8:37,10 ;9250 ;100 ;92;88;1,498 ;0,0 ;0,0 ;0,0 ;4,2 ;1,000 ;0 ;4,65 ;6,41 ;12,1 ;-1 ;0 ;0 ;
782 ;8:37,20 ;9351 ;100 ;92;88;1,498 ;0,0 ;0,0 ;0,0 ;1,6 ;1,000 ;0 ;4,61 ;6,46 ;12,0 ;-1 ;0 ;0 ;
782 ;8:37,30 ;9177 ;100 ;92;88;1,498 ;0,0 ;0,0 ;0,0 ;1,6 ;1,000 ;0 ;4,56 ;6,32 ;11,8 ;-1 ;0 ;0 ;
782 ;8:37,40 ;8749 ;100 ;92;89;1,498 ;0,0 ;0,0 ;0,0 ;37,2 ;1,000 ;0 ;4,55 ;6,40 ;11,8 ;-1 ;0 ;0 ;
782 ;8:37,50 ;8971 ;100 ;91;88;1,498 ;0,0 ;0,0 ;0,0 ;37,2 ;1,000 ;0 ;4,55 ;6,56 ;12,0 ;-1 ;0 ;0 ;
782 ;8:37,60 ;9119 ;100 ;91;88;1,498 ;0,0 ;0,0 ;0,0 ;37,6 ;1,000 ;0 ;4,58 ;6,61 ;12,1 ;-1 ;0 ;0 ;
782 ;8:37,70 ;9164 ;100 ;91;88;1,498 ;0,0 ;0,0 ;0,0 ;47,1 ;1,000 ;0 ;4,58 ;6,45 ;12,0 ;-1 ;0 ;0 ;
782 ;8:37,80 ;9164 ;100 ;91;88;1,498 ;0,0 ;0,0 ;0,0 ;250,4 ;1,000 ;0 ;4,58 ;6,52 ;12,1 ;-1 ;0 ;0 ;
782 ;8:37,90 ;9204 ;100 ;91;88;1,498 ;0,0 ;0,0 ;0,0 ;20,4 ;1,000 ;0 ;4,56 ;6,48 ;12,0 ;-1 ;0 ;0 ;
782 ;8:38,00 ;9195 ;100 ;91;88;1,498 ;0,0 ;0,0 ;0,0 ;47,5 ;1,000 ;0 ;4,57 ;6,63 ;12,0 ;-1 ;0 ;0 ;
782 ;8:38,10 ;9314 ;100 ;91;88;1,498 ;0,0 ;0,0 ;0,0 ;758,3 ;1,000 ;0 ;4,58 ;6,55 ;12,0 ;-1 ;0 ;0 ;
782 ;8:38,20 ;8873 ;100 ;91;89;1,498 ;0,0 ;0,0 ;0,0 ;758,3 ;1,000 ;0 ;4,55 ;6,41 ;11,7 ;-1 ;0 ;0 ;
782 ;8:38,30 ;8716 ;100 ;91;89;1,498 ;0,0 ;0,0 ;0,0 ;112,4 ;1,000 ;0 ;4,51 ;6,42 ;11,8 ;-1 ;0 ;0 ;
782 ;8:38,40 ;8733 ;100 ;91;89;1,498 ;0,0 ;0,0 ;0,0 ;2,9 ;1,000 ;0 ;4,55 ;6,33 ;11,7 ;-1 ;0 ;0 ;
782 ;8:38,50 ;8903 ;100 ;90;88;1,498 ;0,0 ;0,0 ;0,0 ;4,7 ;1,000 ;0 ;4,57 ;6,38 ;11,8 ;-1 ;0 ;0 ;
782 ;8:38,60 ;9097 ;100 ;90;88;1,498 ;0,0 ;0,0 ;0,0 ;3,4 ;1,000 ;0 ;4,71 ;6,37 ;12,0 ;-1 ;0 ;0 ;
782 ;8:38,70 ;9040 ;100 ;90;88;1,498 ;0,0 ;0,0 ;0,0 ;6,5 ;1,000 ;0 ;4,56 ;6,38 ;11,8 ;-1 ;0 ;0 ;
782 ;8:38,80 ;8898 ;98 ;90;89;1,498 ;0,0 ;0,0 ;0,0 ;74,3 ;1,000 ;0 ;4,55 ;6,33 ;11,7 ;-1 ;0 ;0 ;
782 ;8:38,90 ;8672 ;92 ;90;89;1,498 ;0,0 ;0,0 ;0,0 ;9,6 ;1,000 ;0 ;4,55 ;6,42 ;11,7 ;-1 ;0 ;0 ;
782 ;8:39,00 ;8724 ;83 ;90;85;1,498 ;0,0 ;0,0 ;0,0 ;3,6 ;1,000 ;0 ;4,57 ;6,30 ;11,8 ;-1 ;0 ;0 ;
782 ;8:39,10 ;8954 ;74 ;90;79;1,482 ;0,0 ;0,0 ;0,0 ;9,4 ;1,000 ;0 ;4,59 ;6,47 ;12,0 ;-1 ;0 ;0 ;
782 ;8:39,20 ;8915 ;66 ;90;73;1,338 ;0,0 ;0,0 ;0,0 ;2,1 ;1,000 ;0 ;4,53 ;6,50 ;11,8 ;-1 ;0 ;0 ;
782 ;8:39,30 ;8967 ;51 ;90;56;1,252 ;0,0 ;0,0 ;0,0 ;9,7 ;1,000 ;0 ;4,57 ;6,47 ;11,8 ;-1 ;0 ;0 ;
782 ;8:39,40 ;8945 ;37 ;90;47;1,406 ;0,0 ;0,0 ;0,0 ;9,7 ;1,000 ;0 ;4,61 ;6,38 ;11,8 ;-1 ;0 ;0 ;
782 ;8:39,50 ;8967 ;35 ;90;45;1,410 ;0,0 ;0,0 ;0,0 ;19,8 ;1,000 ;0 ;4,59 ;6,45 ;11,7 ;-1 ;0 ;0 ;
782 ;8:39,60 ;8856 ;33 ;90;44;1,402 ;0,0 ;0,0 ;0,0 ;9,6 ;1,000 ;0 ;4,57 ;6,45 ;11,7 ;-1 ;0 ;0 ;
782 ;8:39,70 ;8765 ;33 ;90;44;1,437 ;0,0 ;0,0 ;0,0 ;6,5 ;1,000 ;0 ;4,58 ;6,32 ;11,7 ;-1 ;0 ;0 ;
782 ;8:39,80 ;8932 ;32 ;90;42;1,430 ;0,0 ;0,0 ;0,0 ;15,2 ;1,000 ;0 ;4,58 ;6,46 ;11,6 ;-1 ;0 ;0 ;
782 ;8:39,90 ;8920 ;31 ;90;41;1,378 ;0,0 ;0,0 ;0,0 ;42,0 ;1,000 ;0 ;4,58 ;6,41 ;11,4 ;-1 ;0 ;0 ;
782 ;8:40,00 ;8928 ;30 ;90;41;1,358 ;0,0 ;0,0 ;0,0 ;42,8 ;1,000 ;0 ;4,60 ;6,48 ;11,3 ;-1 ;0 ;0 ;
782 ;8:40,10 ;8786 ;30 ;89;41;1,286 ;0,0 ;0,0 ;0,0 ;25,8 ;1,000 ;0 ;4,60 ;6,33 ;12,1 ;-1 ;0 ;0 ;
782 ;8:40,20 ;8823 ;29 ;89;40;1,354 ;0,0 ;0,0 ;0,0 ;42,2 ;1,000 ;0 ;4,58 ;6,37 ;12,0 ;-1 ;0 ;0 ;
782 ;8:40,30 ;9018 ;29 ;89;39;1,382 ;0,0 ;0,0 ;0,0 ;4,8 ;1,000 ;0 ;4,62 ;6,46 ;12,2 ;-1 ;0 ;0 ;
782 ;8:40,40 ;9014 ;29 ;89;38;1,396 ;0,0 ;0,0 ;0,0 ;387,3 ;1,000 ;0 ;4,53 ;6,42 ;12,1 ;-1 ;0 ;0 ;
782 ;8:40,50 ;8920 ;28 ;89;38;1,422 ;0,0 ;0,0 ;0,0 ;221,4 ;1,000 ;0 ;4,57 ;6,46 ;11,9 ;-1 ;0 ;0 ;
782 ;8:40,60 ;8840 ;28 ;89;38;1,411 ;0,0 ;0,0 ;0,0 ;45,5 ;1,000 ;0 ;4,58 ;6,44 ;12,0 ;-1 ;0 ;0 ;
782 ;8:40,70 ;8815 ;28 ;89;39;1,430 ;0,0 ;0,0 ;0,0 ;39,0 ;1,000 ;0 ;4,61 ;6,33 ;12,1 ;-1 ;0 ;0 ;
782 ;8:40,80 ;8836 ;28 ;89;39;1,498 ;0,0 ;0,0 ;0,0 ;3,2 ;1,000 ;0 ;4,60 ;6,38 ;12,1 ;-1 ;0 ;0 ;
782 ;8:40,90 ;8741 ;28 ;89;40;1,102 ;0,0 ;0,0 ;0,0 ;3,3 ;1,000 ;0 ;4,60 ;6,35 ;12,1 ;-1 ;1 ;0 ;
782 ;8:41,00 ;8945 ;28 ;89;39;0,879 ;0,0 ;0,0 ;0,0 ;2,6 ;1,000 ;0 ;4,61 ;6,43 ;12,2 ;-1 ;1 ;0 ;
782 ;8:41,10 ;10140 ;28 ;89;38;0,855 ;0,0 ;0,0 ;0,0 ;3,7 ;1,000 ;0 ;4,61 ;6,66 ;12,4 ;-1 ;1 ;0 ;
782 ;8:41,20 ;10422 ;27 ;89;37;0,846 ;0,0 ;0,0 ;0,0 ;22,6 ;1,000 ;0 ;4,58 ;6,74 ;12,2 ;-1 ;0 ;0 ;
782 ;8:41,30 ;10416 ;27 ;89;37;0,837 ;0,0 ;0,0 ;0,0 ;22,6 ;1,000 ;0 ;4,57 ;6,58 ;12,2 ;-1 ;0 ;0 ;
782 ;8:41,40 ;10416 ;27 ;89;37;0,840 ;0,0 ;0,0 ;0,0 ;22,6 ;1,000 ;0 ;4,62 ;6,71 ;12,2 ;-1 ;0 ;0 ;
782 ;8:41,50 ;10313 ;27 ;89;36;0,850 ;0,0 ;0,0 ;0,0 ;22,6 ;1,000 ;0 ;4,58 ;6,61 ;12,3 ;-1 ;0 ;0 ;
782 ;8:41,60 ;10279 ;27 ;88;36;0,845 ;0,0 ;0,0 ;0,0 ;4,4 ;1,000 ;0 ;4,60 ;6,79 ;12,1 ;-1 ;0 ;0 ;
782 ;8:41,70 ;10268 ;27 ;88;36;0,845 ;0,0 ;0,0 ;0,0 ;5,5 ;1,000 ;0 ;4,58 ;6,53 ;12,2 ;-1 ;0 ;0 ;
782 ;8:41,80 ;10195 ;27 ;88;35;0,843 ;0,0 ;0,0 ;0,0 ;65,4 ;1,000 ;0 ;4,58 ;6,61 ;12,2 ;-1 ;0 ;0 ;
782 ;8:41,90 ;10173 ;26 ;88;35;0,837 ;0,0 ;0,0 ;0,0 ;10,9 ;1,000 ;0 ;4,60 ;6,63 ;12,2 ;-1 ;0 ;0 ;
782 ;8:42,00 ;10129 ;26 ;88;35;0,855 ;0,0 ;0,0 ;0,0 ;10,6 ;1,000 ;0 ;4,56 ;6,59 ;12,2 ;-1 ;0 ;0 ;
782 ;8:42,10 ;10102 ;26 ;88;35;0,859 ;0,0 ;0,0 ;0,0 ;2,7 ;1,000 ;0 ;4,60 ;6,65 ;12,1 ;-1 ;0 ;0 ;
782 ;8:42,20 ;10080 ;26 ;88;35;0,845 ;0,0 ;0,0 ;0,0 ;7,2 ;1,000 ;0 ;4,58 ;6,63 ;12,2 ;-1 ;0 ;0 ;
782 ;8:42,30 ;10032 ;26 ;88;35;0,841 ;0,0 ;0,0 ;0,0 ;17,1 ;1,000 ;0 ;4,58 ;6,56 ;12,2 ;-1 ;0 ;0 ;
782 ;8:42,40 ;10021 ;26 ;88;34;0,842 ;0,0 ;0,0 ;0,0 ;7,1 ;1,000 ;0 ;4,57 ;6,60 ;12,2 ;-1 ;0 ;0 ;
782 ;8:42,50 ;9925 ;26 ;88;34;0,863 ;0,0 ;0,0 ;0,0 ;2,6 ;1,000 ;0 ;4,57 ;6,52 ;12,1 ;-1 ;0 ;0 ;
782 ;8:42,60 ;9931 ;26 ;88;34;0,899 ;0,0 ;0,0 ;0,0 ;2,5 ;1,000 ;0 ;4,59 ;6,69 ;12,2 ;-1 ;0 ;0 ;
782 ;8:42,70 ;9827 ;25 ;88;34;0,926 ;0,0 ;0,0 ;0,0 ;4,2 ;1,000 ;0 ;4,62 ;6,55 ;12,2 ;-1 ;0 ;0 ;
782 ;8:42,80 ;9765 ;25 ;88;33;1,023 ;0,0 ;0,0 ;0,0 ;6,8 ;1,000 ;0 ;4,59 ;6,47 ;12,2 ;-1 ;0 ;0 ;
782 ;8:42,90 ;9610 ;25 ;88;34;1,163 ;0,0 ;0,0 ;0,0 ;4,3 ;1,000 ;0 ;4,61 ;6,42 ;12,2 ;-1 ;0 ;0 ;
782 ;8:43,00 ;9342 ;25 ;88;34;1,193 ;0,0 ;0,0 ;0,0 ;15,7 ;1,000 ;0 ;4,60 ;6,43 ;12,3 ;-1 ;0 ;0 ;
782 ;8:43,10 ;9101 ;25 ;88;34;1,178 ;0,0 ;0,0 ;0,0 ;44,5 ;1,000 ;0 ;4,58 ;6,45 ;12,1 ;-1 ;0 ;0 ;
782 ;8:43,20 ;9001 ;24 ;88;33;1,138 ;0,0 ;0,0 ;0,0 ;25,8 ;1,000 ;0 ;4,61 ;6,48 ;12,2 ;-1 ;0 ;0 ;
782 ;8:43,30 ;8877 ;23 ;87;33;1,091 ;0,0 ;0,0 ;0,0 ;39,8 ;1,000 ;0 ;4,59 ;6,42 ;12,2 ;-1 ;0 ;0 ;
782 ;8:43,40 ;8712 ;22 ;87;34;1,082 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,59 ;6,41 ;12,2 ;-1 ;0 ;0 ;
782 ;8:43,50 ;8404 ;21 ;87;36;1,102 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,60 ;6,33 ;12,1 ;-1 ;0 ;0 ;
782 ;8:43,60 ;7982 ;21 ;87;40;1,123 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,60 ;6,26 ;12,1 ;-1 ;0 ;0 ;
782 ;8:43,70 ;7606 ;21 ;87;42;1,112 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,61 ;6,20 ;12,2 ;-1 ;0 ;0 ;
782 ;8:43,80 ;7295 ;20 ;87;42;1,027 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,64 ;5,85 ;12,1 ;-1 ;0 ;0 ;
782 ;8:43,90 ;7118 ;20 ;87;41;0,928 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,61 ;5,77 ;12,2 ;-1 ;0 ;0 ;
782 ;8:44,00 ;7040 ;18 ;87;38;0,895 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,59 ;5,72 ;12,2 ;-1 ;0 ;0 ;
782 ;8:44,10 ;7072 ;17 ;87;35;0,879 ;0,0 ;0,0 ;0,0 ;7,1 ;1,000 ;0 ;4,59 ;5,82 ;12,1 ;-1 ;0 ;0 ;
782 ;8:44,20 ;7219 ;15 ;87;31;0,876 ;0,0 ;0,0 ;0,0 ;7,1 ;1,000 ;0 ;4,60 ;5,92 ;12,2 ;-1 ;0 ;0 ;
782 ;8:44,30 ;7530 ;14 ;87;28;0,911 ;0,0 ;0,0 ;0,0 ;7,1 ;1,000 ;0 ;4,58 ;6,24 ;12,2 ;-1 ;0 ;0 ;
782 ;8:44,40 ;7868 ;14 ;87;26;0,932 ;0,0 ;0,0 ;0,0 ;7,1 ;1,000 ;0 ;4,60 ;6,26 ;12,2 ;-1 ;0 ;0 ;
782 ;8:44,50 ;8389 ;15 ;87;27;0,894 ;0,0 ;0,0 ;0,0 ;7,1 ;1,000 ;0 ;4,57 ;6,45 ;12,1 ;-1 ;0 ;0 ;
782 ;8:44,60 ;9245 ;15 ;87;27;0,839 ;0,0 ;0,0 ;0,0 ;90,8 ;1,000 ;0 ;4,60 ;6,62 ;12,2 ;-1 ;0 ;0 ;
782 ;8:44,70 ;10146 ;17 ;87;31;0,833 ;0,0 ;0,0 ;0,0 ;22,2 ;1,000 ;0 ;4,58 ;6,55 ;12,2 ;-1 ;0 ;0 ;
782 ;8:44,80 ;10775 ;28 ;87;37;0,832 ;0,0 ;0,0 ;0,0 ;11,7 ;1,000 ;0 ;4,60 ;6,72 ;12,2 ;-1 ;0 ;0 ;
782 ;8:44,90 ;10782 ;29 ;87;38;0,835 ;0,0 ;0,0 ;0,0 ;93,1 ;1,000 ;0 ;4,59 ;6,63 ;12,2 ;-1 ;0 ;0 ;
782 ;8:45,00 ;10757 ;29 ;86;38;0,838 ;0,0 ;0,0 ;0,0 ;93,1 ;1,000 ;0 ;4,58 ;6,78 ;12,2 ;-1 ;0 ;0 ;
782 ;8:45,10 ;10720 ;29 ;86;38;0,841 ;0,0 ;0,0 ;0,0 ;93,1 ;1,000 ;0 ;4,57 ;6,67 ;12,2 ;-1 ;0 ;0 ;
782 ;8:45,20 ;10683 ;29 ;86;38;0,836 ;0,0 ;0,0 ;0,0 ;93,1 ;1,000 ;0 ;4,57 ;6,67 ;12,2 ;-1 ;0 ;0 ;
782 ;8:45,30 ;10653 ;29 ;86;38;0,826 ;0,0 ;0,0 ;0,0 ;2,8 ;1,000 ;0 ;4,59 ;6,75 ;12,1 ;-1 ;0 ;0 ;
782 ;8:45,40 ;10599 ;29 ;86;38;0,826 ;0,0 ;0,0 ;0,0 ;2,8 ;1,000 ;0 ;4,57 ;6,56 ;12,2 ;-1 ;0 ;0 ;
782 ;8:45,50 ;10611 ;29 ;86;38;0,820 ;0,0 ;0,0 ;0,0 ;5,3 ;1,000 ;0 ;4,60 ;6,76 ;12,1 ;-1 ;0 ;0 ;
782 ;8:45,60 ;10527 ;28 ;86;38;0,829 ;0,0 ;0,0 ;0,0 ;22,9 ;1,000 ;0 ;4,60 ;6,72 ;12,2 ;-1 ;0 ;0 ;
782 ;8:45,70 ;10527 ;28 ;86;37;0,844 ;0,0 ;0,0 ;0,0 ;7,5 ;1,000 ;0 ;4,59 ;6,63 ;12,2 ;-1 ;0 ;0 ;
782 ;8:45,80 ;10428 ;28 ;86;37;0,841 ;0,0 ;0,0 ;0,0 ;3,7 ;1,000 ;0 ;4,57 ;6,61 ;12,2 ;-1 ;0 ;0 ;
782 ;8:45,90 ;10439 ;28 ;86;37;0,829 ;0,0 ;0,0 ;0,0 ;7,3 ;1,000 ;0 ;4,60 ;6,76 ;12,1 ;-1 ;0 ;0 ;
782 ;8:46,00 ;10307 ;28 ;86;37;0,847 ;0,0 ;0,0 ;0,0 ;7,3 ;1,000 ;0 ;4,58 ;6,60 ;12,2 ;-1 ;0 ;0 ;
782 ;8:46,10 ;10223 ;28 ;86;37;0,866 ;0,0 ;0,0 ;0,0 ;7,3 ;1,000 ;0 ;4,57 ;6,73 ;12,1 ;-1 ;0 ;0 ;
782 ;8:46,20 ;10135 ;28 ;86;36;0,938 ;0,0 ;0,0 ;0,0 ;10,9 ;1,000 ;0 ;4,63 ;6,65 ;12,2 ;-1 ;0 ;0 ;
782 ;8:46,30 ;9968 ;27 ;85;36;1,075 ;0,0 ;0,0 ;0,0 ;26,8 ;1,000 ;0 ;4,60 ;6,60 ;12,3 ;-1 ;0 ;0 ;
782 ;8:46,40 ;9806 ;27 ;85;36;1,250 ;0,0 ;0,0 ;0,0 ;26,8 ;1,000 ;0 ;4,56 ;6,56 ;12,2 ;-1 ;0 ;0 ;
782 ;8:46,50 ;9426 ;27 ;85;36;1,300 ;0,0 ;0,0 ;0,0 ;20,4 ;1,000 ;0 ;4,57 ;6,45 ;12,2 ;-1 ;0 ;0 ;
782 ;8:46,60 ;9124 ;27 ;85;36;1,264 ;0,0 ;0,0 ;0,0 ;37,9 ;1,000 ;0 ;4,60 ;6,41 ;12,2 ;-1 ;0 ;0 ;
782 ;8:46,70 ;8967 ;27 ;85;36;1,225 ;0,0 ;0,0 ;0,0 ;107,9 ;1,000 ;0 ;4,59 ;6,45 ;12,2 ;-1 ;0 ;0 ;
782 ;8:46,80 ;8894 ;26 ;85;36;1,176 ;0,0 ;0,0 ;0,0 ;36,6 ;1,000 ;0 ;4,57 ;6,35 ;12,1 ;-1 ;0 ;0 ;
782 ;8:46,90 ;8696 ;25 ;85;36;1,118 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,60 ;6,36 ;12,2 ;-1 ;0 ;0 ;
782 ;8:47,00 ;8408 ;24 ;85;37;1,041 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,58 ;6,43 ;12,1 ;-1 ;0 ;0 ;
782 ;8:47,10 ;8159 ;23 ;85;37;0,999 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,60 ;6,23 ;12,2 ;-1 ;0 ;0 ;
782 ;8:47,20 ;7971 ;21 ;85;37;0,992 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,56 ;6,30 ;12,1 ;-1 ;0 ;0 ;
782 ;8:47,30 ;7770 ;19 ;85;35;1,004 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,57 ;6,18 ;12,2 ;-1 ;0 ;0 ;
782 ;8:47,40 ;7719 ;18 ;85;35;1,009 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,58 ;6,14 ;12,2 ;-1 ;0 ;0 ;
782 ;8:47,50 ;7653 ;18 ;85;35;1,006 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,62 ;6,13 ;12,2 ;-1 ;0 ;0 ;
782 ;8:47,60 ;7548 ;18 ;85;35;1,007 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,58 ;6,11 ;12,2 ;-1 ;0 ;0 ;
782 ;8:47,70 ;7482 ;17 ;85;35;1,004 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,54 ;5,99 ;12,3 ;-1 ;0 ;0 ;
782 ;8:47,80 ;7494 ;17 ;85;35;1,007 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,60 ;6,23 ;12,2 ;-1 ;0 ;0 ;
782 ;8:47,90 ;7500 ;17 ;85;35;0,995 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,60 ;6,05 ;12,2 ;-1 ;0 ;0 ;
782 ;8:48,00 ;7419 ;17 ;86;34;0,979 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,56 ;6,12 ;12,2 ;-1 ;0 ;0 ;
782 ;8:48,10 ;7428 ;17 ;86;34;0,953 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,62 ;6,00 ;12,2 ;-1 ;0 ;0 ;
782 ;8:48,20 ;7399 ;17 ;86;34;0,902 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,56 ;5,96 ;12,3 ;-1 ;0 ;0 ;
782 ;8:48,30 ;7455 ;17 ;86;33;0,870 ;0,0 ;0,0 ;0,0 ;8,9 ;1,000 ;0 ;4,61 ;6,07 ;12,2 ;-1 ;0 ;0 ;
782 ;8:48,40 ;7506 ;17 ;86;32;0,869 ;0,0 ;0,0 ;0,0 ;8,9 ;1,000 ;0 ;4,56 ;6,05 ;12,3 ;-1 ;0 ;0 ;
782 ;8:48,50 ;7628 ;17 ;86;31;0,868 ;0,0 ;0,0 ;0,0 ;8,9 ;1,000 ;0 ;4,63 ;6,15 ;12,2 ;-1 ;0 ;0 ;
782 ;8:48,60 ;7828 ;17 ;86;29;0,880 ;0,0 ;0,0 ;0,0 ;8,9 ;1,000 ;0 ;4,60 ;6,38 ;12,1 ;-1 ;0 ;0 ;
782 ;8:48,70 ;8102 ;17 ;86;28;0,915 ;0,0 ;0,0 ;0,0 ;8,9 ;1,000 ;0 ;4,61 ;6,25 ;12,1 ;-1 ;0 ;0 ;
782 ;8:48,80 ;8438 ;17 ;86;29;0,949 ;0,0 ;0,0 ;0,0 ;36,6 ;1,000 ;0 ;4,60 ;6,52 ;12,0 ;-1 ;0 ;0 ;
782 ;8:48,90 ;9218 ;18 ;86;29;0,836 ;0,0 ;0,0 ;0,0 ;74,2 ;1,000 ;0 ;4,60 ;6,46 ;12,2 ;-1 ;0 ;0 ;
782 ;8:49,00 ;10064 ;19 ;86;32;0,783 ;0,0 ;0,0 ;0,0 ;4,7 ;1,000 ;0 ;4,62 ;6,62 ;12,1 ;-1 ;0 ;0 ;
782 ;8:49,10 ;11022 ;25 ;86;35;0,781 ;0,0 ;0,0 ;0,0 ;102,6 ;1,000 ;0 ;4,60 ;6,72 ;12,2 ;-1 ;0 ;0 ;
782 ;8:49,20 ;11488 ;33 ;86;39;0,791 ;0,0 ;0,0 ;0,0 ;24,8 ;1,000 ;0 ;4,55 ;6,83 ;12,2 ;-1 ;0 ;0 ;
782 ;8:49,30 ;11474 ;35 ;86;40;0,827 ;0,0 ;0,0 ;0,0 ;97,8 ;1,000 ;0 ;4,62 ;6,67 ;12,1 ;-1 ;0 ;0 ;
782 ;8:49,40 ;11261 ;36 ;86;41;0,812 ;0,0 ;0,0 ;0,0 ;31,6 ;1,000 ;0 ;4,57 ;6,80 ;12,2 ;-1 ;0 ;0 ;
782 ;8:49,50 ;10831 ;36 ;86;45;0,757 ;0,0 ;0,0 ;0,0 ;23,4 ;1,000 ;0 ;4,58 ;6,81 ;12,1 ;-1 ;0 ;0 ;
782 ;8:49,60 ;11261 ;37 ;86;46;0,752 ;0,0 ;0,0 ;0,0 ;95,5 ;1,000 ;0 ;4,60 ;6,88 ;12,1 ;-1 ;0 ;0 ;
782 ;8:49,70 ;10894 ;46 ;86;54;0,703 ;0,0 ;0,0 ;0,0 ;92,1 ;1,000 ;0 ;4,56 ;6,81 ;12,0 ;-1 ;0 ;0 ;
782 ;8:49,80 ;9213 ;46 ;87;60;0,816 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,59 ;6,50 ;12,2 ;-1 ;0 ;0 ;
782 ;8:49,90 ;7461 ;45 ;87;74;1,245 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,58 ;5,91 ;12,2 ;-1 ;0 ;0 ;
782 ;8:50,00 ;6592 ;44 ;87;81;1,484 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,61 ;5,14 ;12,3 ;-1 ;0 ;0 ;
782 ;8:50,10 ;4537 ;43 ;87;89;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,54 ;3,46 ;12,2 ;-1 ;0 ;0 ;
782 ;8:50,20 ;3587 ;43 ;87;90;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,59 ;2,96 ;12,3 ;-1 ;0 ;0 ;
782 ;8:50,30 ;3308 ;43 ;87;91;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,61 ;2,66 ;12,3 ;-1 ;0 ;0 ;
782 ;8:50,40 ;3151 ;43 ;87;91;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,57 ;2,67 ;12,3 ;-1 ;0 ;0 ;
782 ;8:50,50 ;3106 ;43 ;87;91;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,63 ;2,50 ;12,3 ;-1 ;0 ;0 ;
782 ;8:50,60 ;2948 ;43 ;87;92;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,58 ;2,42 ;12,2 ;-1 ;0 ;0 ;
782 ;8:50,70 ;2882 ;42 ;87;93;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,66 ;2,42 ;12,3 ;-1 ;0 ;0 ;
782 ;8:50,80 ;2736 ;42 ;87;94;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,56 ;2,27 ;12,1 ;-1 ;0 ;0 ;
782 ;8:50,90 ;2700 ;42 ;87;93;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;2,32 ;12,2 ;-1 ;0 ;0 ;
782 ;8:51,00 ;2729 ;38 ;87;92;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,60 ;2,46 ;12,1 ;-1 ;0 ;0 ;
782 ;8:51,10 ;2697 ;34 ;87;92;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,60 ;2,39 ;12,3 ;-1 ;0 ;0 ;
782 ;8:51,20 ;2553 ;33 ;87;93;1,498 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,62 ;2,28 ;12,2 ;-1 ;0 ;0 ;
