																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	10350	61,22	64,73	66,1	44,85	82,7	56,12	136,4	18,59	1257	1551	0	54,95	3,508	3,508	0	43,93	1,021	8,584	0	
	10400	60,86	64,41	65,77	44,42	82,45	55,68	137	18,71	1245	1546	0	54,52	3,546	3,546	0	43,5	1,021	8,584	0	
	10450	60,47	64,05	65,4	43,96	82,17	55,23	137,7	18,83	1232	1542	0	54,07	3,583	3,583	0	43,05	1,021	8,584	0	
	10500	60,04	63,67	65,01	43,48	81,85	54,75	138,3	18,95	1219	1539	0	53,61	3,621	3,621	0	42,59	1,021	8,584	0	
	10550	59,62	63,28	64,61	43,02	81,54	54,28	139	19,07	1205	1539	0	53,15	3,659	3,659	0	42,13	1,021	8,584	0	
	10600	59,21	62,91	64,23	42,56	81,24	53,83	139,7	19,19	1193	1541	0	52,71	3,698	3,698	0	41,68	1,021	8,584	0	
	10650	58,87	62,6	63,92	42,16	81,01	53,43	140,3	19,3	1181	1550	0	52,31	3,736	3,736	0	41,29	1,021	8,584	0	
	10700	58,55	62,33	63,64	41,77	80,8	53,04	141	19,42	1171	1560	0	51,94	3,775	3,775	0	40,91	1,021	8,584	0	
	10750	58,26	62,08	63,38	41,41	80,63	52,68	141,6	19,54	1161	1573	0	51,58	3,814	3,814	0	40,56	1,021	8,584	0	
	10800	58,02	61,87	63,18	41,09	80,5	52,35	142,3	19,65	1151	1584	0	51,26	3,854	3,854	0	40,24	1,021	8,584	0	
	10850	57,79	61,68	62,98	40,77	80,39	52,04	143	19,77	1143	1595	0	50,95	3,894	3,894	0	39,93	1,021	8,584	0	
	10900	57,44	61,37	62,67	40,38	80,15	51,65	143,6	19,88	1132	1595	0	50,57	3,934	3,934	0	39,55	1,021	8,584	0	
	10950	57,11	61,08	62,37	40,01	79,94	51,27	144,3	19,99	1121	1595	0	50,2	3,974	3,974	0	39,18	1,021	8,584	0	
	11000	56,82	60,84	62,12	39,67	79,77	50,93	144,9	20,11	1112	1598	0	49,87	4,015	4,015	0	38,85	1,021	8,584	0	
	11050	56,72	60,77	62,05	39,44	79,78	50,71	145,6	20,23	1105	1609	0	49,65	4,056	4,056	0	38,63	1,021	8,584	0	
	11100	56,76	60,86	62,14	39,32	79,95	50,59	146,2	20,34	1102	1626	0	49,53	4,097	4,097	0	38,51	1,021	8,584	0	
	11150	56,65	60,79	62,07	39,1	79,96	50,37	146,9	20,45	1096	1629	0	49,32	4,139	4,139	0	38,29	1,021	8,584	0	
	11200	56,49	60,67	61,95	38,85	79,91	50,11	147,6	20,56	1089	1627	0	49,07	4,18	4,18	0	38,05	1,021	8,584	0	
	11250	56,15	60,38	61,65	38,49	79,7	49,76	148,2	20,67	1079	1617	0	48,72	4,222	4,222	0	37,7	1,021	8,584	0	
	11300	55,86	60,12	61,39	38,16	79,52	49,42	148,9	20,79	1069	1609	0	48,39	4,265	4,265	0	37,37	1,021	8,584	0	
	11350	55,74	60,05	61,32	37,94	79,52	49,21	149,5	20,9	1063	1615	0	48,19	4,307	4,307	0	37,16	1,021	8,584	0	
	11400	55,58	59,93	61,19	37,7	79,48	48,97	150,2	21,01	1056	1618	0	47,95	4,350	4,350	0	36,92	1,021	8,584	0	
	11450	55,34	59,73	60,99	37,41	79,36	48,68	150,9	21,13	1048	1618	0	47,67	4,394	4,394	0	36,64	1,021	8,584	0	
	11500	55,03	59,46	60,72	37,08	79,16	48,35	151,5	21,24	1039	1613	0	47,34	4,437	4,437	0	36,32	1,021	8,584	0	
	11550	54,67	59,15	60,4	36,73	78,93	48	152,2	21,36	1029	1604	0	47	4,481	4,481	0	35,97	1,021	8,584	0	
	11600	54,08	58,61	59,84	36,23	78,45	47,5	152,8	21,47	1015	1590	0	46,51	4,525	4,525	0	35,49	1,021	8,584	0	
	11650	53,42	57,99	59,21	35,7	77,89	46,96	153,5	21,59	1000	1574	0	45,98	4,569	4,569	0	34,96	1,021	8,584	0	
	11700	52,51	57,12	58,33	35,01	77,09	46,28	154,2	21,71	981,2	1554	0	45,32	4,614	4,614	0	34,29	1,021	8,584	0	
	11750	51,64	56,3	57,49	34,37	76,34	45,63	154,8	21,83	963	1538	0	44,68	4,659	4,659	0	33,66	1,021	8,584	0	
	11800	50,82	55,53	56,7	33,75	75,63	45,01	155,5	21,95	945,7	1525	0	44,08	4,704	4,704	0	33,05	1,021	8,584	0	
	11850	49,96	54,71	55,86	33,11	74,87	44,38	156,1	22,07	927,9	1513	0	43,45	4,75	4,75	0	32,43	1,021	8,584	0	
	11900	49,12	53,92	55,06	32,49	74,14	43,76	156,8	22,19	910,6	1504	0	42,85	4,796	4,796	0	31,82	1,021	8,584	0	
	11950	48,45	53,29	54,42	31,99	73,58	43,25	157,4	22,31	896,2	1506	0	42,35	4,842	4,842	0	31,32	1,021	8,584	0	
	12000	48,02	52,9	54,03	31,62	73,27	42,88	158,1	22,43	886	1517	0	41,99	4,889	4,889	0	30,96	1,021	8,584	0	
	12050	47,76	52,7	53,82	31,37	73,13	42,63	158,8	22,55	878,9	1535	0	41,74	4,935	4,935	0	30,71	1,021	8,584	0	
	12100	47,18	52,17	53,28	30,93	72,67	42,18	159,4	22,67	866,5	1532	0	41,31	4,983	4,983	0	30,28	1,021	8,584	0	
	12150	46,53	51,56	52,66	30,44	72,14	41,7	160,1	22,78	852,9	1524	0	40,83	5,03	5,03	0	29,81	1,021	8,584	0	
	12200	45,76	50,83	51,92	29,89	71,47	41,15	160,7	22,91	837,4	1510	0	40,29	5,078	5,078	0	29,27	1,021	8,584	0	
	12250	45,16	50,28	51,35	29,45	70,99	40,7	161,4	23,03	825	1503	0	39,86	5,126	5,126	0	28,83	1,021	8,584	0	
	12300	44,69	49,87	50,93	29,08	70,64	40,34	162,1	23,15	814,8	1499	0	39,5	5,174	5,174	0	28,47	1,021	8,584	0	
	12350	44,13	49,35	50,4	28,66	70,2	39,92	162,7	23,28	803,1	1479	0	39,09	5,223	5,223	0	28,07	1,021	8,584	0	
	12400	43,56	48,83	49,87	28,25	69,75	39,51	163,4	23,4	791,4	1455	0	38,68	5,272	5,272	0	27,66	1,021	8,584	0	
	12450	43,02	48,34	49,37	27,85	69,33	39,11	164	23,54	780,3	1427	0	38,3	5,321	5,321	0	27,27	1,021	8,584	0	
	12500	42,04	47,41	48,42	27,21	68,46	38,47	164,7	23,67	762,3	1388	0	37,66	5,371	5,371	0	26,64	1,021	8,584	0	
	12550	40,68	46,1	47,09	26,35	67,2	37,61	165,3	23,8	738,3	1337	0	36,83	5,421	5,421	0	25,8	1,021	8,584	0	
	12600	38,56	44,03	44,97	25,07	65,17	36,33	166	23,95	702,3	1258	0	35,57	5,471	5,471	0	24,54	1,021	8,584	0	
	12650	37,48	43	43,92	24,38	64,2	35,64	166,7	24,11	683,2	1215	0	34,9	5,522	5,522	0	23,88	1,021	8,584	0	
	12700	37,49	43,06	43,98	24,32	64,34	35,58	167,3	24,26	681,5	1215	0	34,84	5,573	5,573	0	23,82	1,021	8,584	0	
	12750	37,9	43,53	44,45	24,49	64,89	35,75	168	24,4	686,1	1228	0	35	5,624	5,624	0	23,98	1,021	8,584	0	
	12800	38,07	43,75	44,68	24,52	65,2	35,78	168,6	24,55	686,9	1224	0	35,03	5,675	5,675	0	24,01	1,021	8,584	0	
	12850	37,66	43,38	44,31	24,22	64,91	35,48	169,3	24,71	678,5	1195	0	34,74	5,727	5,727	0	23,71	1,021	8,584	0	
	12900	36,6	42,38	43,28	23,57	63,96	34,83	170	24,87	660,3	1157	0	34,1	5,779	5,779	0	23,08	1,021	8,584	0	
	12950	35,01	40,84	41,71	22,62	62,47	33,88	170,6	25,03	633,8	1107	0	33,17	5,832	5,832	0	22,15	1,021	8,584	0	
	13000	33,29	39,17	40,01	21,62	60,85	32,87	171,3	25,21	605,6	1048	0	32,19	5,885	5,885	0	21,17	1,021	8,584	0	
	13050	32,46	38,4	39,22	21,11	60,14	32,36	171,9	25,4	591,3	1006	0	31,69	5,938	5,938	0	20,67	1,021	8,584	0	
