SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;CAM T;
1323 ;1:29,90 ;4224 ;18 ;81;57;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,6 ;-1 ;2,68 ;29,6 ;0 ;0 ;9 ;0 ;
1323 ;1:30,00 ;4244 ;18 ;81;57;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,6 ;-1 ;2,69 ;29,6 ;0 ;0 ;9 ;0 ;
1323 ;1:30,10 ;4433 ;17 ;81;57;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;2,74 ;29,6 ;0 ;0 ;10 ;0 ;
1323 ;1:30,20 ;4692 ;17 ;81;57;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,8 ;-1 ;2,77 ;29,7 ;0 ;0 ;10 ;0 ;
1323 ;1:30,30 ;4936 ;17 ;81;57;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,7 ;-1 ;2,81 ;29,7 ;0 ;0 ;11 ;0 ;
1323 ;1:30,40 ;5128 ;17 ;81;57;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,5 ;-1 ;2,85 ;30,8 ;0 ;0 ;12 ;0 ;
1323 ;1:30,50 ;5175 ;17 ;81;60;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,97 ;31,2 ;0 ;0 ;12 ;0 ;
1323 ;1:30,60 ;4876 ;24 ;81;68;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,8 ;-1 ;3,63 ;28,6 ;0 ;0 ;14 ;0 ;
1323 ;1:30,70 ;4520 ;26 ;81;65;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,6 ;-1 ;3,35 ;29,2 ;0 ;0 ;12 ;0 ;
1323 ;1:30,80 ;4205 ;23 ;81;59;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;2,92 ;29,4 ;0 ;0 ;10 ;0 ;
1323 ;1:30,90 ;4139 ;20 ;81;53;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,56 ;29,7 ;0 ;0 ;8 ;0 ;
1323 ;1:31,00 ;4345 ;17 ;81;46;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,28 ;29,2 ;0 ;0 ;8 ;0 ;
1323 ;1:31,10 ;4931 ;13 ;80;39;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;2,27 ;29,6 ;0 ;0 ;9 ;0 ;
1323 ;1:31,20 ;5627 ;13 ;80;36;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,6 ;-1 ;2,12 ;29,5 ;0 ;0 ;10 ;0 ;
1323 ;1:31,30 ;6252 ;14 ;80;39;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,7 ;-1 ;2,37 ;31,0 ;0 ;0 ;12 ;0 ;
1323 ;1:31,40 ;6544 ;20 ;80;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,6 ;-1 ;2,45 ;33,7 ;0 ;0 ;13 ;0 ;
1323 ;1:31,50 ;6405 ;20 ;80;50;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;2,77 ;37,3 ;0 ;0 ;14 ;0 ;
1323 ;1:31,60 ;5704 ;20 ;80;64;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;11,7 ;-1 ;3,32 ;34,7 ;0 ;0 ;15 ;0 ;
1323 ;1:31,70 ;4982 ;36 ;80;75;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,5 ;-1 ;4,24 ;28,3 ;0 ;0 ;17 ;0 ;
1323 ;1:31,80 ;4343 ;35 ;80;68;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,8 ;-1 ;3,64 ;29,4 ;0 ;0 ;13 ;0 ;
1323 ;1:31,90 ;4072 ;31 ;80;46;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,26 ;28,7 ;0 ;0 ;7 ;0 ;
1323 ;1:32,00 ;4639 ;11 ;80;34;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;1,91 ;25,4 ;0 ;0 ;7 ;0 ;
1323 ;1:32,10 ;5378 ;7 ;80;28;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,5 ;-1 ;1,81 ;27,0 ;0 ;0 ;8 ;0 ;
1323 ;1:32,20 ;6196 ;7 ;80;25;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;1,80 ;26,8 ;0 ;0 ;9 ;0 ;
1323 ;1:32,30 ;7194 ;7 ;80;25;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;1,80 ;26,1 ;0 ;0 ;11 ;0 ;
1323 ;1:32,40 ;8064 ;9 ;80;33;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;2,02 ;29,3 ;0 ;0 ;13 ;0 ;
1323 ;1:32,50 ;7615 ;35 ;80;47;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;2,64 ;37,0 ;0 ;0 ;16 ;0 ;
1323 ;1:32,60 ;7470 ;33 ;80;38;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,6 ;-1 ;2,40 ;30,7 ;0 ;0 ;15 ;0 ;
1323 ;1:32,70 ;8442 ;20 ;80;28;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;2,19 ;28,2 ;0 ;0 ;15 ;0 ;
1323 ;1:32,80 ;9455 ;17 ;80;27;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;11,6 ;-1 ;2,31 ;27,8 ;0 ;0 ;18 ;0 ;
1323 ;1:32,90 ;10492 ;8 ;80;27;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;2,61 ;27,8 ;0 ;0 ;23 ;0 ;
1323 ;1:33,00 ;11559 ;0 ;80;45;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;3,15 ;36,5 ;0 ;0 ;31 ;0 ;
1323 ;1:33,10 ;11016 ;100 ;80;83;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,5 ;-1 ;7,62 ;44,2 ;0 ;0 ;71 ;0 ;
1323 ;1:33,20 ;8009 ;99 ;80;70;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;5,30 ;44,7 ;0 ;0 ;35 ;0 ;
1323 ;1:33,30 ;8664 ;1 ;80;34;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;2,49 ;30,5 ;0 ;0 ;18 ;0 ;
1323 ;1:33,40 ;9590 ;41 ;80;69;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,6 ;-1 ;5,37 ;41,5 ;0 ;0 ;43 ;0 ;
1323 ;1:33,50 ;6533 ;98 ;80;94;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,6 ;-1 ;7,46 ;33,8 ;0 ;0 ;40 ;0 ;
1323 ;1:33,60 ;4402 ;66 ;80;81;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;11,7 ;-1 ;5,42 ;29,1 ;0 ;0 ;19 ;0 ;
1323 ;1:33,70 ;4357 ;1 ;80;75;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,42 ;11,5 ;-1 ;4,43 ;29,3 ;0 ;0 ;15 ;0 ;
1323 ;1:33,80 ;3111 ;61 ;80;95;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,7 ;-1 ;6,53 ;23,4 ;0 ;0 ;16 ;0 ;
1323 ;1:33,90 ;2214 ;100 ;80;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;11,0 ;-1 ;5,61 ;22,3 ;0 ;0 ;14 ;0 ;
1323 ;1:34,00 ;1595 ;100 ;80;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,0 ;-1 ;5,24 ;20,3 ;0 ;0 ;13 ;0 ;
1323 ;1:34,10 ;587 ;53 ;80;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;10,0 ;-1 ;4,47 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;1:34,20 ;632 ;5 ;80;95;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;10,2 ;-1 ;4,29 ;15,3 ;0 ;0 ;10 ;0 ;
1323 ;1:34,30 ;674 ;6 ;80;95;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;10,7 ;-1 ;4,29 ;15,3 ;0 ;0 ;10 ;0 ;
1323 ;1:34,40 ;444 ;100 ;80;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;10,3 ;-1 ;4,58 ;18,0 ;0 ;0 ;11 ;0 ;
1323 ;1:34,50 ;126 ;100 ;80;97;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;10,6 ;-1 ;4,47 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;1:34,60 ;0 ;100 ;80;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,4 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0 ;
1323 ;1:34,70 ;0 ;100 ;80;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;10,6 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0 ;
1323 ;1:34,80 ;0 ;100 ;80;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,3 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0 ;
1323 ;1:34,90 ;568 ;1 ;79;97;0,936 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,6 ;-1 ;3,25 ;30,0 ;0 ;0 ;8 ;0 ;
1323 ;1:35,00 ;568 ;1 ;79;97;0,941 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,6 ;-1 ;3,25 ;30,0 ;0 ;0 ;8 ;0 ;
1323 ;1:35,10 ;568 ;1 ;79;97;0,949 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;3,25 ;30,0 ;0 ;0 ;8 ;0 ;
1323 ;1:35,20 ;568 ;1 ;79;98;0,951 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;3,32 ;30,0 ;0 ;0 ;8 ;0 ;
1323 ;1:35,30 ;572 ;1 ;79;94;0,949 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,6 ;-1 ;3,07 ;27,1 ;0 ;0 ;7 ;0 ;
1323 ;1:35,40 ;769 ;1 ;79;92;0,949 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,95 ;27,1 ;0 ;0 ;7 ;0 ;
1323 ;1:35,50 ;803 ;1 ;79;92;0,947 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,95 ;24,0 ;0 ;0 ;7 ;0 ;
1323 ;1:35,60 ;1130 ;1 ;79;87;0,943 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,66 ;24,0 ;0 ;0 ;6 ;0 ;
1323 ;1:35,70 ;1367 ;1 ;79;83;0,943 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;2,44 ;23,3 ;0 ;0 ;6 ;0 ;
1323 ;1:35,80 ;1587 ;1 ;79;77;0,946 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;2,19 ;23,3 ;0 ;0 ;5 ;0 ;
1323 ;1:35,90 ;1918 ;1 ;79;72;0,954 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,16 ;23,6 ;0 ;0 ;5 ;0 ;
1323 ;1:36,00 ;2273 ;4 ;79;68;0,973 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,20 ;23,6 ;0 ;0 ;5 ;0 ;
1323 ;1:36,10 ;2600 ;8 ;79;64;0,982 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,8 ;-1 ;2,22 ;10,1 ;0 ;0 ;5 ;0 ;
1323 ;1:36,20 ;2840 ;12 ;79;61;0,961 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;2,21 ;12,7 ;0 ;0 ;5 ;0 ;
1323 ;1:36,30 ;3048 ;12 ;79;60;0,945 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,0 ;-1 ;2,21 ;15,8 ;0 ;0 ;5 ;0 ;
1323 ;1:36,40 ;3295 ;12 ;79;57;0,933 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;2,18 ;20,3 ;0 ;0 ;6 ;0 ;
1323 ;1:36,50 ;3591 ;12 ;79;54;0,934 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,0 ;-1 ;2,16 ;25,0 ;0 ;0 ;6 ;0 ;
1323 ;1:36,60 ;3784 ;12 ;79;52;0,944 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;2,11 ;27,0 ;0 ;0 ;6 ;0 ;
1323 ;1:36,70 ;3849 ;12 ;79;52;0,957 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,0 ;-1 ;2,12 ;27,8 ;0 ;0 ;6 ;0 ;
1323 ;1:36,80 ;3960 ;13 ;78;52;0,960 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,0 ;-1 ;2,15 ;29,1 ;0 ;0 ;7 ;0 ;
1323 ;1:36,90 ;3971 ;13 ;78;52;0,962 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;2,15 ;29,2 ;0 ;0 ;7 ;0 ;
1323 ;1:37,00 ;3990 ;13 ;78;53;0,964 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,8 ;-1 ;2,20 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:37,10 ;4076 ;14 ;78;53;0,973 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,20 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:37,20 ;4030 ;14 ;78;53;0,980 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;2,20 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:37,30 ;4101 ;14 ;78;53;0,982 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;2,21 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:37,40 ;4097 ;14 ;78;54;0,976 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;2,25 ;29,8 ;0 ;0 ;7 ;0 ;
1323 ;1:37,50 ;4132 ;14 ;78;53;0,967 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;2,21 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:37,60 ;4124 ;15 ;78;53;0,975 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,21 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:37,70 ;4175 ;15 ;78;54;0,980 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;12,0 ;-1 ;2,26 ;29,8 ;0 ;0 ;7 ;0 ;
1323 ;1:37,80 ;4208 ;15 ;78;54;0,971 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;2,27 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:37,90 ;4268 ;15 ;78;55;0,966 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,00 ;4271 ;15 ;78;54;0,970 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;2,27 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,10 ;4276 ;15 ;78;55;0,965 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,20 ;4264 ;15 ;78;55;0,964 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,30 ;4296 ;15 ;78;55;0,967 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,40 ;4282 ;15 ;78;54;0,978 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,9 ;-1 ;2,27 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,50 ;4282 ;15 ;78;55;0,982 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,60 ;4278 ;15 ;78;55;0,985 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,70 ;4306 ;15 ;78;55;0,994 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;2,32 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,80 ;4299 ;15 ;77;55;0,995 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,6 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:38,90 ;4321 ;15 ;77;55;0,998 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,32 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:39,00 ;4274 ;15 ;77;55;1,000 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:39,10 ;4238 ;15 ;77;55;0,981 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,7 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:39,20 ;4244 ;15 ;77;55;0,972 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;2,31 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:39,30 ;4212 ;15 ;77;55;0,957 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;2,30 ;29,7 ;0 ;0 ;8 ;0 ;
1323 ;1:39,40 ;4145 ;15 ;77;55;0,940 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,6 ;-1 ;2,30 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:39,50 ;4057 ;15 ;77;54;0,943 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;2,25 ;29,8 ;0 ;0 ;7 ;0 ;
1323 ;1:39,60 ;4016 ;14 ;77;53;0,943 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;2,20 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:39,70 ;4177 ;12 ;77;51;0,939 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;2,14 ;29,5 ;0 ;0 ;7 ;0 ;
1323 ;1:39,80 ;4392 ;9 ;77;51;0,912 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,16 ;29,7 ;0 ;0 ;7 ;0 ;
1323 ;1:39,90 ;4493 ;16 ;77;54;0,898 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;2,29 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:40,00 ;4415 ;18 ;77;56;0,902 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;2,38 ;29,7 ;0 ;0 ;8 ;0 ;
1323 ;1:40,10 ;4449 ;18 ;77;54;0,893 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,0 ;-1 ;2,29 ;29,8 ;0 ;0 ;8 ;0 ;
1323 ;1:40,20 ;4660 ;18 ;77;51;0,851 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,21 ;29,9 ;0 ;0 ;8 ;0 ;
1323 ;1:40,30 ;5062 ;18 ;77;46;0,824 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,9 ;-1 ;2,13 ;30,7 ;0 ;0 ;9 ;0 ;
1323 ;1:40,40 ;5537 ;18 ;76;41;0,827 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;2,06 ;31,2 ;0 ;0 ;9 ;0 ;
1323 ;1:40,50 ;5944 ;18 ;76;39;0,852 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;2,05 ;30,9 ;0 ;0 ;10 ;0 ;
1323 ;1:40,60 ;6250 ;19 ;76;38;0,878 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,9 ;-1 ;2,00 ;30,7 ;0 ;0 ;10 ;0 ;
1323 ;1:40,70 ;6399 ;19 ;76;38;0,876 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,8 ;-1 ;2,00 ;30,7 ;0 ;0 ;10 ;0 ;
1323 ;1:40,80 ;6524 ;19 ;76;40;0,840 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,07 ;31,6 ;0 ;0 ;11 ;0 ;
1323 ;1:40,90 ;6508 ;19 ;76;43;0,836 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,7 ;-1 ;2,11 ;33,7 ;0 ;0 ;11 ;0 ;
1323 ;1:41,00 ;6313 ;20 ;76;46;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;2,14 ;35,6 ;0 ;0 ;11 ;0 ;
1323 ;1:41,10 ;5929 ;20 ;76;51;0,950 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,7 ;-1 ;2,36 ;36,8 ;0 ;0 ;11 ;0 ;
1323 ;1:41,20 ;5592 ;20 ;76;56;1,038 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;2,47 ;35,0 ;0 ;0 ;11 ;0 ;
1323 ;1:41,30 ;5417 ;20 ;76;58;1,092 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,9 ;-1 ;2,50 ;33,2 ;0 ;0 ;11 ;0 ;
1323 ;1:41,40 ;5243 ;20 ;76;61;1,088 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,9 ;-1 ;2,60 ;31,6 ;0 ;0 ;11 ;0 ;
1323 ;1:41,50 ;5036 ;21 ;76;65;1,131 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,91 ;29,2 ;0 ;0 ;12 ;0 ;
1323 ;1:41,60 ;4856 ;23 ;76;66;1,142 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,7 ;-1 ;2,96 ;29,0 ;0 ;0 ;12 ;0 ;
1323 ;1:41,70 ;4647 ;22 ;76;64;1,046 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,7 ;-1 ;2,79 ;29,2 ;0 ;0 ;10 ;0 ;
1323 ;1:41,80 ;4374 ;21 ;76;63;0,941 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,71 ;29,2 ;0 ;0 ;9 ;0 ;
1323 ;1:41,90 ;4214 ;21 ;76;60;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;2,55 ;29,3 ;0 ;0 ;9 ;0 ;
1323 ;1:42,00 ;4153 ;19 ;75;56;0,876 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,0 ;-1 ;2,35 ;29,6 ;0 ;0 ;8 ;0 ;
1323 ;1:42,10 ;4183 ;19 ;75;51;0,912 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,7 ;-1 ;2,14 ;29,5 ;0 ;0 ;7 ;0 ;
1323 ;1:42,20 ;4458 ;17 ;75;45;0,998 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;1,99 ;29,0 ;0 ;0 ;7 ;0 ;
1323 ;1:42,30 ;5047 ;15 ;75;36;1,076 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,8 ;-1 ;1,81 ;28,7 ;0 ;0 ;7 ;0 ;
1323 ;1:42,40 ;5709 ;11 ;75;28;1,062 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;1,60 ;27,4 ;0 ;0 ;7 ;0 ;
1323 ;1:42,50 ;6494 ;11 ;75;25;0,964 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;1,57 ;26,6 ;0 ;0 ;8 ;0 ;
1323 ;1:42,60 ;7321 ;11 ;75;24;0,919 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;1,54 ;26,3 ;0 ;0 ;9 ;0 ;
1323 ;1:42,70 ;8333 ;10 ;75;22;0,983 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;1,61 ;27,0 ;0 ;0 ;11 ;0 ;
1323 ;1:42,80 ;9393 ;9 ;75;22;1,000 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;1,68 ;27,0 ;0 ;0 ;13 ;0 ;
1323 ;1:42,90 ;10382 ;7 ;75;21;0,910 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;1,85 ;27,0 ;0 ;0 ;16 ;0 ;
