SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;TAR LB;VOLTS;SHIF A;
1337 ;1:11,70 ;6737 ;13 ;100;36;0,912 ;1,000 ;11,4 ;0 ;
1337 ;1:11,80 ;6771 ;13 ;100;36;0,929 ;1,000 ;11,6 ;0 ;
1337 ;1:11,90 ;6761 ;12 ;100;37;0,942 ;1,000 ;11,4 ;0 ;
1337 ;1:12,00 ;6727 ;13 ;100;37;0,953 ;1,000 ;11,5 ;0 ;
1337 ;1:12,10 ;6701 ;13 ;100;37;0,953 ;1,000 ;11,4 ;0 ;
1337 ;1:12,20 ;6684 ;12 ;100;37;0,960 ;1,000 ;11,5 ;0 ;
1337 ;1:12,30 ;6689 ;12 ;100;37;0,960 ;1,000 ;11,5 ;0 ;
1337 ;1:12,40 ;6658 ;13 ;100;37;0,963 ;1,000 ;11,5 ;0 ;
1337 ;1:12,50 ;6637 ;12 ;100;37;0,966 ;1,000 ;11,4 ;0 ;
1337 ;1:12,60 ;6648 ;13 ;100;37;0,971 ;1,000 ;11,4 ;0 ;
1337 ;1:12,70 ;6646 ;14 ;100;37;0,963 ;1,000 ;11,4 ;0 ;
1337 ;1:12,80 ;6634 ;13 ;100;38;0,960 ;1,000 ;11,5 ;0 ;
1337 ;1:12,90 ;6609 ;13 ;100;38;0,965 ;1,000 ;11,4 ;0 ;
1337 ;1:13,00 ;6609 ;13 ;100;38;0,969 ;1,000 ;11,4 ;0 ;
1337 ;1:13,10 ;6585 ;12 ;100;38;0,964 ;1,000 ;11,5 ;0 ;
1337 ;1:13,20 ;6595 ;12 ;100;38;0,962 ;1,000 ;11,4 ;0 ;
1337 ;1:13,30 ;6581 ;12 ;100;37;0,958 ;1,000 ;11,4 ;0 ;
1337 ;1:13,40 ;6604 ;13 ;100;37;0,949 ;1,000 ;11,5 ;0 ;
1337 ;1:13,50 ;6602 ;12 ;100;37;0,945 ;1,000 ;11,4 ;0 ;
1337 ;1:13,60 ;6637 ;12 ;100;37;0,946 ;1,000 ;11,4 ;0 ;
1337 ;1:13,70 ;6644 ;13 ;100;37;0,941 ;1,000 ;11,4 ;0 ;
1337 ;1:13,80 ;6623 ;13 ;100;37;0,933 ;1,000 ;11,4 ;0 ;
1337 ;1:13,90 ;6627 ;13 ;100;37;0,922 ;1,000 ;11,5 ;0 ;
1337 ;1:14,00 ;6637 ;12 ;100;37;0,924 ;1,000 ;11,5 ;0 ;
1337 ;1:14,10 ;6646 ;13 ;100;37;0,919 ;1,000 ;11,5 ;0 ;
1337 ;1:14,20 ;6632 ;13 ;100;37;0,907 ;1,000 ;11,4 ;0 ;
1337 ;1:14,30 ;6632 ;12 ;100;37;0,901 ;1,000 ;11,4 ;0 ;
1337 ;1:14,40 ;6627 ;12 ;100;37;0,905 ;1,000 ;11,4 ;0 ;
1337 ;1:14,50 ;6611 ;12 ;100;37;0,912 ;1,000 ;11,5 ;0 ;
1337 ;1:14,60 ;6609 ;12 ;100;37;0,910 ;1,000 ;11,4 ;0 ;
1337 ;1:14,70 ;6590 ;12 ;100;37;0,911 ;1,000 ;11,4 ;0 ;
1337 ;1:14,80 ;6585 ;12 ;100;37;0,915 ;1,000 ;11,5 ;0 ;
1337 ;1:14,90 ;6590 ;12 ;100;37;0,917 ;1,000 ;11,4 ;0 ;
1337 ;1:15,00 ;6583 ;11 ;100;37;0,916 ;1,000 ;11,4 ;0 ;
1337 ;1:15,10 ;6583 ;12 ;100;37;0,909 ;1,000 ;11,4 ;0 ;
1337 ;1:15,20 ;6576 ;12 ;100;37;0,897 ;1,000 ;11,4 ;0 ;
1337 ;1:15,30 ;6574 ;11 ;100;37;0,899 ;1,000 ;11,5 ;0 ;
1337 ;1:15,40 ;6569 ;11 ;100;37;0,907 ;1,000 ;11,4 ;0 ;
1337 ;1:15,50 ;6572 ;12 ;100;37;0,907 ;1,000 ;11,4 ;0 ;
1337 ;1:15,60 ;6581 ;11 ;100;37;0,913 ;1,000 ;11,4 ;0 ;
1337 ;1:15,70 ;6590 ;12 ;100;37;0,917 ;1,000 ;11,5 ;0 ;
1337 ;1:15,80 ;6602 ;10 ;100;37;0,918 ;1,000 ;11,5 ;0 ;
1337 ;1:15,90 ;6609 ;13 ;100;37;0,917 ;1,000 ;11,4 ;0 ;
1337 ;1:16,00 ;6597 ;11 ;100;37;0,916 ;1,000 ;11,4 ;0 ;
1337 ;1:16,10 ;6592 ;13 ;100;37;0,913 ;1,000 ;11,4 ;0 ;
1337 ;1:16,20 ;6595 ;10 ;100;37;0,914 ;1,000 ;11,4 ;0 ;
1337 ;1:16,30 ;6595 ;10 ;100;37;0,916 ;1,000 ;11,4 ;0 ;
1337 ;1:16,40 ;6604 ;11 ;100;37;0,928 ;1,000 ;11,4 ;0 ;
1337 ;1:16,50 ;6599 ;11 ;100;37;0,938 ;1,000 ;11,4 ;0 ;
1337 ;1:16,60 ;6581 ;10 ;100;37;0,935 ;1,000 ;11,4 ;0 ;
1337 ;1:16,70 ;6546 ;9 ;100;37;0,931 ;1,000 ;11,4 ;0 ;
1337 ;1:16,80 ;6535 ;11 ;100;37;0,933 ;1,000 ;11,5 ;0 ;
1337 ;1:16,90 ;6553 ;10 ;100;37;0,935 ;1,000 ;11,5 ;0 ;
1337 ;1:17,00 ;6533 ;11 ;100;37;0,933 ;1,000 ;11,5 ;0 ;
1337 ;1:17,10 ;6546 ;11 ;100;37;0,934 ;1,000 ;11,4 ;0 ;
1337 ;1:17,20 ;6553 ;9 ;100;37;0,937 ;1,000 ;11,5 ;0 ;
1337 ;1:17,30 ;6539 ;9 ;100;37;0,933 ;1,000 ;11,5 ;0 ;
1337 ;1:17,40 ;6546 ;10 ;100;37;0,934 ;1,000 ;11,5 ;0 ;
1337 ;1:17,50 ;6562 ;11 ;100;37;0,938 ;1,000 ;11,5 ;0 ;
1337 ;1:17,60 ;6519 ;11 ;100;38;0,944 ;1,000 ;11,5 ;0 ;
1337 ;1:17,70 ;6501 ;11 ;100;38;0,946 ;1,000 ;11,5 ;0 ;
1337 ;1:17,80 ;6487 ;10 ;100;37;0,947 ;1,000 ;11,5 ;0 ;
1337 ;1:17,90 ;6487 ;10 ;100;38;0,946 ;1,000 ;11,5 ;0 ;
1337 ;1:18,00 ;6508 ;10 ;100;37;0,948 ;1,000 ;11,4 ;0 ;
1337 ;1:18,10 ;6517 ;10 ;100;37;0,953 ;1,000 ;11,5 ;0 ;
1337 ;1:18,20 ;6521 ;10 ;100;38;0,944 ;1,000 ;11,5 ;0 ;
1337 ;1:18,30 ;6492 ;11 ;100;37;0,935 ;1,000 ;11,4 ;0 ;
1337 ;1:18,40 ;6499 ;12 ;100;37;0,943 ;1,000 ;11,5 ;0 ;
1337 ;1:18,50 ;6483 ;12 ;100;38;0,946 ;1,000 ;11,5 ;0 ;
1337 ;1:18,60 ;6485 ;11 ;100;38;0,945 ;1,000 ;11,4 ;0 ;
1337 ;1:18,70 ;6469 ;12 ;100;37;0,949 ;1,000 ;11,6 ;0 ;
1337 ;1:18,80 ;6474 ;8 ;100;38;0,950 ;1,000 ;11,4 ;0 ;
1337 ;1:18,90 ;6469 ;11 ;100;37;0,954 ;1,000 ;11,5 ;0 ;
1337 ;1:19,00 ;6461 ;11 ;99;37;0,955 ;1,000 ;11,5 ;0 ;
1337 ;1:19,10 ;6503 ;11 ;99;37;0,948 ;1,000 ;11,4 ;0 ;
1337 ;1:19,20 ;6501 ;10 ;100;37;0,946 ;1,000 ;11,6 ;0 ;
1337 ;1:19,30 ;6496 ;11 ;100;37;0,946 ;1,000 ;11,6 ;0 ;
1337 ;1:19,40 ;6474 ;10 ;99;37;0,939 ;1,000 ;11,5 ;0 ;
1337 ;1:19,50 ;6467 ;10 ;99;37;0,939 ;1,000 ;11,5 ;0 ;
1337 ;1:19,60 ;6485 ;9 ;99;38;0,939 ;1,000 ;11,4 ;0 ;
1337 ;1:19,70 ;6474 ;11 ;99;37;0,942 ;1,000 ;11,5 ;0 ;
1337 ;1:19,80 ;6463 ;10 ;99;38;0,940 ;1,000 ;11,4 ;0 ;
1337 ;1:19,90 ;6441 ;11 ;99;37;0,939 ;1,000 ;11,5 ;0 ;
1337 ;1:20,00 ;6456 ;11 ;99;37;0,939 ;1,000 ;11,5 ;0 ;
1337 ;1:20,10 ;6490 ;11 ;99;37;0,935 ;1,000 ;11,4 ;0 ;
1337 ;1:20,20 ;6472 ;10 ;99;37;0,933 ;1,000 ;11,5 ;0 ;
1337 ;1:20,30 ;6467 ;11 ;99;37;0,928 ;1,000 ;11,4 ;0 ;
1337 ;1:20,40 ;6472 ;10 ;99;37;0,922 ;1,000 ;11,5 ;0 ;
1337 ;1:20,50 ;6492 ;10 ;99;37;0,918 ;1,000 ;11,5 ;0 ;
1337 ;1:20,60 ;6490 ;9 ;99;37;0,914 ;1,000 ;11,5 ;0 ;
1337 ;1:20,70 ;6469 ;9 ;99;37;0,915 ;1,000 ;11,5 ;0 ;
1337 ;1:20,80 ;6419 ;9 ;99;37;0,917 ;1,000 ;11,4 ;0 ;
1337 ;1:20,90 ;6438 ;10 ;99;38;0,907 ;1,000 ;11,5 ;0 ;
1337 ;1:21,00 ;6432 ;10 ;99;38;0,901 ;1,000 ;11,5 ;0 ;
1337 ;1:21,10 ;6438 ;9 ;99;37;0,906 ;1,000 ;11,5 ;0 ;
1337 ;1:21,20 ;6410 ;10 ;99;37;0,913 ;1,000 ;11,5 ;0 ;
1337 ;1:21,30 ;6427 ;11 ;99;38;0,920 ;1,000 ;11,5 ;0 ;
1337 ;1:21,40 ;6427 ;11 ;99;37;0,914 ;1,000 ;11,6 ;0 ;
1337 ;1:21,50 ;6423 ;11 ;99;37;0,913 ;1,000 ;11,5 ;0 ;
1337 ;1:21,60 ;6467 ;12 ;99;37;0,913 ;1,000 ;11,5 ;0 ;
1337 ;1:21,70 ;6496 ;11 ;99;37;0,920 ;1,000 ;11,4 ;0 ;
1337 ;1:21,80 ;6544 ;12 ;99;37;0,931 ;1,000 ;11,5 ;0 ;
1337 ;1:21,90 ;6535 ;11 ;99;37;0,936 ;1,000 ;11,5 ;0 ;
1337 ;1:22,00 ;6526 ;12 ;99;37;0,937 ;1,000 ;11,4 ;0 ;
1337 ;1:22,10 ;6537 ;11 ;99;37;0,941 ;1,000 ;11,4 ;0 ;
1337 ;1:22,20 ;6539 ;12 ;99;37;0,944 ;1,000 ;11,4 ;0 ;
1337 ;1:22,30 ;6542 ;12 ;99;37;0,943 ;1,000 ;11,5 ;0 ;
1337 ;1:22,40 ;6530 ;12 ;99;37;0,935 ;1,000 ;11,5 ;0 ;
1337 ;1:22,50 ;6535 ;11 ;99;37;0,935 ;1,000 ;11,5 ;0 ;
1337 ;1:22,60 ;6560 ;11 ;99;37;0,940 ;1,000 ;11,4 ;0 ;
1337 ;1:22,70 ;6569 ;11 ;99;37;0,942 ;1,000 ;11,5 ;0 ;
1337 ;1:22,80 ;6562 ;11 ;99;37;0,946 ;1,000 ;11,5 ;0 ;
1337 ;1:22,90 ;6572 ;12 ;99;37;0,944 ;1,000 ;11,5 ;0 ;
1337 ;1:23,00 ;6588 ;11 ;99;37;0,935 ;1,000 ;11,5 ;0 ;
1337 ;1:23,10 ;6588 ;11 ;99;37;0,941 ;1,000 ;11,5 ;0 ;
1337 ;1:23,20 ;6590 ;11 ;99;37;0,940 ;1,000 ;11,5 ;0 ;
1337 ;1:23,30 ;6595 ;12 ;100;37;0,936 ;1,000 ;11,5 ;0 ;
1337 ;1:23,40 ;6604 ;12 ;99;37;0,937 ;1,000 ;11,5 ;0 ;
1337 ;1:23,50 ;6581 ;11 ;99;37;0,940 ;1,000 ;11,5 ;0 ;
1337 ;1:23,60 ;6569 ;11 ;99;37;0,937 ;1,000 ;11,4 ;0 ;
1337 ;1:23,70 ;6565 ;12 ;99;37;0,947 ;1,000 ;11,4 ;0 ;
1337 ;1:23,80 ;6569 ;11 ;99;37;0,939 ;1,000 ;11,4 ;0 ;
1337 ;1:23,90 ;6558 ;12 ;99;37;0,936 ;1,000 ;11,4 ;0 ;
1337 ;1:24,00 ;6546 ;12 ;99;37;0,944 ;1,000 ;11,4 ;0 ;
1337 ;1:24,10 ;6535 ;12 ;99;37;0,945 ;1,000 ;11,5 ;0 ;
1337 ;1:24,20 ;6542 ;12 ;99;37;0,941 ;1,000 ;11,5 ;0 ;
1337 ;1:24,30 ;6555 ;12 ;99;37;0,934 ;1,000 ;11,5 ;0 ;
1337 ;1:24,40 ;6581 ;11 ;99;37;0,941 ;1,000 ;11,5 ;0 ;
1337 ;1:24,50 ;6581 ;12 ;99;37;0,950 ;1,000 ;11,5 ;0 ;
1337 ;1:24,60 ;6581 ;13 ;99;37;0,947 ;1,000 ;11,3 ;0 ;
1337 ;1:24,70 ;6565 ;12 ;99;37;0,947 ;1,000 ;11,5 ;0 ;
1337 ;1:24,80 ;6558 ;12 ;99;37;0,951 ;1,000 ;11,4 ;0 ;
1337 ;1:24,90 ;6546 ;12 ;99;37;0,961 ;1,000 ;11,5 ;0 ;
1337 ;1:25,00 ;6553 ;12 ;99;37;0,956 ;1,000 ;11,6 ;0 ;
1337 ;1:25,10 ;6514 ;12 ;99;37;0,950 ;1,000 ;11,4 ;0 ;
1337 ;1:25,20 ;6487 ;13 ;99;37;0,952 ;1,000 ;11,5 ;0 ;
1337 ;1:25,30 ;6492 ;12 ;99;37;0,963 ;1,000 ;11,5 ;0 ;
1337 ;1:25,40 ;6512 ;12 ;99;38;0,969 ;1,000 ;11,4 ;0 ;
1337 ;1:25,50 ;6501 ;11 ;99;38;0,969 ;1,000 ;11,4 ;0 ;
1337 ;1:25,60 ;6505 ;11 ;99;37;0,966 ;1,000 ;11,5 ;0 ;
1337 ;1:25,70 ;6501 ;11 ;99;37;0,967 ;1,000 ;11,4 ;0 ;
1337 ;1:25,80 ;6494 ;11 ;99;37;0,965 ;1,000 ;11,4 ;0 ;
1337 ;1:25,90 ;6478 ;12 ;99;38;0,965 ;1,000 ;11,6 ;0 ;
1337 ;1:26,00 ;6487 ;12 ;99;38;0,971 ;1,000 ;11,5 ;0 ;
1337 ;1:26,10 ;6474 ;11 ;99;37;0,966 ;1,000 ;11,5 ;0 ;
1337 ;1:26,20 ;6474 ;12 ;99;38;0,966 ;1,000 ;11,5 ;0 ;
1337 ;1:26,30 ;6465 ;12 ;99;37;0,967 ;1,000 ;11,5 ;0 ;
1337 ;1:26,40 ;6474 ;12 ;99;37;0,964 ;1,000 ;11,5 ;0 ;
1337 ;1:26,50 ;6474 ;12 ;99;38;0,964 ;1,000 ;11,4 ;0 ;
1337 ;1:26,60 ;6476 ;12 ;99;38;0,964 ;1,000 ;11,5 ;0 ;
1337 ;1:26,70 ;6449 ;12 ;99;38;0,972 ;1,000 ;11,4 ;0 ;
1337 ;1:26,80 ;6427 ;12 ;99;38;0,965 ;1,000 ;11,5 ;0 ;
1337 ;1:26,90 ;6449 ;12 ;99;38;0,977 ;1,000 ;11,4 ;0 ;
1337 ;1:27,00 ;6456 ;12 ;99;38;0,984 ;1,000 ;11,5 ;0 ;
1337 ;1:27,10 ;6390 ;12 ;99;38;0,984 ;1,000 ;11,4 ;0 ;
1337 ;1:27,20 ;6423 ;12 ;99;38;0,988 ;1,000 ;11,5 ;0 ;
1337 ;1:27,30 ;6441 ;12 ;99;38;0,987 ;1,000 ;11,5 ;0 ;
1337 ;1:27,40 ;6403 ;12 ;99;38;0,984 ;1,000 ;11,4 ;0 ;
1337 ;1:27,50 ;6386 ;12 ;99;38;0,981 ;1,000 ;11,5 ;0 ;
1337 ;1:27,60 ;6405 ;12 ;99;38;0,982 ;1,000 ;11,5 ;0 ;
1337 ;1:27,70 ;6384 ;12 ;99;38;0,964 ;1,000 ;11,4 ;0 ;
1337 ;1:27,80 ;6368 ;12 ;99;38;0,953 ;1,000 ;11,5 ;0 ;
1337 ;1:27,90 ;6373 ;12 ;99;38;0,948 ;1,000 ;11,5 ;0 ;
1337 ;1:28,00 ;6328 ;13 ;99;38;0,950 ;1,000 ;11,5 ;0 ;
1337 ;1:28,10 ;6334 ;12 ;99;38;0,950 ;1,000 ;11,5 ;0 ;
1337 ;1:28,20 ;6321 ;13 ;99;37;0,932 ;1,000 ;11,4 ;0 ;
1337 ;1:28,30 ;6399 ;12 ;99;36;0,922 ;1,000 ;11,4 ;0 ;
1337 ;1:28,40 ;6512 ;12 ;99;35;0,930 ;1,000 ;11,5 ;0 ;
1337 ;1:28,50 ;6656 ;13 ;99;34;0,948 ;1,000 ;11,5 ;0 ;
1337 ;1:28,60 ;6793 ;13 ;99;33;0,981 ;1,000 ;11,5 ;0 ;
1337 ;1:28,70 ;6916 ;13 ;99;33;1,009 ;1,000 ;11,6 ;0 ;
1337 ;1:28,80 ;7051 ;14 ;99;34;1,051 ;1,000 ;11,4 ;0 ;
1337 ;1:28,90 ;7115 ;14 ;99;36;1,053 ;1,000 ;11,5 ;0 ;
1337 ;1:29,00 ;7043 ;15 ;99;37;1,049 ;1,000 ;11,5 ;0 ;
1337 ;1:29,10 ;7040 ;15 ;99;37;1,058 ;1,000 ;11,4 ;0 ;
1337 ;1:29,20 ;7054 ;14 ;99;37;1,065 ;1,000 ;11,5 ;0 ;
1337 ;1:29,30 ;7054 ;14 ;99;37;1,073 ;1,000 ;11,5 ;0 ;
1337 ;1:29,40 ;7030 ;14 ;99;37;1,069 ;1,000 ;11,4 ;0 ;
1337 ;1:29,50 ;7043 ;14 ;99;37;1,079 ;1,000 ;11,5 ;0 ;
1337 ;1:29,60 ;7048 ;15 ;99;37;1,099 ;1,000 ;11,4 ;0 ;
1337 ;1:29,70 ;7056 ;15 ;99;37;1,093 ;1,000 ;11,5 ;0 ;
1337 ;1:29,80 ;6996 ;16 ;99;37;1,082 ;1,000 ;11,4 ;0 ;
1337 ;1:29,90 ;7038 ;15 ;99;37;1,094 ;1,000 ;11,5 ;0 ;
1337 ;1:30,00 ;7009 ;14 ;99;37;1,086 ;1,000 ;11,5 ;0 ;
1337 ;1:30,10 ;6975 ;14 ;99;37;1,068 ;1,000 ;11,4 ;0 ;
1337 ;1:30,20 ;6983 ;15 ;99;37;1,083 ;1,000 ;11,5 ;0 ;
1337 ;1:30,30 ;6993 ;14 ;99;37;1,086 ;1,000 ;11,4 ;0 ;
1337 ;1:30,40 ;6988 ;15 ;99;37;1,074 ;1,000 ;11,4 ;0 ;
1337 ;1:30,50 ;6996 ;15 ;99;37;1,080 ;1,000 ;11,5 ;0 ;
1337 ;1:30,60 ;7027 ;14 ;99;37;1,085 ;1,000 ;11,5 ;0 ;
1337 ;1:30,70 ;6972 ;14 ;99;38;1,106 ;1,000 ;11,4 ;0 ;
1337 ;1:30,80 ;7001 ;14 ;99;38;1,096 ;1,000 ;11,4 ;0 ;
1337 ;1:30,90 ;7009 ;15 ;99;37;1,098 ;1,000 ;11,5 ;0 ;
1337 ;1:31,00 ;6978 ;13 ;99;38;1,074 ;1,000 ;11,5 ;0 ;
1337 ;1:31,10 ;6970 ;14 ;99;38;1,080 ;1,000 ;11,4 ;0 ;
1337 ;1:31,20 ;6972 ;14 ;99;38;1,102 ;1,000 ;11,5 ;0 ;
1337 ;1:31,30 ;6923 ;15 ;99;38;1,095 ;1,000 ;11,5 ;0 ;
1337 ;1:31,40 ;6934 ;14 ;99;38;1,095 ;1,000 ;11,5 ;0 ;
1337 ;1:31,50 ;6913 ;15 ;99;38;1,092 ;1,000 ;11,5 ;0 ;
1337 ;1:31,60 ;6931 ;14 ;99;38;1,070 ;1,000 ;11,5 ;0 ;
1337 ;1:31,70 ;6926 ;15 ;99;38;1,073 ;1,000 ;11,5 ;0 ;
1337 ;1:31,80 ;6949 ;15 ;99;38;1,091 ;1,000 ;11,4 ;0 ;
1337 ;1:31,90 ;6908 ;15 ;99;38;1,100 ;1,000 ;11,4 ;0 ;
1337 ;1:32,00 ;6931 ;13 ;99;38;1,097 ;1,000 ;11,4 ;0 ;
1337 ;1:32,10 ;6890 ;15 ;99;38;1,096 ;1,000 ;11,4 ;0 ;
1337 ;1:32,20 ;6929 ;15 ;99;38;1,089 ;1,000 ;11,4 ;0 ;
1337 ;1:32,30 ;6875 ;15 ;99;38;1,074 ;1,000 ;11,4 ;0 ;
1337 ;1:32,40 ;6868 ;14 ;99;38;1,086 ;1,000 ;11,5 ;0 ;
1337 ;1:32,50 ;6873 ;14 ;99;38;1,104 ;1,000 ;11,4 ;0 ;
1337 ;1:32,60 ;6890 ;15 ;99;38;1,099 ;1,000 ;11,4 ;0 ;
1337 ;1:32,70 ;6830 ;14 ;99;38;1,089 ;1,000 ;11,5 ;0 ;
1337 ;1:32,80 ;6875 ;14 ;99;38;1,091 ;1,000 ;11,5 ;0 ;
1337 ;1:32,90 ;6873 ;15 ;99;38;1,097 ;1,000 ;11,5 ;0 ;
1337 ;1:33,00 ;6890 ;14 ;99;39;1,079 ;1,000 ;11,5 ;0 ;
1337 ;1:33,10 ;6793 ;14 ;99;39;1,086 ;1,000 ;11,5 ;0 ;
1337 ;1:33,20 ;6773 ;14 ;99;39;1,113 ;1,000 ;11,5 ;0 ;
1337 ;1:33,30 ;6778 ;14 ;99;39;1,111 ;1,000 ;11,5 ;0 ;
1337 ;1:33,40 ;6759 ;14 ;99;39;1,100 ;1,000 ;11,5 ;0 ;
1337 ;1:33,50 ;6786 ;14 ;98;38;1,095 ;1,000 ;11,4 ;0 ;
1337 ;1:33,60 ;6873 ;15 ;98;38;1,098 ;1,000 ;11,5 ;0 ;
1337 ;1:33,70 ;6845 ;14 ;98;38;1,095 ;1,000 ;11,5 ;0 ;
1337 ;1:33,80 ;6858 ;14 ;98;38;1,091 ;1,000 ;11,5 ;0 ;
1337 ;1:33,90 ;6828 ;14 ;98;38;1,082 ;1,000 ;11,4 ;0 ;
1337 ;1:34,00 ;6808 ;14 ;98;38;1,070 ;1,000 ;11,5 ;0 ;
1337 ;1:34,10 ;6855 ;15 ;98;37;1,083 ;1,000 ;11,5 ;0 ;
1337 ;1:34,20 ;6848 ;15 ;98;37;1,103 ;1,000 ;11,5 ;0 ;
1337 ;1:34,30 ;6898 ;15 ;98;37;1,114 ;1,000 ;11,5 ;0 ;
1337 ;1:34,40 ;6970 ;14 ;98;36;1,120 ;1,000 ;11,5 ;0 ;
1337 ;1:34,50 ;7080 ;15 ;98;35;1,073 ;1,000 ;11,5 ;0 ;
1337 ;1:34,60 ;7217 ;15 ;98;34;1,029 ;1,000 ;11,5 ;0 ;
1337 ;1:34,70 ;7367 ;15 ;98;33;0,985 ;1,000 ;11,5 ;0 ;
1337 ;1:34,80 ;7464 ;16 ;98;32;0,944 ;1,000 ;11,5 ;0 ;
1337 ;1:34,90 ;7581 ;15 ;98;31;0,928 ;1,000 ;11,5 ;0 ;
1337 ;1:35,00 ;7681 ;16 ;98;30;0,912 ;1,000 ;11,4 ;0 ;
1337 ;1:35,10 ;7855 ;16 ;98;30;0,940 ;1,000 ;11,4 ;0 ;
1337 ;1:35,20 ;7992 ;15 ;98;29;0,975 ;1,000 ;11,4 ;0 ;
1337 ;1:35,30 ;8159 ;15 ;98;28;0,975 ;1,000 ;11,5 ;0 ;
1337 ;1:35,40 ;8325 ;17 ;99;28;0,942 ;1,000 ;11,4 ;0 ;
1337 ;1:35,50 ;8366 ;17 ;99;30;0,908 ;1,000 ;11,5 ;0 ;
1337 ;1:35,60 ;8300 ;17 ;99;31;0,869 ;1,000 ;11,4 ;0 ;
1337 ;1:35,70 ;8198 ;18 ;99;32;0,843 ;1,000 ;11,4 ;0 ;
1337 ;1:35,80 ;8099 ;18 ;99;34;0,840 ;1,000 ;11,4 ;0 ;
1337 ;1:35,90 ;7908 ;17 ;99;35;0,797 ;1,000 ;11,4 ;0 ;
1337 ;1:36,00 ;7757 ;17 ;99;36;0,808 ;1,000 ;11,4 ;0 ;
1337 ;1:36,10 ;7527 ;17 ;99;36;0,943 ;1,000 ;11,5 ;0 ;
1337 ;1:36,20 ;7405 ;16 ;99;36;0,980 ;1,000 ;11,5 ;0 ;
1337 ;1:36,30 ;7416 ;17 ;99;36;0,918 ;1,000 ;11,4 ;0 ;
1337 ;1:36,40 ;8303 ;17 ;99;33;0,755 ;1,000 ;11,4 ;0 ;
1337 ;1:36,50 ;9245 ;16 ;99;39;0,743 ;1,000 ;11,3 ;0 ;
1337 ;1:36,60 ;9484 ;42 ;99;61;0,743 ;1,000 ;11,3 ;0 ;
1337 ;1:36,70 ;8148 ;43 ;99;54;0,768 ;1,000 ;11,4 ;0 ;
1337 ;1:36,80 ;9023 ;17 ;99;33;0,907 ;1,000 ;11,3 ;0 ;
1337 ;1:36,90 ;9952 ;8 ;99;46;0,865 ;1,000 ;11,4 ;0 ;
1337 ;1:37,00 ;10788 ;64 ;99;85;0,718 ;1,000 ;11,2 ;0 ;
1337 ;1:37,10 ;11733 ;72 ;99;80;0,735 ;1,000 ;11,3 ;0 ;
1337 ;1:37,20 ;9899 ;62 ;99;68;0,791 ;1,000 ;11,4 ;0 ;
1337 ;1:37,30 ;9403 ;32 ;99;39;0,930 ;1,000 ;11,4 ;0 ;
1337 ;1:37,40 ;10290 ;6 ;99;43;1,075 ;1,000 ;11,4 ;0 ;
1337 ;1:37,50 ;11200 ;60 ;99;84;1,376 ;1,000 ;11,2 ;0 ;
1337 ;1:37,60 ;11524 ;81 ;99;83;1,018 ;1,000 ;11,3 ;0 ;
1337 ;1:37,70 ;10324 ;81 ;99;78;0,770 ;1,000 ;11,3 ;0 ;
1337 ;1:37,80 ;10135 ;34 ;99;33;0,836 ;1,000 ;11,4 ;0 ;
1337 ;1:37,90 ;11061 ;5 ;99;22;0,857 ;1,000 ;11,4 ;0 ;
1337 ;1:38,00 ;12088 ;3 ;99;27;0,883 ;1,000 ;11,4 ;0 ;
1337 ;1:38,10 ;13326 ;10 ;99;54;1,030 ;1,000 ;11,3 ;0 ;
1337 ;1:38,20 ;12183 ;83 ;99;82;1,223 ;1,000 ;11,3 ;0 ;
1337 ;1:38,30 ;9365 ;77 ;99;87;1,321 ;1,000 ;11,3 ;0 ;
1337 ;1:38,40 ;6606 ;86 ;99;95;0,990 ;1,000 ;11,5 ;0 ;
1337 ;1:38,50 ;6336 ;77 ;99;87;0,981 ;1,000 ;11,5 ;0 ;
1337 ;1:38,60 ;6454 ;17 ;99;39;0,976 ;1,000 ;11,4 ;0 ;
1337 ;1:38,70 ;6463 ;12 ;99;38;0,975 ;1,000 ;11,5 ;0 ;
1337 ;1:38,80 ;6508 ;12 ;99;37;0,969 ;1,000 ;11,4 ;0 ;
1337 ;1:38,90 ;6517 ;12 ;99;37;0,968 ;1,000 ;11,5 ;0 ;
1337 ;1:39,00 ;6544 ;12 ;99;37;0,968 ;1,000 ;11,5 ;0 ;
1337 ;1:39,10 ;6521 ;12 ;99;37;0,962 ;1,000 ;11,5 ;0 ;
1337 ;1:39,20 ;6528 ;12 ;99;37;0,956 ;1,000 ;11,4 ;0 ;
1337 ;1:39,30 ;6514 ;12 ;99;38;0,957 ;1,000 ;11,4 ;0 ;
1337 ;1:39,40 ;6496 ;12 ;99;37;0,965 ;1,000 ;11,5 ;0 ;
1337 ;1:39,50 ;6499 ;13 ;99;38;0,970 ;1,000 ;11,4 ;0 ;
1337 ;1:39,60 ;6508 ;13 ;99;38;0,970 ;1,000 ;11,4 ;0 ;
1337 ;1:39,70 ;6494 ;12 ;99;37;0,971 ;1,000 ;11,5 ;0 ;
1337 ;1:39,80 ;6485 ;12 ;99;38;0,969 ;1,000 ;11,4 ;0 ;
1337 ;1:39,90 ;6503 ;13 ;99;37;0,969 ;1,000 ;11,5 ;0 ;
1337 ;1:40,00 ;6517 ;13 ;99;37;0,965 ;1,000 ;11,5 ;0 ;
