SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;CAM T;

1307 ;0:00,10 ;656 ;100 ;86;98;0,776 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,4 ;-1 ;6,99 ;18,0 ;0 ;0 ;17 ;0 ;
1307 ;0:00,20 ;656 ;100 ;86;98;0,823 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,4 ;-1 ;6,99 ;18,0 ;0 ;0 ;17 ;0 ;
1307 ;0:00,30 ;656 ;100 ;86;98;0,883 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,4 ;-1 ;6,99 ;18,0 ;0 ;0 ;17 ;0 ;
1307 ;0:00,40 ;656 ;100 ;86;98;0,895 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;6,99 ;18,0 ;0 ;0 ;17 ;0 ;
1307 ;0:00,50 ;871 ;100 ;86;97;0,923 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;6,87 ;17,1 ;0 ;0 ;17 ;0 ;
1307 ;0:00,60 ;1198 ;100 ;86;98;0,940 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;7,44 ;18,7 ;0 ;0 ;18 ;0 ;
1307 ;0:00,70 ;1615 ;100 ;86;97;0,943 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;8,12 ;20,4 ;0 ;0 ;20 ;0 ;
1307 ;0:00,80 ;2086 ;100 ;86;97;0,956 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;8,88 ;22,1 ;0 ;0 ;22 ;0 ;
1307 ;0:00,90 ;2582 ;100 ;86;97;0,962 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;12,0 ;-1 ;9,83 ;23,5 ;0 ;0 ;24 ;0 ;
1307 ;0:01,00 ;3048 ;100 ;86;97;0,982 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,7 ;-1 ;11,94 ;23,7 ;0 ;0 ;31 ;0 ;
1307 ;0:01,10 ;3540 ;100 ;86;97;0,980 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;15,35 ;24,4 ;0 ;0 ;45 ;0 ;
1307 ;0:01,20 ;4059 ;100 ;86;96;0,933 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;15,18 ;29,6 ;0 ;0 ;52 ;0 ;
1307 ;0:01,30 ;4556 ;99 ;86;96;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;15,75 ;28,8 ;0 ;0 ;60 ;0 ;
1307 ;0:01,40 ;4912 ;100 ;86;95;0,900 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;11,97 ;28,1 ;0 ;0 ;49 ;0 ;
1307 ;0:01,50 ;5081 ;87 ;86;95;0,986 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,8 ;-1 ;12,32 ;28,2 ;0 ;0 ;52 ;0 ;
1307 ;0:01,60 ;5195 ;98 ;86;95;0,933 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;12,58 ;28,6 ;0 ;0 ;54 ;0 ;
1307 ;0:01,70 ;5511 ;98 ;86;94;0,922 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;12,0 ;-1 ;12,22 ;29,8 ;0 ;0 ;56 ;0 ;
1307 ;0:01,80 ;5941 ;98 ;86;94;0,977 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;12,19 ;31,4 ;0 ;0 ;61 ;0 ;
1307 ;0:01,90 ;6117 ;100 ;86;94;0,841 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,7 ;-1 ;12,56 ;32,2 ;0 ;0 ;64 ;0 ;
1307 ;0:02,00 ;6759 ;96 ;86;94;0,860 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;12,93 ;35,9 ;0 ;0 ;74 ;0 ;
1307 ;0:02,10 ;7390 ;97 ;86;93;0,749 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;9,72 ;40,0 ;0 ;0 ;60 ;0 ;
1307 ;0:02,20 ;6815 ;97 ;86;94;0,809 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;9,89 ;35,9 ;0 ;0 ;57 ;0 ;
1307 ;0:02,30 ;6558 ;95 ;86;94;0,818 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;10,41 ;34,5 ;0 ;0 ;57 ;0 ;
1307 ;0:02,40 ;5004 ;83 ;86;95;0,800 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;12,48 ;27,9 ;0 ;0 ;50 ;0 ;
1307 ;0:02,50 ;3080 ;48 ;86;89;0,855 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,0 ;-1 ;6,25 ;22,3 ;0 ;0 ;14 ;0 ;
1307 ;0:02,60 ;2580 ;19 ;86;80;0,922 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;12,0 ;-1 ;4,87 ;16,8 ;0 ;0 ;12 ;0 ;
1307 ;0:02,70 ;2625 ;16 ;86;77;0,880 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;4,72 ;14,0 ;0 ;0 ;11 ;0 ;
1307 ;0:02,80 ;2828 ;16 ;86;73;0,905 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;4,98 ;15,3 ;0 ;0 ;12 ;0 ;
1307 ;0:02,90 ;3170 ;16 ;86;68;0,999 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,1 ;-1 ;5,11 ;18,7 ;0 ;0 ;13 ;0 ;
1307 ;0:03,00 ;3639 ;15 ;86;62;0,992 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;12,0 ;-1 ;5,24 ;25,4 ;0 ;0 ;16 ;0 ;
1307 ;0:03,10 ;3934 ;16 ;86;61;0,954 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,49 ;11,9 ;-1 ;5,53 ;28,8 ;0 ;0 ;18 ;0 ;
1307 ;0:03,20 ;4416 ;16 ;86;60;0,953 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,45 ;11,8 ;-1 ;5,60 ;29,4 ;0 ;0 ;21 ;0 ;
1307 ;0:03,30 ;4977 ;16 ;86;60;0,938 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;12,0 ;-1 ;5,80 ;29,6 ;0 ;0 ;24 ;0 ;
1307 ;0:03,40 ;4872 ;16 ;86;60;0,928 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,8 ;-1 ;2,60 ;29,6 ;0 ;0 ;10 ;0 ;
1307 ;0:03,50 ;4689 ;15 ;85;59;0,930 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,8 ;-1 ;2,54 ;29,6 ;0 ;0 ;9 ;0 ;
1307 ;0:03,60 ;4584 ;16 ;85;58;0,916 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,1 ;-1 ;2,49 ;29,6 ;0 ;0 ;9 ;0 ;
1307 ;0:03,70 ;4470 ;14 ;85;55;0,902 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;2,34 ;29,8 ;0 ;0 ;8 ;0 ;
1307 ;0:03,80 ;4401 ;14 ;85;55;0,903 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,1 ;-1 ;2,34 ;29,8 ;0 ;0 ;8 ;0 ;
1307 ;0:03,90 ;4399 ;13 ;85;53;0,893 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;2,26 ;29,7 ;0 ;0 ;8 ;0 ;
1307 ;0:04,00 ;4488 ;13 ;85;51;0,866 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;2,20 ;29,7 ;0 ;0 ;8 ;0 ;
1307 ;0:04,10 ;4743 ;13 ;85;50;0,834 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;2,20 ;30,0 ;0 ;0 ;8 ;0 ;
1307 ;0:04,20 ;5068 ;12 ;85;46;0,831 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,0 ;-1 ;2,15 ;30,7 ;0 ;0 ;9 ;0 ;
1307 ;0:04,30 ;5482 ;12 ;85;43;0,838 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,10 ;31,7 ;0 ;0 ;9 ;0 ;
1307 ;0:04,40 ;5848 ;16 ;85;40;0,826 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,0 ;-1 ;2,07 ;31,3 ;0 ;0 ;10 ;0 ;
1307 ;0:04,50 ;6052 ;16 ;85;39;0,821 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,1 ;-1 ;2,07 ;31,0 ;0 ;0 ;10 ;0 ;
1307 ;0:04,60 ;6241 ;14 ;85;37;0,820 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;1,95 ;30,4 ;0 ;0 ;10 ;0 ;
1307 ;0:04,70 ;6465 ;13 ;85;37;0,826 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;1,95 ;30,4 ;0 ;0 ;10 ;0 ;
1307 ;0:04,80 ;6651 ;16 ;85;37;0,825 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;1,95 ;30,4 ;0 ;0 ;10 ;0 ;
1307 ;0:04,90 ;6713 ;16 ;85;39;0,829 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,07 ;31,0 ;0 ;0 ;11 ;0 ;
1307 ;0:05,00 ;6737 ;17 ;85;40;0,832 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,08 ;31,7 ;0 ;0 ;11 ;0 ;
1307 ;0:05,10 ;6706 ;16 ;85;40;0,835 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,0 ;-1 ;2,08 ;31,7 ;0 ;0 ;11 ;0 ;
1307 ;0:05,20 ;6701 ;16 ;85;40;0,849 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;2,08 ;31,7 ;0 ;0 ;11 ;0 ;
1307 ;0:05,30 ;6677 ;16 ;85;40;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;2,08 ;31,7 ;0 ;0 ;11 ;0 ;
1307 ;0:05,40 ;6665 ;16 ;85;40;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,08 ;31,7 ;0 ;0 ;11 ;0 ;
1307 ;0:05,50 ;6634 ;16 ;85;40;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,08 ;31,7 ;0 ;0 ;11 ;0 ;
1307 ;0:05,60 ;6618 ;16 ;85;40;0,887 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;2,08 ;31,7 ;0 ;0 ;11 ;0 ;
1307 ;0:05,70 ;6602 ;16 ;85;41;0,894 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,10 ;32,3 ;0 ;0 ;11 ;0 ;
1307 ;0:05,80 ;6560 ;17 ;85;41;0,899 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;2,10 ;32,3 ;0 ;0 ;11 ;0 ;
1307 ;0:05,90 ;6546 ;17 ;85;41;0,904 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;2,10 ;32,3 ;0 ;0 ;11 ;0 ;
1307 ;0:06,00 ;6496 ;16 ;85;41;0,905 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,10 ;32,3 ;0 ;0 ;11 ;0 ;
1307 ;0:06,10 ;6472 ;17 ;85;41;0,906 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;12,0 ;-1 ;2,10 ;32,3 ;0 ;0 ;11 ;0 ;
1307 ;0:06,20 ;6463 ;16 ;85;41;0,889 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;2,10 ;32,3 ;0 ;0 ;11 ;0 ;
1307 ;0:06,30 ;6465 ;17 ;85;41;0,864 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,10 ;32,3 ;0 ;0 ;11 ;0 ;
1307 ;0:06,40 ;6503 ;17 ;84;40;0,836 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,8 ;-1 ;2,08 ;31,6 ;0 ;0 ;11 ;0 ;
1307 ;0:06,50 ;6526 ;17 ;84;40;0,814 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;2,08 ;31,6 ;0 ;0 ;11 ;0 ;
1307 ;0:06,60 ;6578 ;17 ;84;40;0,800 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,0 ;-1 ;2,08 ;31,6 ;0 ;0 ;11 ;0 ;
1307 ;0:06,70 ;6623 ;16 ;84;39;0,802 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,07 ;31,0 ;0 ;0 ;11 ;0 ;
1307 ;0:06,80 ;6653 ;15 ;84;39;0,813 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;2,07 ;31,0 ;0 ;0 ;11 ;0 ;
1307 ;0:06,90 ;6718 ;14 ;84;39;0,849 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,07 ;31,0 ;0 ;0 ;11 ;0 ;
1307 ;0:07,00 ;6805 ;14 ;84;39;0,905 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;2,07 ;31,0 ;0 ;0 ;11 ;0 ;
1307 ;0:07,10 ;6776 ;14 ;84;40;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;2,08 ;31,7 ;0 ;0 ;11 ;0 ;
1307 ;0:07,20 ;6694 ;14 ;84;42;0,874 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;2,09 ;33,1 ;0 ;0 ;11 ;0 ;
1307 ;0:07,30 ;6492 ;16 ;84;46;0,917 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;2,15 ;35,7 ;0 ;0 ;11 ;0 ;
1307 ;0:07,40 ;6093 ;15 ;84;51;0,946 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;12,0 ;-1 ;2,37 ;37,3 ;0 ;0 ;12 ;0 ;
1307 ;0:07,50 ;5640 ;14 ;84;56;0,938 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,8 ;-1 ;2,47 ;35,0 ;0 ;0 ;11 ;0 ;
1307 ;0:07,60 ;5349 ;15 ;84;58;0,932 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,1 ;-1 ;2,50 ;32,7 ;0 ;0 ;11 ;0 ;
1307 ;0:07,70 ;5212 ;15 ;84;59;0,918 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;2,53 ;31,5 ;0 ;0 ;11 ;0 ;
1307 ;0:07,80 ;5102 ;15 ;84;59;0,908 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;2,54 ;30,5 ;0 ;0 ;10 ;0 ;
1307 ;0:07,90 ;5066 ;14 ;84;59;0,899 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,57 ;30,1 ;0 ;0 ;10 ;0 ;
1307 ;0:08,00 ;5022 ;14 ;84;57;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,8 ;-1 ;2,48 ;29,9 ;0 ;0 ;10 ;0 ;
1307 ;0:08,10 ;5099 ;14 ;84;55;0,871 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;2,41 ;30,6 ;0 ;0 ;10 ;0 ;
1307 ;0:08,20 ;5168 ;15 ;84;52;0,866 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,32 ;31,3 ;0 ;0 ;10 ;0 ;
1307 ;0:08,30 ;5281 ;14 ;84;48;0,873 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;11,9 ;-1 ;2,20 ;31,9 ;0 ;0 ;9 ;0 ;
1307 ;0:08,40 ;5565 ;15 ;84;43;0,864 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;12,0 ;-1 ;2,10 ;32,0 ;0 ;0 ;9 ;0 ;
1307 ;0:08,50 ;5868 ;14 ;84;39;0,858 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;2,06 ;30,8 ;0 ;0 ;10 ;0 ;
1307 ;0:08,60 ;6133 ;16 ;84;36;0,948 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;1,89 ;30,1 ;0 ;0 ;9 ;0 ;
1307 ;0:08,70 ;6474 ;14 ;84;33;0,988 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;1,73 ;29,2 ;0 ;0 ;9 ;0 ;
1307 ;0:08,80 ;6850 ;14 ;84;30;0,918 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;1,65 ;28,2 ;0 ;0 ;9 ;0 ;
1307 ;0:08,90 ;7569 ;12 ;84;29;1,011 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;1,63 ;27,9 ;0 ;0 ;10 ;0 ;
1307 ;0:09,00 ;8557 ;13 ;84;26;1,080 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;1,87 ;27,4 ;0 ;0 ;13 ;0 ;
1307 ;0:09,10 ;9062 ;18 ;84;35;1,055 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;1,98 ;30,8 ;0 ;0 ;15 ;0 ;
1307 ;0:09,20 ;8344 ;30 ;84;48;0,962 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,8 ;-1 ;2,30 ;37,2 ;0 ;0 ;16 ;0 ;
1307 ;0:09,30 ;7473 ;27 ;84;53;0,886 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,54 ;38,7 ;0 ;0 ;15 ;0 ;
1307 ;0:09,40 ;6853 ;28 ;83;52;0,988 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;2,45 ;38,2 ;0 ;0 ;14 ;0 ;
1307 ;0:09,50 ;6465 ;25 ;84;44;0,943 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,14 ;34,3 ;0 ;0 ;11 ;0 ;
1307 ;0:09,60 ;6658 ;16 ;83;35;0,799 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;1,84 ;29,8 ;0 ;0 ;10 ;0 ;
1307 ;0:09,70 ;7625 ;12 ;83;32;0,726 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;1,68 ;29,0 ;0 ;0 ;10 ;0 ;
1307 ;0:09,80 ;8612 ;13 ;83;34;0,741 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,0 ;-1 ;1,93 ;30,5 ;0 ;0 ;14 ;0 ;
1307 ;0:09,90 ;8274 ;32 ;83;53;0,802 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,62 ;38,7 ;0 ;0 ;18 ;0 ;
1307 ;0:10,00 ;7341 ;30 ;83;64;0,808 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;3,12 ;42,3 ;0 ;0 ;19 ;0 ;
1307 ;0:10,10 ;6121 ;27 ;83;72;0,840 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;3,67 ;35,7 ;0 ;0 ;18 ;0 ;
1307 ;0:10,20 ;4813 ;33 ;83;75;0,993 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,1 ;-1 ;3,38 ;28,6 ;0 ;0 ;13 ;0 ;
1307 ;0:10,30 ;4136 ;29 ;83;70;0,960 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;12,1 ;-1 ;3,00 ;29,7 ;0 ;0 ;10 ;0 ;
1307 ;0:10,40 ;3944 ;22 ;83;62;0,825 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,61 ;28,5 ;0 ;0 ;8 ;0 ;
1307 ;0:10,50 ;4508 ;13 ;83;55;0,757 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;12,0 ;-1 ;2,34 ;29,8 ;0 ;0 ;8 ;0 ;
1307 ;0:10,60 ;5155 ;11 ;83;61;0,752 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,0 ;-1 ;4,16 ;30,9 ;0 ;0 ;18 ;0 ;
1307 ;0:10,70 ;5466 ;32 ;83;71;0,790 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;5,83 ;31,6 ;0 ;0 ;26 ;0 ;
1307 ;0:10,80 ;5218 ;32 ;83;74;0,796 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;6,36 ;29,7 ;0 ;0 ;27 ;0 ;
1307 ;0:10,90 ;4686 ;31 ;83;75;0,854 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,9 ;-1 ;6,18 ;28,8 ;0 ;0 ;24 ;0 ;
1307 ;0:11,00 ;4235 ;29 ;83;70;1,002 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;5,70 ;29,5 ;0 ;0 ;19 ;0 ;
1307 ;0:11,10 ;4045 ;22 ;83;64;1,171 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,68 ;12,0 ;-1 ;5,20 ;29,4 ;0 ;0 ;17 ;0 ;
1307 ;0:11,20 ;4033 ;19 ;83;58;1,169 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;12,0 ;-1 ;4,62 ;29,4 ;0 ;0 ;15 ;0 ;
1307 ;0:11,30 ;4522 ;19 ;83;52;1,076 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,46 ;11,8 ;-1 ;4,20 ;29,8 ;0 ;0 ;16 ;0 ;
1307 ;0:11,40 ;5097 ;19 ;83;45;0,957 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;12,0 ;-1 ;4,04 ;30,7 ;0 ;0 ;17 ;0 ;
1307 ;0:11,50 ;5842 ;19 ;83;38;0,893 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,8 ;-1 ;3,85 ;30,4 ;0 ;0 ;19 ;0 ;
1307 ;0:11,60 ;6686 ;17 ;83;34;0,903 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;3,39 ;29,5 ;0 ;0 ;19 ;0 ;
1307 ;0:11,70 ;7431 ;32 ;83;36;0,902 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;3,82 ;30,1 ;0 ;0 ;23 ;0 ;
1307 ;0:11,80 ;7364 ;20 ;83;39;0,891 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;2,06 ;31,0 ;0 ;0 ;12 ;0 ;
1307 ;0:11,90 ;7244 ;19 ;83;40;0,872 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,07 ;31,7 ;0 ;0 ;12 ;0 ;
1307 ;0:12,00 ;7159 ;20 ;83;39;0,851 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,06 ;31,0 ;0 ;0 ;12 ;0 ;
1307 ;0:12,10 ;7183 ;20 ;83;39;0,838 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,07 ;31,0 ;0 ;0 ;12 ;0 ;
1307 ;0:12,20 ;7167 ;20 ;83;37;0,878 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;1,95 ;30,4 ;0 ;0 ;11 ;0 ;
1307 ;0:12,30 ;7273 ;19 ;83;36;0,982 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;1,89 ;30,1 ;0 ;0 ;11 ;0 ;
1307 ;0:12,40 ;7390 ;18 ;83;34;1,105 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,0 ;-1 ;1,78 ;29,5 ;0 ;0 ;11 ;0 ;
1307 ;0:12,50 ;7944 ;17 ;83;32;1,006 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;1,68 ;29,0 ;0 ;0 ;11 ;0 ;
1307 ;0:12,60 ;8782 ;17 ;83;30;0,875 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;1,87 ;29,1 ;0 ;0 ;13 ;0 ;
1307 ;0:12,70 ;9725 ;18 ;83;30;0,832 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;1,97 ;29,1 ;0 ;0 ;16 ;0 ;
1307 ;0:12,80 ;10751 ;17 ;83;33;0,764 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;2,17 ;30,2 ;0 ;0 ;19 ;0 ;
1307 ;0:12,90 ;10888 ;43 ;83;48;0,760 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;2,58 ;38,2 ;0 ;0 ;23 ;0 ;
1307 ;0:13,00 ;10206 ;42 ;83;48;0,808 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;2,56 ;38,2 ;0 ;0 ;22 ;0 ;
1307 ;0:13,10 ;9469 ;40 ;83;49;0,732 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;4,26 ;38,5 ;0 ;0 ;34 ;0 ;
