SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;
1755 ;2:20,90 ;1968 ;8 ;81;25;73;0,971 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,23 ;8,1 ;0 ;
1755 ;2:21,00 ;2298 ;8 ;81;25;69;0,964 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,26 ;9,2 ;0 ;
1755 ;2:21,10 ;2621 ;7 ;81;25;65;0,966 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,9 ;-1 ;2,29 ;10,6 ;0 ;
1755 ;2:21,20 ;2875 ;8 ;81;25;64;0,975 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;12,1 ;-1 ;2,35 ;13,7 ;0 ;
1755 ;2:21,30 ;3002 ;8 ;81;25;63;1,004 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;2,36 ;15,2 ;0 ;
1755 ;2:21,40 ;3152 ;8 ;81;25;63;1,060 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,2 ;-1 ;2,42 ;17,9 ;0 ;
1755 ;2:21,50 ;3255 ;8 ;81;25;63;1,136 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,46 ;19,6 ;0 ;
1755 ;2:21,60 ;3303 ;8 ;81;26;64;1,232 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;2,51 ;20,5 ;0 ;
1755 ;2:21,70 ;3247 ;8 ;81;26;65;1,262 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;12,1 ;-1 ;2,51 ;19,6 ;0 ;
1755 ;2:21,80 ;3166 ;8 ;81;26;67;1,191 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,1 ;-1 ;2,54 ;18,5 ;0 ;
1755 ;2:21,90 ;2940 ;8 ;81;26;69;1,110 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,51 ;15,5 ;0 ;
1755 ;2:22,00 ;2769 ;8 ;81;26;73;1,058 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,1 ;-1 ;2,51 ;14,5 ;0 ;
1755 ;2:22,10 ;2664 ;8 ;81;26;76;1,051 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,1 ;-1 ;2,47 ;13,6 ;0 ;
1755 ;2:22,20 ;2518 ;8 ;81;26;79;1,068 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;2,48 ;14,9 ;0 ;
1755 ;2:22,30 ;2338 ;8 ;81;26;82;1,090 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,1 ;-1 ;2,61 ;16,6 ;0 ;
