																					
	<<Vitesse moteur>>	Puissance Brute Mesurée	Puissance à la roue	Puissance roue corrigée	Couple corrigé Roue	Puissance corrigée moteur	Couple corrigé moteur	Vitesse véhicule	Temps acquisition Mesure	Force à la Roue	Accélération Linéaire	OBD-PID13 : Vitesse du véhicule	Couple moteur brut	Puissance Pertes Calibrées Totales	Puissance Pertes Calibrées Banc	Puissance Pertes Calibrées Vehicule	Couple brut	Facteur de correction	Rapport de sortie	Rapport Global Dynamique	Facteur de pertes transmission
	tr/min	ch	ch	ch	N.m	ch	N.m	Km/h	s	N	mm/s²	Km/h	N.m	ch	ch	ch	N.m	 	 	 	%
	10450	62,98	66,56	68,03	45,73	81,97	55,09	137,7	18,39	1280	1543		53,83	3,583	3,583	0	44,74	1,022	8,584	0	25,62
	10500	62,66	66,28	67,74	45,32	81,75	54,68	138,3	18,51	1269	1546		53,43	3,621	3,621	0	44,33	1,022	8,584	0	25,62
	10550	62,3	65,96	67,42	44,89	81,49	54,25	139	18,63	1257	1550		53,01	3,659	3,659	0	43,91	1,022	8,584	0	25,62
	10600	61,95	65,65	67,1	44,46	81,24	53,83	139,7	18,75	1245	1555		52,6	3,698	3,698	0	43,5	1,022	8,584	0	25,62
	10650	61,72	65,45	66,9	44,12	81,1	53,49	140,3	18,86	1235	1568		52,26	3,736	3,736	0	43,17	1,022	8,584	0	25,62
	10700	61,49	65,27	66,71	43,79	80,98	53,15	141	18,98	1226	1581		51,94	3,775	3,775	0	42,84	1,022	8,584	0	25,62
	10750	61,28	65,1	66,54	43,47	80,87	52,84	141,6	19,09	1217	1594		51,63	3,814	3,814	0	42,53	1,022	8,584	0	25,62
	10800	61,01	64,86	66,3	43,12	80,7	52,48	142,3	19,21	1207	1601		51,28	3,854	3,854	0	42,18	1,022	8,584	0	25,62
	10850	60,69	64,59	66,02	42,73	80,48	52,1	143	19,32	1196	1602		50,91	3,894	3,894	0	41,81	1,022	8,584	0	25,62
	10900	60,32	64,26	65,68	42,32	80,21	51,69	143,6	19,44	1185	1597		50,5	3,934	3,934	0	41,41	1,022	8,584	0	25,62
	10950	60	63,97	65,39	41,94	79,98	51,3	144,3	19,55	1174	1594		50,13	3,974	3,974	0	41,03	1,022	8,584	0	25,62
	11000	59,95	63,97	65,39	41,75	80,05	51,11	144,9	19,67	1169	1607		49,94	4,015	4,015	0	40,85	1,022	8,584	0	25,62
	11050	59,97	64,02	65,44	41,59	80,17	50,96	145,6	19,78	1164	1620		49,79	4,056	4,056	0	40,69	1,022	8,584	0	25,62
	11100	60,06	64,15	65,57	41,49	80,37	50,85	146,2	19,89	1162	1634		49,69	4,097	4,097	0	40,59	1,022	8,584	0	25,62
	11150	59,95	64,09	65,5	41,26	80,37	50,62	146,9	20	1155	1636		49,47	4,139	4,139	0	40,37	1,022	8,584	0	25,62
	11200	59,68	63,86	65,27	40,93	80,2	50,29	147,6	20,11	1146	1627		49,14	4,18	4,18	0	40,05	1,022	8,584	0	25,62
	11250	59,52	63,74	65,15	40,68	80,15	50,04	148,2	20,23	1139	1627		48,89	4,222	4,222	0	39,8	1,022	8,584	0	25,62
	11300	59,39	63,65	65,06	40,44	80,12	49,8	148,9	20,34	1132	1629		48,66	4,265	4,265	0	39,56	1,022	8,584	0	25,62
	11350	59,17	63,47	64,88	40,15	80	49,51	149,5	20,45	1124	1623		48,38	4,307	4,307	0	39,28	1,022	8,584	0	25,62
	11400	58,9	63,25	64,65	39,83	79,84	49,19	150,2	20,56	1115	1617		48,07	4,350	4,350	0	38,97	1,022	8,584	0	25,62
	11450	58,47	62,86	64,25	39,41	79,51	48,77	150,9	20,68	1103	1605		47,66	4,394	4,394	0	38,56	1,022	8,584	0	25,62
	11500	58,06	62,49	63,88	39,01	79,2	48,37	151,5	20,8	1092	1596		47,27	4,437	4,437	0	38,17	1,022	8,584	0	25,62
	11550	57,67	62,15	63,52	38,63	78,91	47,99	152,2	20,91	1081	1589		46,89	4,481	4,481	0	37,79	1,022	8,584	0	25,62
	11600	57,24	61,77	63,14	38,23	78,59	47,59	152,8	21,02	1070	1583		46,5	4,525	4,525	0	37,4	1,022	8,584	0	25,62
	11650	56,81	61,38	62,74	37,83	78,26	47,18	153,5	21,15	1059	1579		46,1	4,569	4,569	0	37,01	1,022	8,584	0	25,62
	11700	56,41	61,02	62,37	37,44	77,96	46,8	154,2	21,26	1048	1575		45,73	4,614	4,614	0	36,63	1,022	8,584	0	25,62
	11750	55,9	60,56	61,9	37	77,56	46,36	154,8	21,37	1036	1568		45,3	4,659	4,659	0	36,2	1,022	8,584	0	25,62
	11800	55,16	59,87	61,19	36,42	76,91	45,78	155,5	21,49	1020	1554		44,73	4,704	4,704	0	35,63	1,022	8,584	0	25,62
	11850	54,41	59,16	60,47	35,84	76,26	45,2	156,1	21,61	1003	1545		44,17	4,75	4,75	0	35,07	1,022	8,584	0	25,62
	11900	53,66	58,46	59,75	35,27	75,6	44,62	156,8	21,73	987,2	1538		43,6	4,796	4,796	0	34,5	1,022	8,584	0	25,62
	11950	52,71	57,55	58,83	34,58	74,74	43,93	157,4	21,85	967,9	1522		42,93	4,842	4,842	0	33,83	1,022	8,584	0	25,62
	12000	51,82	56,71	57,96	33,93	73,94	43,28	158,1	21,97	949,7	1511		42,29	4,889	4,889	0	33,19	1,022	8,584	0	25,62
	12050	51,1	56,03	57,27	33,38	73,32	42,73	158,8	22,1	934,5	1513		41,76	4,936	4,936	0	32,66	1,022	8,584	0	25,62
	12100	50,42	55,4	56,63	32,87	72,74	42,22	159,4	22,21	920,2	1521		41,26	4,983	4,983	0	32,16	1,022	8,584	0	25,62
	12150	49,76	54,79	56	32,37	72,18	41,72	160,1	22,33	906,2	1531		40,77	5,03	5,03	0	31,67	1,022	8,584	0	25,62
	12200	48,97	54,05	55,25	31,81	71,49	41,16	160,7	22,45	890,4	1528		40,22	5,078	5,078	0	31,12	1,022	8,584	0	25,62
	12250	48,17	53,3	54,48	31,24	70,79	40,59	161,4	22,57	874,5	1523		39,66	5,126	5,126	0	30,56	1,022	8,584	0	25,62
	12300	47,36	52,54	53,7	30,66	70,07	40,01	162,1	22,69	858,4	1517		39,1	5,174	5,174	0	30	1,022	8,584	0	25,62
	12350	46,95	52,18	53,33	30,33	69,77	39,68	162,7	22,81	849,1	1524		38,77	5,223	5,223	0	29,67	1,022	8,584	0	25,62
	12400	46,76	52,03	53,18	30,12	69,69	39,47	163,4	22,93	843,3	1536		38,57	5,272	5,272	0	29,47	1,022	8,584	0	25,62
	12450	46,91	52,23	53,38	30,12	69,95	39,46	164	23,05	843,1	1547		38,56	5,321	5,321	0	29,46	1,022	8,584	0	25,62
	12500	46,95	52,32	53,48	30,05	70,11	39,4	164,7	23,16	841,2	1552		38,49	5,371	5,371	0	29,4	1,022	8,584	0	25,62
	12550	46,66	52,08	53,23	29,79	69,93	39,14	165,3	23,28	834	1542		38,24	5,421	5,421	0	29,15	1,022	8,584	0	25,62
	12600	45,9	51,37	52,5	29,27	69,27	38,62	166	23,41	819,3	1517		37,73	5,471	5,471	0	28,63	1,022	8,584	0	25,62
	12650	44,79	50,31	51,43	28,55	68,26	37,9	166,7	23,53	799,3	1481		37,03	5,522	5,522	0	27,93	1,022	8,584	0	25,62
	12700	43	48,57	49,64	27,46	66,54	36,8	167,3	23,66	768,6	1418		35,96	5,573	5,573	0	26,86	1,022	8,584	0	25,62
	12750	41,27	46,89	47,93	26,41	64,89	35,75	168	23,8	739,2	1350		34,93	5,624	5,624	0	25,83	1,022	8,584	0	25,62
	12800	39,73	45,41	46,41	25,47	63,44	34,81	168,6	23,95	712,9	1279		34,01	5,675	5,675	0	24,92	1,022	8,584	0	25,62
	12850	38,94	44,67	45,66	24,96	62,75	34,3	169,3	24,1	698,6	1232		33,51	5,727	5,727	0	24,42	1,022	8,584	0	25,62
	12900	38,48	44,26	45,24	24,63	62,4	33,97	170	24,25	689,5	1206		33,2	5,779	5,779	0	24,1	1,022	8,584	0	25,62
	12950	37,97	43,8	44,77	24,28	61,99	33,62	170,6	24,4	679,8	1185		32,85	5,832	5,832	0	23,76	1,022	8,584	0	25,62
	13000	37,23	43,11	44,07	23,81	61,36	33,15	171,3	24,56	666,5	1161		32,39	5,885	5,885	0	23,29	1,022	8,584	0	25,62
	13050	36,32	42,26	43,2	23,25	60,55	32,59	171,9	24,72	650,8	1133		31,84	5,938	5,938	0	22,75	1,022	8,584	0	25,62
